V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21
100,1e-6,1e-4,1e-6,223.5723,0.5,0.5,0.5,0.5,0.5,1174.6393674756566,7.099463925834467e-5,0.001334720533611918,0.0010672909283904021,468.4584132053655,0,0,0.5525718569493516,1,1,36408.53548973021
100,1e-6,1e-4,1e-5,223.5723,0.5,0.5,0.5,0.5,0.5,1190.8507191184192,6.317441928551305e-5,0.0013275881730521926,9.125633064887505e-4,464.9325111490243,0,0,0.5561726977028862,1,1,35268.354953759146
100,1e-6,1e-4,1e-4,223.5723,0.5,0.5,0.5,0.5,0.5,344.08199956745364,4.185900476015422e-6,0.004030538968391992,0,1117.8615,0,0,0,0,0.3539556485665989,304380.68102272577
100,1e-6,0.001,1e-6,223.5723,0.5,0.5,0.5,0.5,0.5,189.2686344700343,8.927600683906954e-5,0,0,1117.8615,1,1,1,1,1,577416.0533986192
100,1e-6,0.001,1e-5,223.5723,0.5,0.5,0.5,0.5,0.5,189.26275755144724,8.903079673660773e-5,0,0,1117.8615,1,1,1,1,1,577431.9397831174
100,1e-6,0.001,1e-4,223.5723,0.5,0.5,0.5,0.5,0.5,1087.923274091128,1.0335094649886006e-5,0.043766389077197175,0,1117.8615,0,0,0,0.0059774507095529976,0.2443015833350877,245660.73213594046
100,1e-6,0.01,1e-6,223.5723,0.5,0.5,0.5,0.5,0.5,3372.498920036787,3.7114012952483254e-5,4.581600436520387e-4,3.796849255577756e-4,251.89378155116535,1,1,1,0.7419918464493601,0.42162173996871766,10569.414109267354
100,1e-6,0.01,1e-5,223.5723,0.5,0.5,0.5,0.5,0.5,3372.506488188713,3.711320299285653e-5,4.581627962330033e-4,3.796575310639715e-4,251.89340363473963,1,1,1,0.7419903490950804,0.42161440502476816,10569.414110941003
100,1e-6,0.01,1e-4,223.5723,0.5,0.5,0.5,0.5,0.5,2872.810467894003,2.1306494147216898e-5,4.2394287245821685e-4,4.870014118921219e-5,268.863301828223,0.10036384479793105,1,1,1,0.6565342334377552,11324.69498504324
100,1e-5,1e-4,1e-6,223.5723,0.5,0.5,0.5,0.5,0.5,549.3521166089996,1.331241484052159e-4,5.312652700012539e-4,0.003112608580140438,530.6005761147055,0,0,0,0,0.6288138858788712,286218.10883866064
100,1e-5,1e-4,1e-5,223.5723,0.5,0.5,0.5,0.5,0.5,640.6189082451598,1.6623814416206532e-4,8.662691694622783e-4,0.0058350776853178495,551.204569859955,0,0,0,0.21559828566690448,0.883588459976185,189705.127124122
100,1e-5,1e-4,1e-4,223.5723,0.5,0.5,0.5,0.5,0.5,189.82982356954642,2.742130326551664e-5,5.0019251800728885e-5,0,1117.8615,1,1,1,1,1,593148.1570462333
100,1e-5,0.001,1e-6,223.5723,0.5,0.5,0.5,0.5,0.5,2262.233401675172,3.9293145937823164e-5,3.77907873000571e-4,0.001674033386659304,307.94403618894876,1,0.3632052918239011,1,1,1,18936.316341734208
100,1e-5,0.001,1e-5,223.5723,0.5,0.5,0.5,0.5,0.5,2262.1449070755143,3.928082366150382e-5,3.779389661348018e-4,0.001672691657437982,307.94961997370393,1,0.36313441274644825,1,1,1,18936.31633575489
100,1e-5,0.001,1e-4,223.5723,0.5,0.5,0.5,0.5,0.5,2386.129690602032,5.51337144538676e-5,3.6976057241703886e-4,0.0026624259420690317,305.67180757252544,1,1,1,1,1,21050.44921224303
100,1e-5,0.01,1e-6,223.5723,0.5,0.5,0.5,0.5,0.5,2516.942148169403,9.778541165734594e-4,0.003111280577086416,0.0019291513387370146,297.0009866990451,0,0.4127898217001626,0.5537846205517725,0.2986940210306919,0.011973785038506043,11003.877891748332
100,1e-5,0.01,1e-5,223.5723,0.5,0.5,0.5,0.5,0.5,2386.1578425167136,5.5165881553050926e-5,3.697625950027724e-4,0.0026647712867265447,305.6744464669587,1,1,1,1,1,21050.4500371646
100,1e-5,0.01,1e-4,223.5723,0.5,0.5,0.5,0.5,0.5,2664.239983969118,1.927375057628247e-5,4.385711717307313e-4,0,276.55114654189816,0,0.5332564787996996,1,1,0.7153900431881952,10167.649523767353
100,1e-4,1e-4,1e-6,223.5723,0.5,0.5,0.5,0.5,0.5,2268.9984707977537,4.1458794632345474e-5,3.858332802662619e-4,0.0016159943710096615,310.46033224733236,0,1,1,1,1,18768.037957331093
100,1e-4,1e-4,1e-5,223.5723,0.5,0.5,0.5,0.5,0.5,2285.6644117073583,4.023481908542062e-5,3.8105051276932946e-4,0.001590601267320569,308.54607808653526,0,1,1,1,1,18752.20503563186
100,1e-4,1e-4,1e-4,223.5723,0.5,0.5,0.5,0.5,0.5,2118.523355742094,2.3363231779928546e-5,4.165958391179176e-4,4.591789491489817e-4,310.9097598562164,0,0.0199238561033986,1,1,1,15541.03814046942
100,1e-4,0.001,1e-6,223.5723,0.5,0.5,0.5,0.5,0.5,2710.951187986964,7.849921203087022e-5,0.0010284147123042946,4.4592671445935444e-4,265.2265469923155,0,0,0.35499232257063973,0.27129199826908057,0.08385321508481679,11209.079547052526
100,1e-4,0.001,1e-5,223.5723,0.5,0.5,0.5,0.5,0.5,2811.8922056781826,4.087904720298271e-5,0.0010479403703868718,1.1943082626642335e-4,258.10831134172446,0,0,0.30548652027083234,0.25502882373523883,0.04938276779072001,10870.86808725439
100,1e-4,0.001,1e-4,223.5723,0.5,0.5,0.5,0.5,0.5,100,1e-4,0.001,1e-4,223.5723,0.5,0.5,0.5,0.5,0.5,2e64
100,1e-4,0.01,1e-6,223.5723,0.5,0.5,0.5,0.5,0.5,5550.698451442838,1.0697057192315692e-4,0.1,9.777491150781637e-5,436.68930842982166,0,0.03199860806890277,0.17578045544213383,0.22277340987611205,0.1850037183839378,8480.029035675778
100,1e-4,0.01,1e-5,223.5723,0.5,0.5,0.5,0.5,0.5,5550.646556256976,1.0696778206852183e-4,0.1,9.778344493225277e-5,436.69771367069075,0,0.031994522688121474,0.17577871943128795,0.22277413757462344,0.18500671901309237,8480.113768297586
100,1e-4,0.01,1e-4,223.5723,0.5,0.5,0.5,0.5,0.5,2418.2264349155175,0.009670852074314543,0.0020002690126515532,0.03474743348123673,328.8449513607549,1,1,1,0.6200584361460466,0.2946157784531411,10632.061442395478
1000,1e-6,1e-4,1e-6,223.5723,0.5,0.5,0.5,0.5,0.5,2386.1419874133007,5.5133398465593734e-5,3.6975781801249e-4,0.0026625215631277638,305.67048989545134,1,1,1,1,1,21050.449250091897
1000,1e-6,1e-4,1e-5,223.5723,0.5,0.5,0.5,0.5,0.5,2386.0897116073193,5.5130720825149673e-5,3.69769851769882e-4,0.0026620586958669154,305.674899389116,1,1,1,1,1,21050.449173136603
1000,1e-6,1e-4,1e-4,223.5723,0.5,0.5,0.5,0.5,0.5,2386.097325097172,5.5133776148617905e-5,3.697691601250916e-4,0.0026622810331292323,305.67482279217893,1,1,1,1,1,21050.449182200347
1000,1e-6,0.001,1e-6,223.5723,0.5,0.5,0.5,0.5,0.5,2604.033508431889,1.9317242287802036e-5,0.0016109699665099418,0,273.2998784304191,0,0,0.021851635522442944,0.11488412821067781,0.017919834131077117,26391.45580748842
1000,1e-6,0.001,1e-5,223.5723,0.5,0.5,0.5,0.5,0.5,2641.9232567214212,2.2460424062510162e-5,0.0015211356933914923,0,271.84380223288645,0,0,0.09214620362973487,0.16347615827684303,0.039244827569932604,19516.40067310553
1000,1e-6,0.001,1e-4,223.5723,0.5,0.5,0.5,0.5,0.5,2944.8302469778605,2.8703196833279215e-5,0.0012252587085924513,0,256.62950965351763,0,0,0.2652104973991347,0.22788559548038811,0.019961894933915605,10508.255685532646
1000,1e-6,0.01,1e-6,223.5723,0.5,0.5,0.5,0.5,0.5,3451.590540310696,9.686638696206442e-5,0.04500373233316187,1.0946204796673896e-4,430.08634477664026,0,0,0.18445687402830152,0.2507356479872407,0.20736160282159136,9292.825255526108
1000,1e-6,0.01,1e-5,223.5723,0.5,0.5,0.5,0.5,0.5,3451.354702396825,9.686566779116182e-5,0.045005615412834356,1.0945523960358896e-4,430.09029512144224,0,0,0.1843906635867904,0.2506895880445464,0.2073373900787166,9294.86719266683
1000,1e-6,0.01,1e-4,223.5723,0.5,0.5,0.5,0.5,0.5,3443.8912564647203,9.686624414052108e-5,0.045035629799635685,1.092811705459938e-4,430.2055859621566,0,0,0.18288591046505878,0.2496706544330369,0.20682532620610525,9349.427997646477
1000,1e-5,1e-4,1e-6,223.5723,0.5,0.5,0.5,0.5,0.5,3009.0679057621587,3.508603070765723e-5,0.0014394926177423455,0,256.14085019126145,0,0,0.25590670109315133,0.18423658059891346,0,10660.603811960931
1000,1e-5,1e-4,1e-5,223.5723,0.5,0.5,0.5,0.5,0.5,3432.162941362156,1.0279830008746336e-4,0.001392277584566868,2.56102814411949e-4,252.7417116775525,0.5274839556321242,0.6028811767987863,0.5224493664032624,0.23932781282409574,0,12954.2873779628
