V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21
100,1e-6,1e-4,1e-6,138.493,0.5,0.5,0.5,0.5,0.5,1820.265801931721,2.867754406845199e-5,0.02597552859869303,7.634803034697357e-5,460.49344167560236,0,0,0,0.256076542699248,0.5033060478439717,22888.477739225204
100,1e-6,1e-4,1e-5,138.493,0.5,0.5,0.5,0.5,0.5,1109.6666183900525,1.795379563554777e-5,0.025659422419835293,6.486382506759105e-5,635.8947489451508,0,0,0,0.1338635439529659,0.473310879213313,53001.794038534455
100,1e-6,1e-4,1e-4,138.493,0.5,0.5,0.5,0.5,0.5,711.7929559188365,1.0645002834402144e-5,0.011291135802389936,1.4892671335065654e-5,692.4649999999999,0,0,0,0.203918645510193,0.6225701403259604,47167.508185703664
100,1e-6,0.001,1e-6,138.493,0.5,0.5,0.5,0.5,0.5,205.1680762149027,0.004565885470589273,0,0,692.4649999999999,1,1,1,1,1,231571.6908111452
100,1e-6,0.001,1e-5,138.493,0.5,0.5,0.5,0.5,0.5,205.15501898390286,0.003876301796902532,0,0,692.4649999999999,1,1,1,1,1,231582.56882240082
100,1e-6,0.001,1e-4,138.493,0.5,0.5,0.5,0.5,0.5,739.5786700664843,1.5062763254333694e-5,0.018171857325205334,6.424211296767409e-5,692.4649999999999,0,0,0,0.034729459618223865,0.39501782014087555,78333.39796859669
100,1e-6,0.01,1e-6,138.493,0.5,0.5,0.5,0.5,0.5,3535.4819210785436,3.793559256904243e-5,5.347247707555e-4,4.3913095191214566e-4,156.94823315705153,1,1,1,0.8940835430698992,0.5511177449359398,7314.98967134088
100,1e-6,0.01,1e-5,138.493,0.5,0.5,0.5,0.5,0.5,3535.540507652277,3.7936569844637864e-5,5.347081895732401e-4,4.3922606529244465e-4,156.94645940942223,1,1,1,0.8940766654473987,0.5511146282586018,7314.989679940334
100,1e-6,0.01,1e-4,138.493,0.5,0.5,0.5,0.5,0.5,3275.7275195274724,2.9728651217203044e-5,5.462825752017393e-4,1.9178260418969503e-4,162.5158132168018,0.5825222032608767,1,1,0.975490988632835,0.6357812959289861,7117.125738680202
100,1e-5,1e-4,1e-6,138.493,0.5,0.5,0.5,0.5,0.5,577.8446253160159,1.4333990501856164e-4,3.5349637942055483e-4,0.004358753648043886,342.520097332414,0,0,0,0.15209037738451284,1,108394.70810835043
100,1e-5,1e-4,1e-5,138.493,0.5,0.5,0.5,0.5,0.5,591.5326389773297,9.4876156223107385e-05,4.7325268419881145e-4,0.004282838074594513,347.32226660642345,0,0,0,0.09892919437919698,1,102276.9187230716
100,1e-5,1e-4,1e-4,138.493,0.5,0.5,0.5,0.5,0.5,598.3705247930924,1.8520845114480995e-4,8.084411877176909e-4,0.007426216109076384,373.49582561556946,0,0,0,0.18160918341307458,1,88655.47619274036
100,1e-5,0.001,1e-6,138.493,0.5,0.5,0.5,0.5,0.5,2891.0607387561136,2.0965873125374884e-5,0.0014657724580104297,0,163.90257124445455,0,0,0,0.11837396514771388,0,8822.423322595669
100,1e-5,0.001,1e-5,138.493,0.5,0.5,0.5,0.5,0.5,3138.512353660807,3.329445749670315e-5,0.00146785102351128,0,159.96858212537862,0,0.08063776477302652,0.10210113939720003,0.1798804388329862,0,6874.9066153717795
100,1e-5,0.001,1e-4,138.493,0.5,0.5,0.5,0.5,0.5,2462.282848184029,3.7639107183706914e-5,5.348336370565486e-4,8.96049924053719e-4,188.38780849683408,0,0.6462141133092715,1,1,1,9265.326326358956
100,1e-5,0.01,1e-6,138.493,0.5,0.5,0.5,0.5,0.5,3341.672422336348,3.260057207366402e-5,5.173890005926259e-4,3.4869917233517516e-4,161.21049947559027,1,1,1,1,0.6545648004458207,7411.546431966833
100,1e-5,0.01,1e-5,138.493,0.5,0.5,0.5,0.5,0.5,3535.595429712641,3.7932630742621824e-5,5.347097888220262e-4,4.3911218608513517e-4,156.94481272482608,1,1,1,0.894076532112067,0.5510857753325038,7314.98968165826
100,1e-5,0.01,1e-4,138.493,0.5,0.5,0.5,0.5,0.5,3201.532125429022,3.006246038546401e-4,0.0011647469236975348,0.0017431162415265967,157.6576641873036,0.05613904905744669,0.4015796719415357,0.24466719201990098,0.18416285371620042,0,7336.157262111681
100,1e-4,1e-4,1e-6,138.493,0.5,0.5,0.5,0.5,0.5,2566.866496241006,8.28956070122359e-5,5.220166427335208e-4,0.002844298853679842,191.2959394711338,1,1,1,1,1,10500.01705042144
100,1e-4,1e-4,1e-5,138.493,0.5,0.5,0.5,0.5,0.5,2566.9111543312124,8.289038020764297e-5,5.220005804687338e-4,0.0028443008931600816,191.29311862646782,1,1,1,1,1,10500.017052072373
100,1e-4,1e-4,1e-4,138.493,0.5,0.5,0.5,0.5,0.5,2566.894126733459,8.288999793013077e-5,5.220036616587646e-4,0.0028444458459856064,191.2935708117912,1,1,1,1,1,10500.017099776247
100,1e-4,0.001,1e-6,138.493,0.5,0.5,0.5,0.5,0.5,3179.341868718305,3.440704245858388e-5,0.0011241162780889985,6.985083335032655e-5,156.97345445405517,0,0.18622905696478292,0.20823614197177095,0.2753429331052536,0.03565140599655499,6678.5452074847835
100,1e-4,0.001,1e-5,138.493,0.5,0.5,0.5,0.5,0.5,2566.7942211117374,8.290710172459156e-5,5.220434912260014e-4,0.0028445038015448855,191.30064838483392,1,1,1,1,1,10500.017089515512
100,1e-4,0.001,1e-4,138.493,0.5,0.5,0.5,0.5,0.5,100,1e-4,0.001,1e-4,138.493,0.5,0.5,0.5,0.5,0.5,2e64
100,1e-4,0.01,1e-6,138.493,0.5,0.5,0.5,0.5,0.5,4281.086836822575,0.002510728077358332,0.0014539692666731803,0.003196221759917275,151.1667817883275,1,1,0.5230091679168895,0.1563999106644652,0,26080.920678823713
100,1e-4,0.01,1e-5,138.493,0.5,0.5,0.5,0.5,0.5,4472.451901801546,0.0025366981821676317,0.0013084502186844606,0.003418974262393654,147.0624436025152,1,1,0.4725048163319431,0.11662989748316806,0,29362.89435532824
100,1e-4,0.01,1e-4,138.493,0.5,0.5,0.5,0.5,0.5,2566.9715002301773,8.288870184844595e-5,5.219815297290215e-4,0.002844486243437828,191.28984357898872,1,1,1,1,1,10500.017081781865
1000,1e-6,1e-4,1e-6,138.493,0.5,0.5,0.5,0.5,0.5,2224.451352259668,2.7578972397100892e-5,5.759735875389754e-4,4.7313091827890077e-4,193.69282761211457,0,0.29448375309037883,0.6701451483079036,1,1,8789.019258710237
1000,1e-6,1e-4,1e-5,138.493,0.5,0.5,0.5,0.5,0.5,2242.8859334620174,2.6427389774870836e-5,5.684841042517397e-4,4.414582952091335e-4,192.2770636728979,0,0.29579726304368203,0.6688384772753555,1,1,8775.374628073761
1000,1e-6,1e-4,1e-4,138.493,0.5,0.5,0.5,0.5,0.5,2239.7237404031107,2.7312069568356825e-5,5.670408966427166e-4,4.903444780015465e-4,192.60493744115732,0,0.2954409277774054,0.6709223038659211,1,1,8787.905276448082
1000,1e-6,0.001,1e-6,138.493,0.5,0.5,0.5,0.5,0.5,2834.0974628745043,3.2348183371026814e-5,0.0016812137931412204,0,168.01441211835274,0,0,0.011587550489712524,0.15070475308588,0,7283.0931531519955
1000,1e-6,0.001,1e-5,138.493,0.5,0.5,0.5,0.5,0.5,2815.883769667708,3.1743136876451875e-5,0.0016937594395002068,0,168.54100042990734,0,0,0.0035672511376634445,0.1460330958417755,0,7401.626555703155
1000,1e-6,0.001,1e-4,138.493,0.5,0.5,0.5,0.5,0.5,2809.017389183261,3.135264928741889e-5,0.001715717614002299,0,169.0285523362111,0,0,7.082937955433695e-4,0.14212850055772877,0,7505.025930248314
