V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21
100,1e-6,1e-4,1e-6,331.0396,0.5,0.5,0.5,0.5,0.5,714.913529808131,5.777560148911113e-5,5.38477591107952e-4,8.104342470794247e-4,764.530889296423,0,0,0,0.9178474923499912,1,334479.4578432517
100,1e-6,1e-4,1e-5,331.0396,0.5,0.5,0.5,0.5,0.5,713.7623829933766,5.797559930705492e-5,5.355865111844324e-4,8.216948868378172e-4,764.5773166936714,0,0,0,0.91386767140417,1,335296.03983349976
100,1e-6,1e-4,1e-4,331.0396,0.5,0.5,0.5,0.5,0.5,312.7334560790935,1.5143991107842901e-5,0.021128838300815956,0,1655.198,0,0,0,0,0.1433548212981736,998156.0277653405
100,1e-6,0.001,1e-6,331.0396,0.5,0.5,0.5,0.5,0.5,171.5721939754444,1.0520895810375493e-4,0,0,1655.198,1,1,1,1,1,1207451.3603323451
100,1e-6,0.001,1e-5,331.0396,0.5,0.5,0.5,0.5,0.5,171.6208728270353,1.0930273761032408e-4,0,0,1655.198,1,1,1,1,1,1207198.4181336144
100,1e-6,0.001,1e-4,331.0396,0.5,0.5,0.5,0.5,0.5,171.6526640707895,1.1209313728063418e-4,0,0,1655.198,1,1,1,1,1,1207036.5349202445
100,1e-6,0.01,1e-6,331.0396,0.5,0.5,0.5,0.5,0.5,2133.911134702261,1.2659208031826587e-4,0.006235013305399167,1.4077847764574236e-4,597.1182728403936,0,0.6564356533266558,0.9979622872240561,0.8959538845356797,0.6340141277648078,13825.3291769524
100,1e-6,0.01,1e-5,331.0396,0.5,0.5,0.5,0.5,0.5,2096.836488148808,1.1974980323857504e-4,0.005917148785594621,1.4050576392862034e-4,599.1689100160412,0,0.617498961262569,0.985930633781977,0.8970031714796135,0.6414812704766667,14607.205568805433
100,1e-6,0.01,1e-4,331.0396,0.5,0.5,0.5,0.5,0.5,1774.970897128155,1.5987530978579592e-4,0.004909321535155219,2.700792922128476e-4,628.919004369608,0,0.4902438093364449,1,1,0.7402763172900211,23257.029922584265
100,1e-5,1e-4,1e-6,331.0396,0.5,0.5,0.5,0.5,0.5,1274.8435184085108,3.132457238744931e-5,0.0019799821415102444,6.508864006525187e-5,693.5023509553497,0,0,0.6947391296453201,1,1,69138.88638292618
100,1e-5,1e-4,1e-5,331.0396,0.5,0.5,0.5,0.5,0.5,625.8934212449619,9.897533174073543e-5,8.919671072146684e-7,0,669.2782147078821,0,0,0,0.050087288667609496,0.47808478206934135,599718.2552595832
100,1e-5,1e-4,1e-4,331.0396,0.5,0.5,0.5,0.5,0.5,540.0109991064423,2.3312052231156625e-5,6.36473235482372e-5,0.002365768244936476,708.6507959401849,0,0,0,0.17476114713646695,1,661457.5006087207
100,1e-5,0.001,1e-6,331.0396,0.5,0.5,0.5,0.5,0.5,2071.6962835919753,1.2176516730149432e-4,0.005734918923279918,1.519056845979439e-4,590.4105343659908,0,0.5176804952966341,0.9196815787657866,0.8477913131058787,0.6018044199863103,16748.132992079747
100,1e-5,0.001,1e-5,331.0396,0.5,0.5,0.5,0.5,0.5,2064.4367515397757,1.287865616662733e-4,0.005735955310961669,1.61639491855306e-4,591.4867613288137,0,0.5358838257626616,0.9385319972302647,0.8595355139560595,0.608018704966881,16515.75819791741
100,1e-5,0.001,1e-4,331.0396,0.5,0.5,0.5,0.5,0.5,2044.064078686161,1.457983713266736e-4,0.005333124127625671,1.888450419024408e-4,595.426260762451,0,0.648674135444892,1,0.9144734025411755,0.6416556076404066,15751.389745689314
100,1e-5,0.01,1e-6,331.0396,0.5,0.5,0.5,0.5,0.5,2178.0849434686647,1.3016198170149782e-4,0.006319292546285613,1.376180462085946e-4,591.9167386639281,0,0.6851446487795156,1,0.8878444978370705,0.6201666024687623,13335.097283016352
100,1e-5,0.01,1e-5,331.0396,0.5,0.5,0.5,0.5,0.5,2159.1760942671176,1.2968001705385498e-4,0.006223859685909696,1.4040584447592842e-4,593.5672651778088,0,0.6778017040762084,1,0.8929810196084607,0.6261330892826122,13522.562343777907
100,1e-5,0.01,1e-4,331.0396,0.5,0.5,0.5,0.5,0.5,3873.6461427152826,0.0011797175098460734,1.8078344939820035e-4,0.07904197044477225,373.1495392177947,1,1,1,1,0.8685933599125099,31128.23811078468
100,1e-4,1e-4,1e-6,331.0396,0.5,0.5,0.5,0.5,0.5,712.5615631691045,6.808848763024238e-4,0,0,595.8317265446136,0,0,0,0,0.19534923573634672,620925.4705110082
100,1e-4,1e-4,1e-5,331.0396,0.5,0.5,0.5,0.5,0.5,710.7446172194857,6.619947644270775e-4,0,0,595.6897422911131,0,0,0,0,0.1918956174257343,624363.4210081155
