V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21
100,1e-6,1e-4,1e-6,338.3572,0.5,0.5,0.5,0.5,0.5,684.1122258852039,5.487795608102344e-5,1.5279846103722684e-4,0,748.4948481005098,0,0,0,0.7132974151767996,1,313933.3069303042
100,1e-6,1e-4,1e-5,338.3572,0.5,0.5,0.5,0.5,0.5,680.9348592728334,5.442864600942674e-5,1.5157736734872865e-4,0,749.0889154989284,0,0,0,0.7037549128386766,1,317020.68160195707
100,1e-6,1e-4,1e-4,338.3572,0.5,0.5,0.5,0.5,0.5,468.4422392801255,5.528133070471778e-6,0.013581932286102752,0,1691.7859999999998,0,0,0,0.0060201327524060325,0.284658499742563,608250.9866858652
100,1e-6,0.001,1e-6,338.3572,0.5,0.5,0.5,0.5,0.5,170.86791215822413,1.3785524492928826e-4,0,0,1691.7859999999998,1,1,1,1,1,1176442.6414587772
100,1e-6,0.001,1e-5,338.3572,0.5,0.5,0.5,0.5,0.5,170.86467016039046,1.3739144510024532e-4,0,0,1691.7859999999998,1,1,1,1,1,1176460.891684112
100,1e-6,0.001,1e-4,338.3572,0.5,0.5,0.5,0.5,0.5,170.8182783848235,1.31077526476637e-4,0,0,1691.7859999999998,1,1,1,1,1,1176722.153235465
100,1e-6,0.01,1e-6,338.3572,0.5,0.5,0.5,0.5,0.5,2416.3356751657607,5.4584104001692964e-5,1.994603752572024e-4,0.002850864569837692,456.43287031203516,1,1,1,1,1,36856.78516390377
100,1e-6,0.01,1e-5,338.3572,0.5,0.5,0.5,0.5,0.5,2416.334128558928,5.4578217481882484e-5,1.994567245978245e-4,0.0028504313858810056,456.43143812278976,1,1,1,1,1,36856.785925017335
100,1e-6,0.01,1e-4,338.3572,0.5,0.5,0.5,0.5,0.5,2416.3933453648933,5.4591776208804954e-5,1.9945878877019975e-4,0.00285175122087213,456.4270914613949,1,1,1,1,1,36856.78393968865
100,1e-5,1e-4,1e-6,338.3572,0.5,0.5,0.5,0.5,0.5,608.5026121478654,6.674042829497277e-5,4.022558422907506e-4,9.540278100549444e-4,733.631418543431,0,0,0,0.13549952290878925,0.7107805193039493,466405.17371604254
