V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21
100,1e-6,1e-4,1e-6,259.196,0.5,0.5,0.5,0.5,0.5,746.9183064808964,7.68963032026777e-5,5.755029469847202e-4,0.0018764722120714749,584.8042993264853,0,0,0,0.6700124569373955,1,221269.89720255282
100,1e-6,1e-4,1e-5,259.196,0.5,0.5,0.5,0.5,0.5,744.8401536808886,7.714855006350538e-5,5.735156041524076e-4,0.0018850784877441095,585.3459557244577,0,0,0,0.6687998506022034,1,222284.80473590238
100,1e-6,1e-4,1e-4,259.196,0.5,0.5,0.5,0.5,0.5,284.0288514756604,1.111761300457421e-5,0.003173329292513834,1.2804820883244606e-4,1295.98,0,0,0,0.1725313379418974,1,436357.0212342401
100,1e-6,0.001,1e-6,259.196,0.5,0.5,0.5,0.5,0.5,177.49616904991046,1.7466496719357398e-4,0,0,1295.98,1,1,1,1,1,797098.1586394276
100,1e-6,0.001,1e-5,259.196,0.5,0.5,0.5,0.5,0.5,177.49289165435385,1.7409598135258988e-4,0,0,1295.98,1,1,1,1,1,797109.0579603682
100,1e-6,0.001,1e-4,259.196,0.5,0.5,0.5,0.5,0.5,177.46132716355194,1.6878885804893058e-4,0,0,1295.98,1,1,1,1,1,797214.2388216095
100,1e-6,0.01,1e-6,259.196,0.5,0.5,0.5,0.5,0.5,2610.0942667920463,1.3272413813039877e-4,0.005902322176285109,1.0694753706163482e-4,363.45315842431796,0,0.029424861658389923,0.28436886817892854,0.2863785914786088,0.11476818182961329,36733.62352453147
100,1e-6,0.01,1e-5,259.196,0.5,0.5,0.5,0.5,0.5,2596.201961202596,1.330676628537518e-4,0.006188241772007524,1.0745337752785201e-4,366.1131533493568,0,0.026310922749095172,0.28169577728841455,0.28844911921810207,0.11976892090626086,36781.75541432957
100,1e-6,0.01,1e-4,259.196,0.5,0.5,0.5,0.5,0.5,2657.820087843795,2.150596247004019e-4,0.00738537336769167,1.5363388637404808e-4,362.2934032379629,0,0.09803136673867639,0.3393491033661246,0.29880387194288144,0.09997962688370805,32931.104196041684
100,1e-5,1e-4,1e-6,259.196,0.5,0.5,0.5,0.5,0.5,1564.2428357886495,7.822505874844365e-5,4.8280442591939863e-4,0.0019053111574178128,446.317798081969,0,0,0.6951669618428327,1,1,53254.28597047497
100,1e-5,1e-4,1e-5,259.196,0.5,0.5,0.5,0.5,0.5,1122.437652967366,9.314834233201214e-5,9.062654120721798e-4,0.001407864387626373,532.4728209316927,0,0,0.4014497340075899,1,1,91383.18852170273
100,1e-5,1e-4,1e-4,259.196,0.5,0.5,0.5,0.5,0.5,617.5837145792844,1.1531978146365277e-4,2.468406340591007e-4,0.0011044525974662658,558.8159135462305,0,0,0,0.12103353209482935,0.7366787689838993,364476.2105747075
100,1e-5,0.001,1e-6,259.196,0.5,0.5,0.5,0.5,0.5,2248.2484990348466,1.4520172090119917e-5,2.730516011989601e-4,8.960797782913948e-6,333.8042713681632,0,0,0.6756074404505136,1,1,44132.443211572776
100,1e-5,0.001,1e-5,259.196,0.5,0.5,0.5,0.5,0.5,2353.1592521499056,1.8250460153438888e-5,2.3347250361917602e-4,0.0010737173502328712,325.05071644727667,0,0,0.7223666678489788,1,1,44442.90329606609
100,1e-5,0.001,1e-4,259.196,0.5,0.5,0.5,0.5,0.5,2387.789540097241,2.893168296702877e-5,2.4393331705419908e-4,0.0017287920485088626,333.7153331157279,0,9.691961129216709e-6,0.7487334763748072,1,1,39346.143895227564
100,1e-5,0.01,1e-6,259.196,0.5,0.5,0.5,0.5,0.5,175.35663184789277,1.6385311434293463e-4,0,0,1295.98,0,1,1,1,1,794189.3356333469
100,1e-5,0.01,1e-5,259.196,0.5,0.5,0.5,0.5,0.5,245.92960637232952,2.0757093247758044e-4,0.009542001814286152,0.0012994768531707826,1295.98,0,0,1,1,1,757115.4272290679
100,1e-5,0.01,1e-4,259.196,0.5,0.5,0.5,0.5,0.5,1183.8216826898395,1.5364763155059513e-4,0.003063744107468606,8.354406746780304e-4,576.9464169736941,0,0,0.6769967059486774,1,1,65050.43308988546
100,1e-4,1e-4,1e-6,259.196,0.5,0.5,0.5,0.5,0.5,2345.928167465054,1.7833714325897844e-5,2.4097374754404596e-4,6.223845492232509e-4,327.6586977597431,0,0,0.6958813221209188,1,1,42632.56208888058
100,1e-4,1e-4,1e-5,259.196,0.5,0.5,0.5,0.5,0.5,2339.8944317856754,1.7846610912423085e-5,2.3325365096023138e-4,0.001145113763785968,324.6259070504912,0,0,0.6837568480750874,1,1,45917.72935529823
100,1e-4,1e-4,1e-4,259.196,0.5,0.5,0.5,0.5,0.5,2701.0644255995544,7.454231098162932e-5,2.1767175397756296e-4,0.003763233666278831,336.09137472308663,0,0.6480203820391975,1,1,1,26549.538005058785
100,1e-4,0.001,1e-6,259.196,0.5,0.5,0.5,0.5,0.5,1964.9898764227485,2.2682306836312012e-4,0.0013015667277571515,8.914356497615306e-4,347.1025197076448,0,0,0.020560905832520873,0.2037006380383899,0.12738756474459295,71741.51690230294
100,1e-4,0.001,1e-5,259.196,0.5,0.5,0.5,0.5,0.5,2061.3746960133362,2.0891579440375488e-4,0.0011954221829334124,9.840263335257045e-4,342.75580199400076,0,0,0.057568565448521083,0.21740358295004727,0.13772741948355682,64157.14651248609
100,1e-4,0.001,1e-4,259.196,0.5,0.5,0.5,0.5,0.5,2823.3508875072293,4.047902645742818e-4,0.005076889224443392,2.3008793341227623e-4,331.4570321008434,0,0.19379438675923838,0.3571687018772902,0.24079338223607163,0.005172617467656289,31560.221059156414
100,1e-4,0.01,1e-6,259.196,0.5,0.5,0.5,0.5,0.5,2159.4580893578873,2.8662608936586675e-5,4.125508001625436e-4,1.1552001716318804e-4,351.6180756120989,0,0,0.5619048880769981,0.7985817815227695,0.7371659077741541,42927.20710589763
100,1e-4,0.01,1e-5,259.196,0.5,0.5,0.5,0.5,0.5,3552.006053823619,2.17936791656552e-5,6.2360378611457e-4,5.022839893523437e-6,270.8682694924342,0,0.06337337101878504,0.3142657405556921,0.2904769404909344,0.015639403116060224,28814.35165652077
100,1e-4,0.01,1e-4,259.196,0.5,0.5,0.5,0.5,0.5,3145.23288006044,2.0155033905595645e-4,0.01785592407499268,7.99657479697326e-5,360.2699499940798,0,0.05841101022827761,0.19931799865088068,0.17518863544499358,0.018915092890867964,35217.3501397221
1000,1e-6,1e-4,1e-6,259.196,0.5,0.5,0.5,0.5,0.5,3688.5841867185395,3.2058158804295695e-4,2.2683368267072224e-4,0.021820421632502366,296.2171559236648,0,1,1,1,0.9023143825476022,15333.398485691027
1000,1e-6,1e-4,1e-5,259.196,0.5,0.5,0.5,0.5,0.5,2320.3254669197213,1.6982895937166956e-5,2.3810240371302088e-4,7.232006731438738e-4,326.67031349138944,0,0,0.6903526954073219,1,1,44913.34123440164
1000,1e-6,1e-4,1e-4,259.196,0.5,0.5,0.5,0.5,0.5,3158.5133141009405,9.27647284664917e-4,2.6685423956976134e-4,0.04738855805189556,334.4926392867931,1,1,1,1,1,32057.523247409626
1000,1e-6,0.001,1e-6,259.196,0.5,0.5,0.5,0.5,0.5,3406.5201084013524,2.6603032046703716e-5,7.170242088068614e-4,0,276.45314101087496,0,0.033941288469485416,0.27658555370309923,0.2596397328146776,0.021406333194815094,29633.55298443118
1000,1e-6,0.001,1e-5,259.196,0.5,0.5,0.5,0.5,0.5,3433.7554826660485,2.5013709126726268e-5,6.892476984171985e-4,9.786229062331817e-7,274.9934889371363,0,0.035179815223748336,0.2811485562450292,0.2659134741530933,0.020300743829941806,29598.818206487733
1000,1e-6,0.001,1e-4,259.196,0.5,0.5,0.5,0.5,0.5,1913.7175789752134,1.2804047092528165e-4,0.005778112818566648,2.1452958843224437e-4,441.1028004791688,0,0,0.4043049000381812,0.5321195535650113,0.40630396232993204,40476.44547907371
1000,1e-6,0.01,1e-6,259.196,0.5,0.5,0.5,0.5,0.5,2363.30190357377,1.2916269801986993e-4,0.020963704836439754,1.1609416123594036e-4,448.9255839838997,0,0,0.13451268910805797,0.2699165196447459,0.228773401850937,45225.36787147628
1000,1e-6,0.01,1e-5,259.196,0.5,0.5,0.5,0.5,0.5,2362.100965852698,1.2922148360009657e-4,0.020975401501440404,1.1609108114423465e-4,449.01437050381907,0,0,0.1346832237719666,0.27007290377593274,0.22895899158277747,45250.5774767042
1000,1e-6,0.01,1e-4,259.196,0.5,0.5,0.5,0.5,0.5,2273.918758289833,6.572814067855288e-5,0.0029814322306535475,5.1504623330059545e-5,387.28210691683995,0,0.024772504266213732,0.3902396511006379,0.4635821143007967,0.3214394360390726,39594.23137030917
1000,1e-5,1e-4,1e-6,259.196,0.5,0.5,0.5,0.5,0.5,3301.4524669028983,5.337802660783108e-5,8.272671950011573e-4,2.01060979817503e-4,274.0902804499101,0,0,0.13962005824300883,0.11833033346575782,0,35330.19804993338
1000,1e-5,1e-4,1e-5,259.196,0.5,0.5,0.5,0.5,0.5,3328.146243074506,5.426608885019629e-5,8.030623434916357e-4,2.2539572993581462e-4,272.7545909218787,0,0,0.14051027955718193,0.11753133142376353,0,34926.008177163945
1000,1e-5,1e-4,1e-4,259.196,0.5,0.5,0.5,0.5,0.5,3542.828932488646,7.320830834254389e-5,0.0015091560991212147,3.294806642560584e-5,280.85525629989263,0,0.09952702982364584,0.197881791413345,0.094466528908076,0,47644.45879608081
1000,1e-5,0.001,1e-6,259.196,0.5,0.5,0.5,0.5,0.5,3231.5191001657804,2.2984973422177352e-5,6.326329178004163e-4,0,281.91186155132914,0,0.01591853109911882,0.30889770266387667,0.3306458601297168,0.10277089814918385,31174.62684781561
1000,1e-5,0.001,1e-5,259.196,0.5,0.5,0.5,0.5,0.5,3216.3166889839595,2.283095637649015e-5,6.415089245462404e-4,0,282.22665811058096,0,0.008661870954460435,0.2980387789821678,0.3245397369514033,0.10068321236413423,31615.832854728917
1000,1e-5,0.001,1e-4,259.196,0.5,0.5,0.5,0.5,0.5,2986.1186842785196,1.8781513125393465e-5,7.329499604419179e-4,0,288.8347534768378,0,0,0.18062253845953033,0.276488405560574,0.108390090090181,40463.26919398797
1000,1e-5,0.01,1e-6,259.196,0.5,0.5,0.5,0.5,0.5,2149.950239134767,8.629229682496709e-5,0.007760164482369574,1.0531045441916574e-4,432.6092599209539,0,0,0.2602288814990935,0.39506086164632165,0.31232806902981564,41486.296516134855
1000,1e-5,0.01,1e-5,259.196,0.5,0.5,0.5,0.5,0.5,2152.944884301507,8.62256519097648e-5,0.007487964489727836,1.0482086380492992e-4,430.4029232570201,0,0,0.265774931604849,0.3976906166032773,0.31127301807843477,41290.37906584535
1000,1e-5,0.01,1e-4,259.196,0.5,0.5,0.5,0.5,0.5,2265.9907389131445,8.409519835782549e-5,0.003960204166810384,9.296825488363202e-5,396.29137251099974,0,0.03680675712603334,0.39485634360266303,0.45651593899451914,0.3075743074450966,37616.8930900184
1000,1e-4,1e-4,1e-6,259.196,0.5,0.5,0.5,0.5,0.5,6869.232905475763,2.63758668828319e-4,1.7566352391939393e-4,0.022081390223985187,178.28118009895206,0,0.5426679209281281,0.5515294747325549,0.5153153438297722,0.4458306753088475,13632.14628086222
