V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21
100,1e-6,1e-4,1e-6,217.2732,0.5,0.5,0.5,0.5,0.5,648.0658303748469,9.553360337857148e-5,5.58200606270927e-5,0,514.4879262151828,0,0,0,0.6028845669679185,1,174118.71110079112
100,1e-6,1e-4,1e-5,217.2732,0.5,0.5,0.5,0.5,0.5,647.6147742218474,9.257641720387758e-5,6.69992225791893e-5,0,511.9093749275266,0,0,0,0.5631704771285223,1,174291.85310231807
100,1e-6,1e-4,1e-4,217.2732,0.5,0.5,0.5,0.5,0.5,435.67344752675757,7.710525677176687e-6,0.008053257643526357,2.845613978211368e-6,1086.366,0,0,0,0.010523940114413858,0.4338301509384458,210721.40339401682
100,1e-6,0.001,1e-6,217.2732,0.5,0.5,0.5,0.5,0.5,189.60179215275895,1.226870939669246e-4,0,0,1086.366,1,1,1,1,1,521157.5443242018
100,1e-6,0.001,1e-5,217.2732,0.5,0.5,0.5,0.5,0.5,189.5917842415551,1.2198343148427606e-4,0,0,1086.366,1,1,1,1,1,521181.11071329
100,1e-6,0.001,1e-4,217.2732,0.5,0.5,0.5,0.5,0.5,189.5196919091938,1.1709604047809462e-4,0,0,1086.366,1,1,1,1,1,521352.5981441435
100,1e-6,0.01,1e-6,217.2732,0.5,0.5,0.5,0.5,0.5,2572.30860535118,7.506962773011422e-5,3.0930036083776384e-4,0.0037050912318181612,292.7973679560983,1,1,1,1,1,15042.399762971207
100,1e-6,0.01,1e-5,217.2732,0.5,0.5,0.5,0.5,0.5,2572.2352372401883,7.507011909360034e-5,3.093136470376733e-4,0.003704651367861652,292.8036145250597,1,1,1,1,1,15042.399606425104
100,1e-6,0.01,1e-4,217.2732,0.5,0.5,0.5,0.5,0.5,2572.1271263381777,7.50840349878004e-5,3.093380496555406e-4,0.0037047904211550725,292.81430950200394,1,1,1,1,1,15042.399717396444
100,1e-5,1e-4,1e-6,217.2732,0.5,0.5,0.5,0.5,0.5,632.3080081132827,1.2457009972330886e-4,2.0820887985421166e-4,0.002082236281735094,485.84584353516743,0,0,0,0.1280940754932945,0.8895037819369364,198639.9633778471
100,1e-5,1e-4,1e-5,217.2732,0.5,0.5,0.5,0.5,0.5,633.1907741274014,1.2392784488174174e-4,2.0899832360153663e-4,0.002136522264204397,485.9974384723416,0,0,0,0.13335380513273293,0.8958574095968737,197717.20059385858
100,1e-5,1e-4,1e-4,217.2732,0.5,0.5,0.5,0.5,0.5,2328.041625025783,2.6639162140229073e-5,2.966512278851236e-4,0.0011860818226539975,286.09163012480366,0.4051441384564987,0,0.9145818325539521,1,1,10002.512633499064
100,1e-5,0.001,1e-6,217.2732,0.5,0.5,0.5,0.5,0.5,2572.189701135537,7.502961147843207e-5,3.0930416416964516e-4,0.0037019605930593623,292.8025382440187,1,1,1,1,1,15042.399565443127
100,1e-5,0.001,1e-5,217.2732,0.5,0.5,0.5,0.5,0.5,2572.1925694385377,7.505830926694339e-5,3.09316330504352e-4,0.003703672175086389,292.8058303000487,1,1,1,1,1,15042.399479874848
100,1e-5,0.001,1e-4,217.2732,0.5,0.5,0.5,0.5,0.5,2572.208085851158,7.50542053674297e-5,3.093107592052833e-4,0.003703568739038127,292.8037768514635,1,1,1,1,1,15042.399478885949
100,1e-5,0.01,1e-6,217.2732,0.5,0.5,0.5,0.5,0.5,2934.7986223859575,1.666968273900325e-5,2.840920915950367e-4,3.3299205066194615e-4,251.9033177352311,0.98659724059177,0.2622965731749965,1,1,0.7837153000766964,8769.63856618435
100,1e-5,0.01,1e-5,217.2732,0.5,0.5,0.5,0.5,0.5,2934.82488952517,1.66630505408323e-5,2.8411856906594045e-4,3.323434199088893e-4,251.90015104384673,0.986509762941609,0.2622540218932957,1,1,0.7836175928471186,8769.638461304892
100,1e-5,0.01,1e-4,217.2732,0.5,0.5,0.5,0.5,0.5,2572.12889400814,7.500542826861749e-5,3.093054298876064e-4,0.0037001290198865108,292.80486752467885,1,1,1,1,1,15042.400039352959
100,1e-4,1e-4,1e-6,217.2732,0.5,0.5,0.5,0.5,0.5,2572.1753092535464,7.505917479312407e-5,3.0931955725704835e-4,0.0037035716954082172,292.8075096137987,1,1,1,1,1,15042.399480421798
100,1e-4,1e-4,1e-5,217.2732,0.5,0.5,0.5,0.5,0.5,2572.162115017237,7.505306958721025e-5,3.093190824484976e-4,0.0037031512078658448,292.80777361746055,1,1,1,1,1,15042.399468191044
100,1e-4,1e-4,1e-4,217.2732,0.5,0.5,0.5,0.5,0.5,2572.11134168378,7.504369413819254e-5,3.093246490538331e-4,0.0037023008455116368,292.8108745514155,1,1,1,1,1,15042.399533773323
100,1e-4,0.001,1e-6,217.2732,0.5,0.5,0.5,0.5,0.5,2572.101660970563,7.505283422558314e-5,3.093288328204858e-4,0.003702776621002495,292.812668848822,1,1,1,1,1,15042.399521792746
100,1e-4,0.001,1e-5,217.2732,0.5,0.5,0.5,0.5,0.5,3180.622115375221,2.7886456678511048e-5,6.550092197822755e-4,7.636778063589137e-5,238.80692238668888,0.5299295316686804,0,0.4207660883044191,0.3138715307238655,0.10247511252439225,8090.406136703775
100,1e-4,0.001,1e-4,217.2732,0.5,0.5,0.5,0.5,0.5,2147.797184522435,0.007150106375484511,0.1,5.387747586760206e-4,319.40664921415595,0.16998033524779194,0,0.297152444199268,0.2012585821244574,0.0011756361825044355,12967.838297834423
100,1e-4,0.01,1e-6,217.2732,0.5,0.5,0.5,0.5,0.5,4238.091491517718,1.4844618710059115e-4,0.08892226250773295,9.514576652390488e-5,408.54933481071674,0.016018028049357664,0,0.08131495615153193,0.1289557189504932,0.1345071884778903,10927.042762234163
100,1e-4,0.01,1e-5,217.2732,0.5,0.5,0.5,0.5,0.5,3957.0966848161497,1.4457027621431377e-4,0.07792027023031385,9.741810511019615e-5,408.2714804795835,0.012429825984172744,0,0.08432334329432233,0.13472318636102645,0.1402425912720978,11048.016943033224
100,1e-4,0.01,1e-4,217.2732,0.5,0.5,0.5,0.5,0.5,3596.0985816684033,4.3246328284323414e-4,6.855785496118153e-4,0.0027558631582331487,225.14606666073007,1,0.08457080335055892,0.2602151848918259,0.08576546842674615,0,8583.722285287646
1000,1e-6,1e-4,1e-6,217.2732,0.5,0.5,0.5,0.5,0.5,2327.5513950690306,2.7952310463677305e-5,2.9838655747383905e-4,0.0012601023876763129,287.19590012608256,0.42114548381088107,0,0.9203860431602786,1,1,9940.061337375084
1000,1e-6,1e-4,1e-5,217.2732,0.5,0.5,0.5,0.5,0.5,2330.821498399369,2.6730835158473163e-5,2.975421529862837e-4,0.001185851906186404,286.2409436681636,0.4056113352022244,0,0.9168548004237985,1,1,9979.134938000716
1000,1e-6,1e-4,1e-4,217.2732,0.5,0.5,0.5,0.5,0.5,2572.25496862769,7.504788285665085e-5,3.09301521391338e-4,0.0037034550411556037,292.7993762179983,1,1,1,1,1,15042.399510777528
1000,1e-6,0.001,1e-6,217.2732,0.5,0.5,0.5,0.5,0.5,2874.2762034372618,1.962890601103986e-5,0.0013032588453282823,0,251.86721782022224,0,0,0.05046775713007224,0.06819997584723586,0,19028.35497394485
1000,1e-6,0.001,1e-5,217.2732,0.5,0.5,0.5,0.5,0.5,2863.4451775300263,2.0403361199571515e-5,0.001236421762822218,0,250.92240069527247,0,0,0.06458662886513102,0.08112346078495948,0,17042.299193188504
1000,1e-6,0.001,1e-4,217.2732,0.5,0.5,0.5,0.5,0.5,2788.1697733809046,2.7137672466267188e-5,0.0014412801042840405,0,257.13507122546247,2.6059655803797264e-4,0,0.0832259778594522,0.09071318030884035,0,15739.561579646883
1000,1e-6,0.01,1e-6,217.2732,0.5,0.5,0.5,0.5,0.5,2712.468619747686,7.16898780547516e-5,0.0017078831175222095,1.0412431869401772e-4,266.43753283251556,0.1645749182261847,0,0.23935687807289446,0.16525263965277545,0.01957165195216876,11605.058064331968
1000,1e-6,0.01,1e-5,217.2732,0.5,0.5,0.5,0.5,0.5,2582.998643165246,7.215367459760164e-5,0.0021137889120505923,9.226137816128385e-5,275.4422107128656,0.06374435612277411,0,0.19537521556321294,0.15551566367077543,0.026194616093877014,13220.4445978133
1000,1e-6,0.01,1e-4,217.2732,0.5,0.5,0.5,0.5,0.5,2145.403105025552,7.944268887800498e-5,0.0060563159821724576,1.0403246969081758e-4,341.45982869072685,0,0,0.1399056329576134,0.21187939655410498,0.15659982979676593,16952.83211416231
1000,1e-5,1e-4,1e-6,217.2732,0.5,0.5,0.5,0.5,0.5,2388.9588811797107,3.318888961381e-5,2.9552075833292517e-4,0.001561417285961991,287.41534320658076,0.6477809246838205,0.033421512385067555,1,1,1,9910.462440334937
1000,1e-5,1e-4,1e-5,217.2732,0.5,0.5,0.5,0.5,0.5,2389.0849784651577,3.317753922877937e-5,2.9548903440362005e-4,0.001561190227504284,287.3994960566397,0.6476894324358811,0.03334720836508313,1,1,1,9910.462442390703
1000,1e-5,1e-4,1e-4,217.2732,0.5,0.5,0.5,0.5,0.5,2331.4097646706846,2.7641626682123036e-5,2.992123432347261e-4,0.0012092639802186401,287.11595382723306,0.42779607108630563,0,0.9243910475982808,1,1,9923.952327539613
