ka1_0,ka2_0,kd1_0,kd2_0,ka1,ka2,kd1,kd2,SSE
100,1e-6,1e-4,1e-6,1966.3488376610787,0.02854424775567009,0.004693508597919966,0.09760505254559648,14351.634840526454
100,1e-6,1e-4,1e-5,1965.7678667178532,0.015662004349797337,0.004712325781125807,0.05344164877748791,14352.623180518754
100,1e-6,1e-4,1e-4,1970.4681048358627,0.015638757531412393,0.004691756791693407,0.053431331092388415,14352.674594018828
100,1e-6,0.001,1e-6,15073.23330558798,4.7128245443064573e-4,2.7841912393381505e-4,0.011563716298061029,30737.76076292107
100,1e-6,0.001,1e-5,15448.70767107145,4.443669626185645e-4,2.749128233172147e-4,0.010695192133368276,31511.038548462227
100,1e-6,0.001,1e-4,13369.284150590745,6.602532687951028e-4,3.0211591700539766e-4,0.015731671691853116,27428.88758760816
100,1e-6,0.01,1e-6,73640.60633545504,0.0032554400871873885,1.8033662528393814e-4,0.011298092462133778,49933.94253177463
100,1e-6,0.01,1e-5,75679.32264267202,0.0031110809959314393,1.7748283821322257e-4,0.010799363790208892,50663.106703558275
100,1e-6,0.01,1e-4,72187.32635205686,0.003666512288875657,1.8950892682359824e-4,0.010929525852715942,48808.12049932716
100,1e-5,1e-4,1e-6,2496.080079257281,6.393391602295028e-4,0.01821829357921328,6.616900704623345e-4,41530.48316419335
100,1e-5,1e-4,1e-5,2504.813117286689,6.321327745189129e-4,0.018738021997754612,6.450198416419055e-4,41549.334636829655
100,1e-5,1e-4,1e-4,2935.6147419356607,5.086505804753282e-4,0.020415010129169648,4.726488630368814e-4,42506.927307392405
100,1e-5,0.001,1e-6,1924.9852799246241,2.737757431774376e-5,0.001267181171722901,4.678920057841925e-4,13208.042737130734
100,1e-5,0.001,1e-5,1924.9450476679442,2.737801314340989e-5,0.0012672171117839427,4.6789952360526394e-4,13208.042749969463
100,1e-5,0.001,1e-4,1924.9453511736435,2.737803566106599e-5,0.0012672173173387978,4.6789977441076867e-4,13208.042750046869
100,1e-5,0.01,1e-6,1965.2849006178456,0.03178546861107399,0.0047028415431914555,0.10848748995778278,14351.511468656052
100,1e-5,0.01,1e-5,1963.9745629774218,0.03157069478055225,0.004715702338976489,0.10754199597859779,14351.52301228908
100,1e-5,0.01,1e-4,1970.5216511649205,0.015604369669934214,0.004676237244033727,0.05350979668778789,14352.697495660259
100,1e-4,1e-4,1e-6,100,1e-4,1e-4,1e-6,2e64
100,1e-4,1e-4,1e-5,100,1e-4,1e-4,1e-5,2e64
100,1e-4,1e-4,1e-4,318.2316737990659,1.0192199897221543e-4,0.06906365649996078,6.328999038089623e-4,80220.35546309037
100,1e-4,0.001,1e-6,100,1e-4,0.001,1e-6,2e64
100,1e-4,0.001,1e-5,100,1e-4,0.001,1e-5,2e64
100,1e-4,0.001,1e-4,100,1e-4,0.001,1e-4,2e64
100,1e-4,0.01,1e-6,1955.8991038209463,0.01272621250536865,0.004851667103748551,0.0423742645781861,14353.10737966897
100,1e-4,0.01,1e-5,1958.988557707662,0.015520325277876106,0.004810489466751592,0.05200386566591175,14352.642274518761
100,1e-4,0.01,1e-4,1924.7980917218777,2.73795408763888e-5,0.0012673466208740132,4.6792640878659606e-4,13208.042804293547
1000,1e-6,1e-4,1e-6,1926.107691374322,2.736540932732886e-5,0.0012661820108875166,4.676817747380905e-4,13208.042771088694
1000,1e-6,1e-4,1e-5,1925.9766985633592,2.7366802545205678e-5,0.0012662979979769355,4.677060438329704e-4,13208.042728348624
1000,1e-6,1e-4,1e-4,1926.2023025221865,2.73643967589612e-5,0.0012660983820410112,4.676639864980448e-4,13208.042808172497
1000,1e-6,0.001,1e-6,1925.086933485372,2.737636830356154e-5,0.001267088720188299,4.678718537474432e-4,13208.042708520077
1000,1e-6,0.001,1e-5,1925.337003788415,2.7373675421187462e-5,0.0012668662211729582,4.6782532945761554e-4,13208.042666276535
1000,1e-6,0.001,1e-4,1924.8403532469267,2.7379144225149452e-5,0.0012673101855693969,4.6791917300689897e-4,13208.042787737302
1000,1e-6,0.01,1e-6,1925.0084919295043,2.7377277975425243e-5,0.0012671595830506214,4.678871794815935e-4,13208.042729874274
1000,1e-6,0.01,1e-5,1924.8593441977885,2.73789663941027e-5,0.001267293842285338,4.6791592628773196e-4,13208.042780632364
