ka1_0,ka2_0,kd1_0,kd2_0,ka1,ka2,kd1,kd2,SSE
100,1e-6,1e-4,1e-6,2157.381492069746,3.9009369594471346e-5,0.0026914415902676314,1.9966257716766037e-4,22399.127143519057
100,1e-6,1e-4,1e-5,2157.4036039006583,3.900897153159139e-5,0.0026913057871168033,1.9966170765936086e-4,22399.127164894842
100,1e-6,1e-4,1e-4,2157.3850445443027,3.900929168308645e-5,0.0026914186659903576,1.9966239089052332e-4,22399.127145854403
100,1e-6,0.001,1e-6,2157.3510857855886,3.900997860853706e-5,0.0026916354203483793,1.9966387343296724e-4,22399.127145008773
100,1e-6,0.001,1e-5,2157.3255853682926,3.9010432048188825e-5,0.0026917913128469352,1.9966486001236558e-4,22399.127173492627
100,1e-6,0.001,1e-4,2157.3530554260865,3.900991572073038e-5,0.002691620000250437,1.996637595116007e-4,22399.127143497783
100,1e-6,0.01,1e-6,39508.421294869455,0.0018494753598304859,1.257053277477396e-4,0.015734105160717514,118059.92711445905
100,1e-6,0.01,1e-5,2157.3532986294213,3.900991291087061e-5,0.002691619281256608,1.9966371862152835e-4,22399.1271434243
100,1e-6,0.01,1e-4,2822.672795169299,0.004124284691304503,0.006683196043870521,0.0051987518833294865,32469.876098298577
100,1e-5,1e-4,1e-6,100,1e-5,1e-4,1e-6,2e64
100,1e-5,1e-4,1e-5,100,1e-5,1e-4,1e-5,2e64
100,1e-5,1e-4,1e-4,100,1e-5,1e-4,1e-4,2e64
100,1e-5,0.001,1e-6,3983.513402186091,3.78090046939153e-4,0.016057063564037428,0.0021336591286381583,554639.9264878109
100,1e-5,0.001,1e-5,3959.6932084997643,3.7700581412803015e-4,0.01617447855202937,0.002069328464534725,554976.5536614893
100,1e-5,0.001,1e-4,3909.2728778953983,3.86255367228394e-4,0.017055125929052246,0.0010936428581830718,523266.8672927684
100,1e-5,0.01,1e-6,2157.3500069538795,3.900997145136294e-5,0.0026916390986330943,1.9966386517796322e-4,22399.127145379527
100,1e-5,0.01,1e-5,2157.3354141206914,3.901026647875649e-5,0.002691732102311303,1.9966450744665566e-4,22399.127159832868
100,1e-5,0.01,1e-4,100,1e-5,0.01,1e-4,2e64
100,1e-4,1e-4,1e-6,0,0,0.14747991726397872,0.1510403668639012,653431.1468822284
100,1e-4,1e-4,1e-5,0,0,0.15949732494599125,0.12588716580755735,653431.1471920991
100,1e-4,1e-4,1e-4,2157.4034822307763,3.8998230875960455e-5,0.0026901930553727255,1.9963905108002258e-4,22399.12840099284
100,1e-4,0.001,1e-6,100,1e-4,0.001,1e-6,2e64
100,1e-4,0.001,1e-5,100,1e-4,0.001,1e-5,2e64
100,1e-4,0.001,1e-4,100,1e-4,0.001,1e-4,2e64
100,1e-4,0.01,1e-6,2733.8879908187714,0.010817789557912424,0.00942816666902923,0.009910927176459685,32370.301507679378
100,1e-4,0.01,1e-5,100,1e-4,0.01,1e-5,2e64
100,1e-4,0.01,1e-4,100,1e-4,0.01,1e-4,2e64
1000,1e-6,1e-4,1e-6,2157.3774623013683,3.9009304413265976e-5,0.0026914490475600443,1.9966258237157715e-4,22399.12714297467
1000,1e-6,1e-4,1e-5,2157.409408726426,3.9008829432178996e-5,0.0026912666461271157,1.9966137479582744e-4,22399.12717458745
1000,1e-6,1e-4,1e-4,2157.383246790209,3.9009306849850574e-5,0.002691427909899681,1.9966242292460416e-4,22399.127144872753
1000,1e-6,0.001,1e-6,2157.380145605139,3.900941869989456e-5,0.002691451010816925,1.9966271502580896e-4,22399.127142681988
1000,1e-6,0.001,1e-5,2157.404595793832,3.900888615226222e-5,0.0026912927632030603,1.996615189830614e-4,22399.12716806376
1000,1e-6,0.001,1e-4,2157.390331279908,3.9009208482555843e-5,0.002691387649218707,1.9966220016142964e-4,22399.12714981747
1000,1e-6,0.01,1e-6,2157.3513497104072,3.9009963477487034e-5,0.002691632488117052,1.9966385377447545e-4,22399.127144701677
1000,1e-6,0.01,1e-5,2157.3487597411286,3.901004671640608e-5,0.002691652549655352,1.9966401286858687e-4,22399.127146977276
1000,1e-6,0.01,1e-4,2157.4103579885555,3.9008836798192814e-5,0.002691262716328059,1.9966142834561767e-4,22399.127175544967
1000,1e-5,1e-4,1e-6,2157.4020942707357,3.9008934596292165e-5,0.0026913118971847684,1.9966150377393114e-4,22399.12716385253
1000,1e-5,1e-4,1e-5,2157.3857889971378,3.900930839253924e-5,0.0026914170102720607,1.9966243880435733e-4,22399.12714600773
1000,1e-5,1e-4,1e-4,2157.345705070619,3.901001420974048e-5,0.0026916615754380285,1.996639737875997e-4,22399.127148037405
1000,1e-5,0.001,1e-6,2157.349229509943,3.901003895520618e-5,0.00269164994001049,1.9966398677828928e-4,22399.127146660034
1000,1e-5,0.001,1e-5,2157.3510656553804,3.900997594324976e-5,0.0026916351721944167,1.9966386740783037e-4,22399.127144981274
1000,1e-5,0.001,1e-4,2157.3839478897457,3.900936056198325e-5,0.002691431029065046,1.9966251593173394e-4,22399.12714450531
1000,1e-5,0.01,1e-6,2157.341553703234,3.901015268083227e-5,0.002691694046399276,1.9966425573585622e-4,22399.12715288049
1000,1e-5,0.01,1e-5,2157.3306694308008,3.901033302859937e-5,0.0026917590725520544,1.996646597821927e-4,22399.127165603935
1000,1e-5,0.01,1e-4,2157.393497294445,3.900917265948211e-5,0.0026913702857151436,1.9966212615226282e-4,22399.127152429264
1000,1e-4,1e-4,1e-6,2157.388846445646,3.900925478246579e-5,0.0026913945749478686,1.9966245872149222e-4,22399.127148725784
1000,1e-4,1e-4,1e-5,2157.384742123291,3.900928727215615e-5,0.0026914193899490934,1.9966238568653878e-4,22399.127145782288
1000,1e-4,1e-4,1e-4,2157.386905712971,3.9009099854512956e-5,0.0026913856553532913,1.9966220854322772e-4,22399.127150244803
1000,1e-4,0.001,1e-6,2157.352742866673,3.900993077721369e-5,0.00269162322107507,1.9966377468149144e-4,22399.127143791906
1000,1e-4,0.001,1e-5,2157.341907787124,3.901011538314058e-5,0.0026916884092969416,1.996641913471514e-4,22399.127151939156
1000,1e-4,0.001,1e-4,2157.334022408146,3.901035321146813e-5,0.0026917474181716323,1.9966467575556292e-4,22399.127163146964
1000,1e-4,0.01,1e-6,2157.3385792006657,3.901019358843003e-5,0.002691711168714221,1.9966433742282298e-4,22399.12715580182
1000,1e-4,0.01,1e-5,2157.353084072752,3.900994222157294e-5,0.0026916230875806855,1.996637949436198e-4,22399.127143792688
1000,1e-4,0.01,1e-4,2157.351980320529,3.9009954754592916e-5,0.0026916285901152667,1.9966384807545065e-4,22399.1271443193
10000,1e-6,1e-4,1e-6,2157.408924354917,3.900884089986526e-5,0.002691269671024048,1.9966141305431494e-4,22399.127173774985
10000,1e-6,1e-4,1e-5,2157.408883023849,3.9008842130950196e-5,0.002691270021266471,1.9966141196140226e-4,22399.127173685367
10000,1e-6,1e-4,1e-4,2157.382606649752,3.9009327398514365e-5,0.002691432970624257,1.9966245419782995e-4,22399.127144357513
10000,1e-6,0.001,1e-6,2157.3893564158902,3.9009237919436226e-5,0.002691394512386385,1.9966228179052895e-4,22399.12714883317
10000,1e-6,0.001,1e-5,2157.374510382901,3.900955814894959e-5,0.002691493922099216,1.996628488945407e-4,22399.127140213182
10000,1e-6,0.001,1e-4,2157.3796679292245,3.90092923533966e-5,0.0026914386046164225,1.996625405946991e-4,22399.12714386394
10000,1e-6,0.01,1e-6,2157.391905543337,3.9009336290889645e-5,0.002691395123858822,1.9966239938920845e-4,22399.127148624062
10000,1e-6,0.01,1e-5,2157.382933356068,3.900935737873481e-5,0.002691434193898483,1.9966254967934615e-4,22399.127144197202
10000,1e-6,0.01,1e-4,2157.338760066635,3.901017755764877e-5,0.0026917083388594875,1.9966432223783635e-4,22399.127155288916
10000,1e-5,1e-4,1e-6,2157.3943755930895,3.90091054885202e-5,0.0026913593313180233,1.9966198519356002e-4,22399.127154321253
10000,1e-5,1e-4,1e-5,2157.377276845323,3.900943324765915e-5,0.0026914662475326086,1.9966271353426677e-4,22399.12714162573
10000,1e-5,1e-4,1e-4,2157.40328030464,3.9008945896102936e-5,0.002691304349746674,1.996616623746751e-4,22399.127165276397
10000,1e-5,0.001,1e-6,2157.406229819496,3.900891921240637e-5,0.0026912892442794703,1.996615872695982e-4,22399.127168776988
10000,1e-5,0.001,1e-5,2157.4055758051295,3.90088985380696e-5,0.0026912899660876087,1.99661536803683e-4,22399.127168672236
10000,1e-5,0.001,1e-4,2157.4061762823153,3.9008921358942635e-5,0.0026912898627010533,1.996615841114216e-4,22399.12716863199
10000,1e-5,0.01,1e-6,2157.390652178229,3.900924752384418e-5,0.0026913899767567213,1.9966230395515358e-4,22399.127149423337
10000,1e-5,0.01,1e-5,2157.3884182159472,3.9009222281582516e-5,0.00269139665485317,1.9966226044087747e-4,22399.127148575648
10000,1e-5,0.01,1e-4,2157.3865704107234,3.9009298120887804e-5,0.0026914132275922147,1.9966238580505224e-4,22399.127146454695
10000,1e-4,1e-4,1e-6,2157.3811465967983,3.9009545136093444e-5,0.002691469166098319,1.996625968997238e-4,22399.12714149743
10000,1e-4,1e-4,1e-5,2157.4091705395035,3.900894744166775e-5,0.0026912849109363467,1.9966142069411598e-4,22399.12716992305
10000,1e-4,1e-4,1e-4,2157.3968481052966,3.9009075161049726e-5,0.0026913455276718697,1.9966193215251995e-4,22399.127156760685
10000,1e-4,0.001,1e-6,2157.380945336781,3.900936288859821e-5,0.002691443234667335,1.996625602159744e-4,22399.127143388207
10000,1e-4,0.001,1e-5,2157.3900835257014,3.9009222661490014e-5,0.0026913901693388434,1.996622285833881e-4,22399.127149446194
10000,1e-4,0.001,1e-4,2157.3774731464873,3.9009429929420466e-5,0.0026914650563092937,1.9966270790805135e-4,22399.12714170381
10000,1e-4,0.01,1e-6,2157.38564431366,3.9009277091478525e-5,0.002691414180348202,1.996623829164135e-4,22399.12714636528
10000,1e-4,0.01,1e-5,2157.3863039983275,3.900930427765447e-5,0.0026914146327367003,1.99662417010893e-4,22399.12714628142
10000,1e-4,0.01,1e-4,2157.380228487518,3.90093987827838e-5,0.0026914500478580823,1.9966264511745625e-4,22399.12714279384
