ka1_0,ka2_0,kd1_0,kd2_0,ka1,ka2,kd1,kd2,SSE
100,1e-6,1e-4,1e-6,3377.5132743911936,0.03807972719854462,0.003921416127481274,0.06970628032389067,37002.39671339325
100,1e-6,1e-4,1e-5,3391.5351513829823,0.005101657872338312,0.0037166650550181568,0.009880842830679398,37080.78659013867
100,1e-6,1e-4,1e-4,3383.8433815279723,0.012275948171545694,0.0038446150114003585,0.023060284248226492,37031.6279378656
100,1e-6,0.001,1e-6,1903.105909321722,3.8186783041857e-5,0.0053582954114343145,1.9281536148423793e-4,29553.27373156166
100,1e-6,0.001,1e-5,1903.104023489805,3.8186675890041875e-5,0.005358238573709513,1.928158269738076e-4,29553.273737276202
100,1e-6,0.001,1e-4,1903.10081197205,3.818647408655958e-5,0.005358102647530124,1.9281704748120318e-4,29553.27375418046
100,1e-6,0.01,1e-6,4830.025808057354,0.001757481497808388,9.10336481704472e-4,0.009803550811294574,39694.77952925568
100,1e-6,0.01,1e-5,3392.0034395598777,0.005148681299415641,0.0037142389521016253,0.009975393854943622,37080.019813721854
100,1e-6,0.01,1e-4,3389.934319426824,0.006146648470601923,0.0037478297850574997,0.01179576274945431,37066.35409801458
100,1e-5,1e-4,1e-6,3944.920313404165,0.0012181912547754052,0.019615258588941132,0.018306534268010568,616628.7547349734
100,1e-5,1e-4,1e-5,3921.4102740064586,0.0012311345324492763,0.019677200728706237,0.017105320474516683,613265.5440788693
100,1e-5,1e-4,1e-4,3665.793142320178,0.0013618338254292126,0.02052491827666007,0.0031026585227946924,530548.9370820085
100,1e-5,0.001,1e-6,4736.012639159572,4.892190803523517e-4,0.019463078034231054,6.055085169128719e-4,453857.130417694
100,1e-5,0.001,1e-5,4657.135857264765,4.8302750814328566e-4,0.019665492356286812,6.028057237485548e-4,452231.5795214377
100,1e-5,0.001,1e-4,4259.506252725073,4.593213365243978e-4,0.02138230277574031,0.0011290234943649702,517650.55333696515
100,1e-5,0.01,1e-6,1902.9787670126634,3.8181033060332655e-5,0.005356969999495364,1.9282183522039732e-4,29553.274181835903
100,1e-5,0.01,1e-5,1903.0997618155034,3.818656592983601e-5,0.005358317066658443,1.9281485227925124e-4,29553.273730281642
100,1e-5,0.01,1e-4,3381.8818086290016,0.004530252705827585,0.0037743563219307225,0.008677289881342932,37091.58877103263
100,1e-4,1e-4,1e-6,0,0,0.16950178953100045,0.15504906286973036,671981.886884171
100,1e-4,1e-4,1e-5,0,0,0.2324474130769236,0.12306562941228787,671981.8868543896
100,1e-4,1e-4,1e-4,1903.0244287148305,3.818297716173532e-5,0.005357040251964063,1.9282412136971823e-4,29553.27408415282
100,1e-4,0.001,1e-6,100,1e-4,0.001,1e-6,2e64
100,1e-4,0.001,1e-5,100,1e-4,0.001,1e-5,2e64
100,1e-4,0.001,1e-4,100,1e-4,0.001,1e-4,2e64
100,1e-4,0.01,1e-6,100,1e-4,0.01,1e-6,2e64
100,1e-4,0.01,1e-5,100,1e-4,0.01,1e-5,2e64
100,1e-4,0.01,1e-4,100,1e-4,0.01,1e-4,2e64
1000,1e-6,1e-4,1e-6,1903.1057712942209,3.818677591462198e-5,0.00535828650903182,1.928154684421802e-4,29553.27373237631
1000,1e-6,1e-4,1e-5,1903.0781355667884,3.8184978185593946e-5,0.005356955822254788,1.9282765914813686e-4,29553.27408267202
1000,1e-6,1e-4,1e-4,1903.1021187762046,3.818651615455256e-5,0.005358083655342537,1.9281730669604437e-4,29553.27375668408
1000,1e-6,0.001,1e-6,1903.106765351579,3.818686804290544e-5,0.005358373692714694,1.9281466299968773e-4,29553.27372518523
1000,1e-6,0.001,1e-5,1903.0786068336226,3.8185023200482864e-5,0.005357001501624783,1.9282722241028343e-4,29553.27406340091
1000,1e-6,0.001,1e-4,1903.1069365815545,3.818681937108477e-5,0.005358302227767355,1.9281530007798206e-4,29553.273730883007
1000,1e-6,0.01,1e-6,1902.6253734493005,3.816755065146311e-5,0.005356720515886489,1.9280799773402525e-4,29553.275243929736
1000,1e-6,0.01,1e-5,1903.0942188392514,3.818637247004253e-5,0.00535832960056801,1.9281449590068898e-4,29553.273730011
1000,1e-6,0.01,1e-4,1255.7223103976612,2.0891859953029878e-5,0.0059993058164920475,1.8095475890811223e-4,84050.81762099585
1000,1e-5,1e-4,1e-6,1903.1056264334286,3.8186780317642326e-5,0.005358309633050679,1.9281520958594207e-4,29553.273730333287
1000,1e-5,1e-4,1e-5,1903.1043940767775,3.818670570880001e-5,0.005358258646058346,1.9281567954769642e-4,29553.273735183546
1000,1e-5,1e-4,1e-4,1903.1027235005313,3.8186596975208304e-5,0.005358193310767776,1.9281621461239332e-4,29553.273742406385
1000,1e-5,0.001,1e-6,1903.1022277433267,3.818655292463435e-5,0.00535813386455896,1.928168214363115e-4,29553.273749798038
1000,1e-5,0.001,1e-5,1903.1042858325986,3.81867485600051e-5,0.005358338647271244,1.928148742512759e-4,29553.27372800872
1000,1e-5,0.001,1e-4,1903.100079099277,3.8186462765852504e-5,0.0053581142363210744,1.9281695771288348e-4,29553.27375267276
1000,1e-5,0.01,1e-6,1903.1041670909674,3.8186735848342264e-5,0.005358315703570437,1.9281513015793086e-4,29553.27372990737
1000,1e-5,0.01,1e-5,1903.1041870650595,3.8186730405135235e-5,0.005358321248667923,1.9281501573951496e-4,29553.273729456218
1000,1e-5,0.01,1e-4,1903.0646360517358,3.8184428944488204e-5,0.005356982247456905,1.9282650573301607e-4,29553.274079421575
1000,1e-4,1e-4,1e-6,3378.353529729114,0.015755776352939774,0.003902196709266405,0.029032595516470475,37020.64546444194
1000,1e-4,1e-4,1e-5,3375.311915875496,0.012761054555866744,0.003911387142416985,0.02348852645629004,37027.79730771005
1000,1e-4,1e-4,1e-4,1903.1074882352927,3.8186859984447393e-5,0.005358345030880741,1.9281487053354705e-4,29553.273727280113
1000,1e-4,0.001,1e-6,1903.1057452771056,3.8186584157497626e-5,0.00535796717603152,1.9281868284461113e-4,29553.27377464734
1000,1e-4,0.001,1e-5,1903.1001576883723,3.8186920454457334e-5,0.005358867538368293,1.9280940546031683e-4,29553.27372068295
1000,1e-4,0.001,1e-4,1000,1e-4,0.001,1e-4,2e64
1000,1e-4,0.01,1e-6,1903.1010637218453,3.818671414344748e-5,0.005358487623635045,1.928131887921429e-4,29553.273719231183
1000,1e-4,0.01,1e-5,1903.110623397521,3.818743737090979e-5,0.005359102998519367,1.9280745205684283e-4,29553.273739405424
1000,1e-4,0.01,1e-4,1903.1043230695584,3.818683311641827e-5,0.005358470097905651,1.9281355343074563e-4,29553.273719671855
10000,1e-6,1e-4,1e-6,1903.1054925647159,3.818681636868388e-5,0.0053583822294982295,1.9281447176132662e-4,29553.2737246756
10000,1e-6,1e-4,1e-5,1903.101487172959,3.818656644644851e-5,0.005358223194292004,1.9281583221165296e-4,29553.273739189437
10000,1e-6,1e-4,1e-4,1903.1045275070658,3.818670566837686e-5,0.005358254099415098,1.9281571269424942e-4,29553.273735631803
10000,1e-6,0.001,1e-6,1903.1061824746992,3.818682463444354e-5,0.005358361421906107,1.928146732851295e-4,29553.273726124404
10000,1e-6,0.001,1e-5,1903.1049443083316,3.8186761521968257e-5,0.005358323294545409,1.9281503778402354e-4,29553.27372921189
10000,1e-6,0.001,1e-4,1903.1054776333,3.818674977698114e-5,0.005358272329323695,1.9281555731725416e-4,29553.273733776226
10000,1e-6,0.01,1e-6,1903.0986682384535,3.818632636065527e-5,0.005357980939770601,1.9281818679651533e-4,29553.273773217712
10000,1e-6,0.01,1e-5,1903.0434714402131,3.8182792180530275e-5,0.0053553416567293476,1.9284259118230193e-4,29553.27511327398
10000,1e-6,0.01,1e-4,1903.0992506462792,3.81863541900292e-5,0.005357975759373724,1.9281831567164923e-4,29553.273773980494
10000,1e-5,1e-4,1e-6,1903.1010292344201,3.8186502505440535e-5,0.005358126367404345,1.928168511753273e-4,29553.273750911216
10000,1e-5,1e-4,1e-5,1903.071815356228,3.818461110523565e-5,0.005356711190979842,1.9282990311518533e-4,29553.274196655824
10000,1e-5,1e-4,1e-4,1903.1078099441247,3.818691303827108e-5,0.005358385841173335,1.928145780641978e-4,29553.27372427891
10000,1e-5,0.001,1e-6,1903.1065397664179,3.818684386646912e-5,0.005358363767733484,1.928146921191851e-4,29553.273725908904
10000,1e-5,0.001,1e-5,1903.106065952774,3.8186827843507764e-5,0.005358369091230886,1.9281461161561102e-4,29553.273725560448
