ka1_0,ka2_0,kd1_0,kd2_0,ka1,ka2,kd1,kd2,SSE
100,1e-6,1e-4,1e-6,1851.7209135082521,5.240805851351492e-5,0.0030196911590315797,2.601959118127131e-4,19489.360856977102
100,1e-6,1e-4,1e-5,1851.7206194775906,5.2408005358328144e-5,0.003019687476949564,2.6019589210859924e-4,19489.360856909796
100,1e-6,1e-4,1e-4,1851.7154027701595,5.240759489106774e-5,0.003019671770580085,2.6019580936396974e-4,19489.36085672624
100,1e-6,0.001,1e-6,1851.710750398911,5.2408099793109984e-5,0.0030197628470214283,2.601947843186271e-4,19489.360859077507
100,1e-6,0.001,1e-5,1851.7158799294607,5.240779394176367e-5,0.0030196922460414954,2.601956664400165e-4,19489.360856876323
100,1e-6,0.001,1e-4,1851.7155500932029,5.240774905335338e-5,0.003019689184886444,2.601956750629319e-4,19489.36085683747
100,1e-6,0.01,1e-6,58173.26120020768,0.001523928412348324,8.353792835576143e-5,0.012162062185982507,147129.67716692772
100,1e-6,0.01,1e-5,58658.9617221065,0.0015248436697089215,8.243932750734607e-5,0.012930461921240144,147648.10619005063
100,1e-6,0.01,1e-4,2191.611144609337,0.03141734256093818,0.021582762804651077,0.013003694119788493,22988.51993698537
100,1e-5,1e-4,1e-6,100,1e-5,1e-4,1e-6,2e64
100,1e-5,1e-4,1e-5,100,1e-5,1e-4,1e-5,2e64
100,1e-5,1e-4,1e-4,1851.732483888298,5.2408167444047563e-5,0.0030196310727620777,2.601968947145325e-4,19489.360857624186
100,1e-5,0.001,1e-6,1851.7228488254234,5.2408160516838025e-5,0.003019691609201759,2.601959593724238e-4,19489.360857076295
100,1e-5,0.001,1e-5,1851.7270024648953,5.2408516872492286e-5,0.0030197107338630707,2.601958473583514e-4,19489.360857837455
100,1e-5,0.001,1e-4,1851.7152035335018,5.240757666463883e-5,0.0030196704662169087,2.601958387118075e-4,19489.360856727508
100,1e-5,0.01,1e-6,1851.7290067383813,5.2408646234827875e-5,0.003019711408105659,2.601960227991903e-4,19489.36085807766
100,1e-5,0.01,1e-5,1851.7145589143213,5.240753444813411e-5,0.0030196714586175114,2.6019571394598806e-4,19489.360856737938
100,1e-5,0.01,1e-4,1851.7197104558643,5.24079709037553e-5,0.0030196892501994847,2.601958366945517e-4,19489.360856903288
100,1e-4,1e-4,1e-6,100,1e-4,1e-4,1e-6,2e64
100,1e-4,1e-4,1e-5,100,1e-4,1e-4,1e-5,2e64
100,1e-4,1e-4,1e-4,1840.3043034924026,5.14175650383344e-5,0.0030081271369586547,2.5872150490577995e-4,19500.487863968836
100,1e-4,0.001,1e-6,100,1e-4,0.001,1e-6,2e64
100,1e-4,0.001,1e-5,100,1e-4,0.001,1e-5,2e64
100,1e-4,0.001,1e-4,100,1e-4,0.001,1e-4,2e64
100,1e-4,0.01,1e-6,100,1e-4,0.01,1e-6,2e64
100,1e-4,0.01,1e-5,100,1e-4,0.01,1e-5,2e64
100,1e-4,0.01,1e-4,100,1e-4,0.01,1e-4,2e64
1000,1e-6,1e-4,1e-6,1851.7220810050048,5.240749088507077e-5,0.0030196153045282705,2.601966325225779e-4,19489.36085741607
1000,1e-6,1e-4,1e-5,1851.7231585019497,5.240739881925639e-5,0.0030195980101014627,2.6019679615654686e-4,19489.36085796295
1000,1e-6,1e-4,1e-4,1851.7185408729517,5.2407592674367396e-5,0.0030196511050719927,2.601961353735892e-4,19489.360856781917
1000,1e-6,0.001,1e-6,1851.722517169594,5.240773151930609e-5,0.003019641664041511,2.60196407512646e-4,19489.360856923242
1000,1e-6,0.001,1e-5,1851.7219948527875,5.240736936549217e-5,0.003019599380005169,2.6019684893996187e-4,19489.360857898148
1000,1e-6,0.001,1e-4,1851.7205574285122,5.240743016450273e-5,0.0030196167582980872,2.6019659827921016e-4,19489.36085737181
1000,1e-6,0.01,1e-6,1851.7204646068592,5.240786849865513e-5,0.0030196721584780342,2.6019601586232163e-4,19489.360856767827
1000,1e-6,0.01,1e-5,1851.73055958483,5.2408420633592956e-5,0.003019673232051793,2.6019647132229264e-4,19489.360857427448
1000,1e-6,0.01,1e-4,1851.715574741199,5.240756318866106e-5,0.0030196668722504787,2.60195867487267e-4,19489.360856723768
1000,1e-5,1e-4,1e-6,1851.7144643199567,5.240684535746569e-5,0.0030195881060122963,2.601965548328573e-4,19489.360858646258
1000,1e-5,1e-4,1e-5,1851.7155910198524,5.2407655574487804e-5,0.0030196787440235845,2.601957164591315e-4,19489.36085674805
1000,1e-5,1e-4,1e-4,1851.7187552797575,5.240750686300076e-5,0.0030196408160908894,2.6019616851058713e-4,19489.36085690187
1000,1e-5,0.001,1e-6,1851.715362041008,5.2407531465432625e-5,0.0030196628497505275,2.6019595963999606e-4,19489.360856736494
1000,1e-5,0.001,1e-5,1851.7311567978877,5.240845102266054e-5,0.003019675486075265,2.6019636876174946e-4,19489.360857515814
1000,1e-5,0.001,1e-4,1851.7188069550257,5.240758970378524e-5,0.003019648704957232,2.601961806971287e-4,19489.36085680315
1000,1e-5,0.01,1e-6,1851.719648491935,5.2407779217924676e-5,0.003019668132576414,2.601959527168365e-4,19489.36085673715
1000,1e-5,0.01,1e-5,1851.715446698114,5.240754167918464e-5,0.0030196658127168963,2.601958319604319e-4,19489.360856727348
1000,1e-5,0.01,1e-4,1851.7148043263094,5.2407506410273194e-5,0.0030196669628830045,2.6019573547639546e-4,19489.360856736817
1000,1e-4,1e-4,1e-6,1851.7206603037823,5.2407231717849974e-5,0.003019591687220605,2.6019685453716404e-4,19489.36085820598
1000,1e-4,1e-4,1e-5,1851.7199648270243,5.2407678438105386e-5,0.0030196525727776273,2.601961677192446e-4,19489.360856780186
1000,1e-4,1e-4,1e-4,1851.7025654987071,5.240699746723823e-5,0.003019685426873718,2.601950432210918e-4,19489.360857443306
1000,1e-4,0.001,1e-6,1851.7201449668946,5.240825039091535e-5,0.003019720690416734,2.6019554807532933e-4,19489.36085763556
1000,1e-4,0.001,1e-5,1851.7167623491107,5.2407229097041395e-5,0.00301961692683927,2.601964506274335e-4,19489.360857435917
1000,1e-4,0.001,1e-4,1000,1e-4,0.001,1e-4,2e64
1000,1e-4,0.01,1e-6,1851.7189073880986,5.240753707439726e-5,0.003019642333859174,2.601962214406799e-4,19489.36085687634
1000,1e-4,0.01,1e-5,1851.722192174947,5.24086702542125e-5,0.003019758738738513,2.601952728419077e-4,19489.360859420332
1000,1e-4,0.01,1e-4,1851.7176416290465,5.2408224978892426e-5,0.0030197345394284464,2.601952824823827e-4,19489.36085799626
10000,1e-6,1e-4,1e-6,1851.7188326045966,5.2407559395970804e-5,0.003019645879478619,2.6019616514128766e-4,19489.3608568348
10000,1e-6,1e-4,1e-5,1851.7187079593489,5.240752803579462e-5,0.0030196428987432043,2.6019618388986186e-4,19489.360856870975
10000,1e-6,1e-4,1e-4,1851.7259058834593,5.240742574296319e-5,0.0030195806632530827,2.601971944201461e-4,19489.36085865445
10000,1e-6,0.001,1e-6,1851.7210880590992,5.24074432738457e-5,0.003019616385873772,2.6019656011949525e-4,19489.360857387215
10000,1e-6,0.001,1e-5,1851.7212611376403,5.240739290400414e-5,0.0030196099343693206,2.6019659640745915e-4,19489.360857572363
10000,1e-6,0.001,1e-4,1851.7223526998803,5.240734726069939e-5,0.003019596734476047,2.601967824193294e-4,19489.360858007953
10000,1e-6,0.01,1e-6,1851.7198729669046,5.2407597149050444e-5,0.0030196421414976347,2.60196309098853e-4,19489.3608568781
10000,1e-6,0.01,1e-5,1851.7181035055798,5.2407551703153426e-5,0.0030196499249425138,2.60196087504271e-4,19489.36085679482
10000,1e-6,0.01,1e-4,1851.7200348547383,5.2407738477066866e-5,0.003019659951430838,2.6019607781827133e-4,19489.360856746953
10000,1e-5,1e-4,1e-6,1851.7179307702934,5.240753993009612e-5,0.003019649805462867,2.601960699425814e-4,19489.360856797175
