V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19
100,1e-6,1e-4,1e-6,173.6734,173.6734,173.6734,173.6734,173.6734,3711.8696747588856,0.0016657401481950604,1.550221542444818,8.703106296269195e-5,597.3128328033471,571.2795701097824,564.2027201947241,533.2984168426965,522.0245169472819,10009.009666811333
100,1e-6,1e-4,1e-5,173.6734,173.6734,173.6734,173.6734,173.6734,572.500723375787,0.004396412068159031,3.032020977341126e-4,0.04774342980052783,1445.4385559001269,1275.2986330351346,1136.2930636572164,897.9051384207605,710.0795231786611,56590.8195092814
100,1e-6,1e-4,1e-4,173.6734,173.6734,173.6734,173.6734,173.6734,575.4086260486355,0.0031161812607188146,3.033324864913488e-4,0.03911656221167106,1437.9229336567985,1268.7671468776477,1130.6104323405693,893.538453890465,706.5568966550163,56664.11015166272
100,1e-6,0.001,1e-6,173.6734,173.6734,173.6734,173.6734,173.6734,705.6782898327898,7.008959962838059e-4,2.953674763312067e-4,0.017277288641813177,1172.411541907992,1038.8285320049467,933.015623618688,747.900865123531,604.8037791343222,49227.48452010501
100,1e-6,0.001,1e-5,173.6734,173.6734,173.6734,173.6734,173.6734,852.4784966285736,9.060061215093114e-4,2.801290152115876e-4,0.014761596707943005,971.3740800972802,864.9977434267354,784.461939944591,640.4083471874882,534.687832030724,39697.40118557891
100,1e-6,0.001,1e-4,173.6734,173.6734,173.6734,173.6734,173.6734,623.4337368362794,6.786428106122467e-4,3.028502628751642e-4,0.021129057269675972,1327.0120004985336,1172.5630449838438,1047.475225978452,831.1645410588219,660.1762013065247,55019.72184448041
100,1e-6,0.01,1e-6,173.6734,173.6734,173.6734,173.6734,173.6734,538.6343824864654,1.0188451920063628e-5,0.0010532993116724792,0,1567.748300431314,1389.7636713391323,1240.2095238446423,982.702239097387,764.2029458686109,53770.15327793518
100,1e-6,0.01,1e-5,173.6734,173.6734,173.6734,173.6734,173.6734,538.700185414883,1.020687120239557e-5,0.0010556865343105302,0,1567.6458215024973,1389.695048935975,1240.1788506200933,982.7341502392619,764.3014764930076,53747.960316901066
100,1e-6,0.01,1e-4,173.6734,173.6734,173.6734,173.6734,173.6734,2822.9243039704857,0.004994335519195538,1.773890433663387e-4,0.2579185113009562,305.95515061022087,286.62045869199244,283.8852037136298,263.92520342732695,257.16779593449553,9679.145114455387
100,1e-5,1e-4,1e-6,173.6734,173.6734,173.6734,173.6734,173.6734,2813.835105671372,0.0018787825360998597,1.7764279518334394e-4,0.09779546968462531,306.74777743572105,287.23172773598174,284.2859262225259,264.0752311372735,257.2023833966826,9692.238341707265
100,1e-5,1e-4,1e-5,173.6734,173.6734,173.6734,173.6734,173.6734,1389.6741766301307,0.013544985069128518,2.1446668867935087e-4,0.04553656637207244,601.243440662774,545.4104656837756,512.477380969372,446.55060981025997,415.23782107503496,15998.364436260912
100,1e-5,1e-4,1e-4,173.6734,173.6734,173.6734,173.6734,173.6734,781.0846430802125,0.008240322867603175,2.7898656247897074e-4,0.06591741389351115,1062.794882772949,944.4670039953176,853.2430481077389,692.2090571423213,573.6239019132712,41482.94850112667
100,1e-5,0.001,1e-6,173.6734,173.6734,173.6734,173.6734,173.6734,2826.8434434458472,0.0037742623590684083,1.7745477466086962e-4,0.1973624231903945,305.5296447206097,286.20024417567083,283.429770020599,263.43903675825203,256.6574676221442,9681.677565868978
100,1e-5,0.001,1e-5,173.6734,173.6734,173.6734,173.6734,173.6734,2825.9150312460365,0.004464294648907615,1.7742683888980284e-4,0.23234913205581847,305.64443730779595,286.3189292783519,283.5710561224881,263.60248846987304,256.83385085857424,9680.06894751277
100,1e-5,0.001,1e-4,173.6734,173.6734,173.6734,173.6734,173.6734,2833.334446809796,0.004577432503221204,1.7738503711145305e-4,0.2410302768829924,304.8806579152453,285.6319521671738,282.8899033270581,262.96438262421066,256.20107984275216,9679.908176046909
