V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19
100,1e-6,1e-4,1e-6,61.50578,61.50578,61.50578,61.50578,61.50578,692.8126765394467,2.3103991182456077e-5,0.003665661562506727,0,493.80676095823014,432.7701746156252,402.9704901430237,339.03460277715175,277.21538300801836,15159.817191420983
100,1e-6,1e-4,1e-5,61.50578,61.50578,61.50578,61.50578,61.50578,4655.019111970896,3.135202586679181e-4,0.15725780925854493,2.917348044425661e-4,219.63132566849222,205.9169365974617,206.8169327097376,198.59189294592124,193.22830638473235,8052.8234673142915
100,1e-6,1e-4,1e-4,61.50578,61.50578,61.50578,61.50578,61.50578,4655.498563033731,3.135517526318034e-4,0.15728838062586348,2.917382783054881e-4,219.62725391148686,205.9135877901535,206.81405455372675,198.5898336974509,193.22700492120754,8052.823453130576
100,1e-6,0.001,1e-6,61.50578,61.50578,61.50578,61.50578,61.50578,1624.4533895418035,0.004634755356756987,7.729085516777869e-4,0.030202740824369204,183.53153456117516,161.37086380007872,157.06005428563623,141.78547368261425,131.64488161979077,13443.839401168885
100,1e-6,0.001,1e-5,61.50578,61.50578,61.50578,61.50578,61.50578,1707.053008565706,0.004847482671348108,7.673955763139195e-4,0.0217688298388964,174.18365160559142,153.61199348093024,150.38398775936716,137.21547427971856,129.59636449547835,12962.242724645614
100,1e-6,0.001,1e-4,61.50578,61.50578,61.50578,61.50578,61.50578,1584.7670036312225,0.004061826243185964,7.808257444854587e-4,0.021715690931471604,187.29106971051968,164.5157708463852,159.86165009943215,144.04270180394482,133.74556063003928,13734.991381462285
100,1e-6,0.01,1e-6,61.50578,61.50578,61.50578,61.50578,61.50578,4655.257716350676,3.1353199991003984e-4,0.1572725740864205,2.917361970066171e-4,219.63011687931325,205.91601201908708,206.81619095912077,198.59145558031813,193.2281269016745,8052.823460977751
100,1e-6,0.01,1e-5,61.50578,61.50578,61.50578,61.50578,61.50578,4655.544110895984,3.135547106490641e-4,0.15729124884734513,2.9173859776313396e-4,219.62685547558928,205.91325902376042,206.81377145363228,198.58962947230927,193.22687432800598,8052.823451995196
100,1e-6,0.01,1e-4,61.50578,61.50578,61.50578,61.50578,61.50578,4655.482896741336,3.1355036092852915e-4,0.15728734087651114,2.917381367451529e-4,219.62746278548528,205.913766170076,206.8142128095646,198.58995538941585,193.22709098641488,8052.823453628398
100,1e-5,1e-4,1e-6,61.50578,61.50578,61.50578,61.50578,61.50578,4655.558284184945,3.135551218324524e-4,0.15729208725166965,2.9173864467599986e-4,219.62683903170955,205.91325406748996,206.81377351687755,198.58964263468363,193.22689535588432,8052.823451775546
100,1e-5,1e-4,1e-5,61.50578,61.50578,61.50578,61.50578,61.50578,4655.338880772173,3.1354233166282794e-4,0.15727826016125493,2.917371762152613e-4,219.62835146392754,205.9144682519248,206.8147945194047,198.59033370038753,193.22728910112778,8052.823457180074
100,1e-5,1e-4,1e-4,61.50578,61.50578,61.50578,61.50578,61.50578,4655.639461374305,3.1355966994829995e-4,0.15729725834052125,2.9173920840930875e-4,219.6263626009307,205.91288148294166,206.81346773957225,198.58944870455778,193.22679769587467,8052.823449961495
100,1e-5,0.001,1e-6,61.50578,61.50578,61.50578,61.50578,61.50578,1645.6580650324918,0.0047215275196174815,7.733493223324137e-4,0.021747323538711838,180.50695616740498,158.88099247453653,154.98988734997494,140.5974015177559,131.81382623913288,13313.000217465345
100,1e-5,0.001,1e-5,61.50578,61.50578,61.50578,61.50578,61.50578,1674.464285750784,0.004782829795816634,7.711769924442094e-4,0.02202269740586549,177.47166886936054,156.35024782752674,152.77557403769134,138.971213769772,130.76281276004926,13143.51710628205
100,1e-5,0.001,1e-4,61.50578,61.50578,61.50578,61.50578,61.50578,549.4438177039864,0,8.97866845859239e-4,0.0999446192668092,604.6329429877749,507.961941999292,453.5195842669791,351.1665650781518,256.2872943963244,22827.43110555477
100,1e-5,0.01,1e-6,61.50578,61.50578,61.50578,61.50578,61.50578,4655.654969580587,3.135640490188587e-4,0.15729853410273686,2.9173957047766994e-4,219.62547612180154,205.9120864000814,206.8127348534901,198.588837345038,193.22632310469803,8052.823448868181
100,1e-5,0.01,1e-5,61.50578,61.50578,61.50578,61.50578,61.50578,4655.643763714631,3.1356112522075067e-4,0.15729753425541515,2.917392847038612e-4,219.62600507149978,205.91255793324493,206.8131678779358,198.58919670854078,193.22660126640898,8052.82344963643
100,1e-5,0.01,1e-4,61.50578,61.50578,61.50578,61.50578,61.50578,4654.783628234983,3.1350310129692487e-4,0.15724255027329379,2.917329172911907e-4,219.63364577151353,205.91887221831567,206.8186169357446,198.59313488663392,193.22912738674145,8052.823471433405
100,1e-4,1e-4,1e-6,61.50578,61.50578,61.50578,61.50578,61.50578,3942.9423384422325,0.09794279508091956,6.280706442872595e-4,0.46050215844413234,79.73256215263908,74.92029256582798,81.59585394326201,85.75552468522399,91.83818792938902,8521.337308344646
100,1e-4,1e-4,1e-5,61.50578,61.50578,61.50578,61.50578,61.50578,4871.53904062631,0.005863639275045656,6.311086560849078e-4,0.0833350514371739,66.46128916185398,62.857862097837334,68.75526437272262,71.79739935427764,76.3737105277408,8372.59198663736
100,1e-4,1e-4,1e-4,61.50578,61.50578,61.50578,61.50578,61.50578,2906.261182905173,0.12335455042462083,6.51280352190963e-4,0.09855689247777254,104.61606885307377,95.96162808556888,100.92617785673497,103.33217640532126,112.33397280177914,9191.838606648598
100,1e-4,0.001,1e-6,61.50578,61.50578,61.50578,61.50578,61.50578,712.9961424809904,0,8.835771981385085e-4,0.01771599955775348,465.433542497706,392.0189921432875,351.83490742457155,275.1915702795243,204.82538974086486,21612.423849298957
100,1e-4,0.001,1e-5,61.50578,61.50578,61.50578,61.50578,61.50578,733.8510536814437,0,8.843319659823812e-4,0.0187709666296891,453.8513738938868,382.0518032521043,342.8053036657753,268.202974323303,199.9633192357744,21467.282249105327
100,1e-4,0.001,1e-4,61.50578,61.50578,61.50578,61.50578,61.50578,4891.551175905984,0.019134765546350244,6.303767723974405e-4,0.26664179563980894,66.29800465684038,62.76349278686258,68.74307729726128,71.85686491032254,76.44243274744669,8337.325568211425
100,1e-4,0.01,1e-6,61.50578,61.50578,61.50578,61.50578,61.50578,700.4380189729195,8.346808878911535e-6,0.0013332962415824644,0,459.50600521772174,394.94987546883556,361.14843462829106,291.75934540018267,224.92172683847858,19433.61850327069
100,1e-4,0.01,1e-5,61.50578,61.50578,61.50578,61.50578,61.50578,752.4279008437767,8.647817051585936e-6,0.001234437474436184,0,422.18297515912775,362.64982378530846,331.9197052359206,268.55823608836715,207.9697133007713,19199.909693237227
100,1e-4,0.01,1e-4,61.50578,61.50578,61.50578,61.50578,61.50578,683.7068051339052,0,8.705301373901324e-4,0.007072972441064352,486.2158739768603,408.5202668214832,365.7835237366611,284.9751304094574,210.9962920727442,21870.763388364536
1000,1e-6,1e-4,1e-6,61.50578,61.50578,61.50578,61.50578,61.50578,4655.503581884171,3.1355140867431045e-4,0.15728864186131608,2.917382761152564e-4,219.6273627979373,205.91369035836004,206.8141528786492,198.58992166167633,193.22707851703345,8052.823453163614
1000,1e-6,1e-4,1e-5,61.50578,61.50578,61.50578,61.50578,61.50578,2956.02838762517,7.153470906665082e-5,0.0013008499746764769,0,105.87021319572007,95.95333813610291,96.9577093955426,92.92680633571827,93.11107906895927,9561.942398827108
1000,1e-6,1e-4,1e-4,61.50578,61.50578,61.50578,61.50578,61.50578,2756.5768848456382,9.228111163595666e-5,0.001709239305599716,0,113.75592248220852,103.3226724658515,104.49175574982938,100.56066083737804,101.34883584818894,9733.399117179253
1000,1e-6,0.001,1e-6,61.50578,61.50578,61.50578,61.50578,61.50578,4654.765980867903,3.1350378210399086e-4,0.1572415920829146,2.917329182245246e-4,219.6333868458793,205.91862393743082,206.81837687673547,198.59291592209183,193.2289404193767,8052.823471453539
