V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19
100,1e-6,1e-4,1e-6,91.87634,91.87634,91.87634,91.87634,91.87634,782.2835143171584,0.01164099819177469,6.354221983068755e-4,0.08181808464226378,590.126329835045,498.38333706531296,456.84733464505223,374.71389296080906,312.59633087512276,39463.32422794038
100,1e-6,1e-4,1e-5,91.87634,91.87634,91.87634,91.87634,91.87634,1284.5312898182008,0.021067085948808392,5.819170548533771e-4,0.03553030830060847,360.377365583208,309.62041268311754,293.3186707363777,255.5721882869833,235.81258638481268,26490.615777126284
100,1e-6,1e-4,1e-4,91.87634,91.87634,91.87634,91.87634,91.87634,732.4414162905288,0.011859673436809706,6.424008036151124e-4,0.10329844699853083,630.2110807304483,531.3429023923636,485.45467575446804,396.2543517949662,326.55697618285893,41010.59209740554
100,1e-6,0.001,1e-6,91.87634,91.87634,91.87634,91.87634,91.87634,1144.5427115756825,0.002101580957671697,6.116521934200061e-4,0.021591105012058825,404.27897144206287,345.52274446958273,323.7184110006415,275.9427074490529,243.92966380626746,31400.57335354409
100,1e-6,0.001,1e-5,91.87634,91.87634,91.87634,91.87634,91.87634,1437.165440604295,0.002833941310443934,5.840494528097432e-4,0.017200346032149507,322.2991401352929,278.15609685106807,265.49970708523307,233.933624803944,217.64267566120023,25302.30872469968
100,1e-6,0.001,1e-4,91.87634,91.87634,91.87634,91.87634,91.87634,950.6823641095,0.0017084862231817512,6.299578334416039e-4,0.028006744376406725,487.0263611617091,413.569464638422,382.62062255759207,318.7331916674402,271.2451183022084,36228.19114218178
100,1e-6,0.01,1e-6,91.87634,91.87634,91.87634,91.87634,91.87634,4905.517494018698,2.0540368200367548e-4,0.15141789212378895,1.926281910876809e-4,322.7463602333562,300.82164492845504,301.42251857176984,289.21370829279215,286.791898845098,9156.10325970281
100,1e-6,0.01,1e-5,91.87634,91.87634,91.87634,91.87634,91.87634,4905.486111499863,2.0540325756138248e-4,0.15141620491501162,1.9262807251132876e-4,322.74633900744874,300.821592301163,301.42244744708955,289.21361285314276,286.79179205889056,9156.103260004606
100,1e-6,0.01,1e-4,91.87634,91.87634,91.87634,91.87634,91.87634,5174.446879525022,0.014719651107202695,4.3272191996658447e-4,0.3010617466970168,98.21993604184314,92.27204456888803,100.89414460547783,105.31952344675634,114.85825394066465,9936.62358530585
100,1e-5,1e-4,1e-6,91.87634,91.87634,91.87634,91.87634,91.87634,5159.593117200968,0.016801784739259706,4.324968456841688e-4,0.33461159023763376,98.47884186732291,92.53556815435078,101.22151088996426,105.71676431556556,115.29867660880748,9933.700104835936
