V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19
100,1e-6,1e-4,1e-6,166.2968,166.2968,166.2968,166.2968,166.2968,590.1145323141761,0.0054302376039364764,2.944397042795376e-4,0.060305039331365676,1482.9735895114245,1306.0218076033163,1121.5983051253843,846.5049266019026,664.5213747132398,60628.93364904645
100,1e-6,1e-4,1e-5,166.2968,166.2968,166.2968,166.2968,166.2968,583.6300244991555,0.005524594051753695,2.951410549369708e-4,0.06153060231568379,1499.3836108745597,1320.1739918274525,1133.2665971844697,854.6653943078211,669.9313227147658,61106.49672162836
100,1e-6,1e-4,1e-4,166.2968,166.2968,166.2968,166.2968,166.2968,589.4290705033261,0.005690650615408647,2.9455358659601294e-4,0.05074172924795283,1484.4981885506263,1307.3317492103215,1122.7069051633275,847.3549215214473,665.3134295007208,60645.606619510596
100,1e-6,0.001,1e-6,166.2968,166.2968,166.2968,166.2968,166.2968,705.7106713709367,7.039754960392086e-4,2.903342826568984e-4,0.012188798701624103,1237.5752536612608,1094.0983402475513,946.2817724933178,723.2580889831814,579.1177330728267,54957.628166268856
100,1e-6,0.001,1e-5,166.2968,166.2968,166.2968,166.2968,166.2968,3176.317141268607,0.0019445343296999582,1.595561239048001e-4,0.08904464128416607,289.3166735073488,273.14922991962777,264.3607785302763,238.31695034659086,234.2656637383832,10688.960068617933
100,1e-6,0.001,1e-4,166.2968,166.2968,166.2968,166.2968,166.2968,1131.1472344509668,0.0011810658913379468,2.549973330005793e-4,0.007127233932882841,773.7833983161255,694.2165843232547,617.4486124968877,497.04089848087835,434.7841815154254,31635.70762477478
100,1e-6,0.01,1e-6,166.2968,166.2968,166.2968,166.2968,166.2968,1011.9691483422883,7.7228710228404e-4,2.6368305800158e-4,0.009825823170346831,865.1141943842708,772.8192653869854,681.6882508881662,540.1435909021668,459.4494611164775,37487.95852558067
100,1e-6,0.01,1e-5,166.2968,166.2968,166.2968,166.2968,166.2968,1083.7992706627765,8.153437657944636e-4,2.6378504622178497e-4,0.006219772141172775,806.3339091994521,722.1937042047218,640.2376854849236,512.2124602272272,443.2905696462521,34194.683149311946
100,1e-6,0.01,1e-4,166.2968,166.2968,166.2968,166.2968,166.2968,904.286358494146,7.089124634133697e-4,2.8084298918298553e-4,0.007565619510378556,964.6593319307475,858.7221865861932,752.5183775413179,589.4622037363105,492.6226593382014,43152.184074035176
100,1e-5,1e-4,1e-6,166.2968,166.2968,166.2968,166.2968,166.2968,772.3797838548801,0.007850118958258268,2.764192072624596e-4,0.03282898997136518,1134.1663639625315,1005.2428315166085,873.9946267406332,675.3172497019937,553.191938879076,47841.34680209855
100,1e-5,1e-4,1e-5,166.2968,166.2968,166.2968,166.2968,166.2968,3168.918588576234,0.0013528895682605895,1.5983350473538918e-4,0.06278927247365533,289.84189200895423,273.5236397233048,264.529922405521,238.260479168166,234.1015844169039,10715.419469710341
100,1e-5,1e-4,1e-4,166.2968,166.2968,166.2968,166.2968,166.2968,753.2432563439726,0.008153154900442496,2.779659021813353e-4,0.03826951489986429,1163.247769437315,1030.0467346277758,894.6461062981335,689.5688565633207,562.3315248332461,48996.43955793827
100,1e-5,0.001,1e-6,166.2968,166.2968,166.2968,166.2968,166.2968,6720.828411441534,6.962890325367928e-4,1.4240614818522195,7.778702569078897e-5,604.1431069871581,582.437945533201,567.0062796715864,524.8732086811708,511.8871082011924,10974.955099743358
100,1e-5,0.001,1e-5,166.2968,166.2968,166.2968,166.2968,166.2968,7868.595406443877,7.790740909330655e-4,1.92683840684553,7.809013263103024e-5,602.3915599740284,581.5587244766283,567.0087832117077,525.9009465444827,513.3831618625411,10855.191016415805
100,1e-5,0.001,1e-4,166.2968,166.2968,166.2968,166.2968,166.2968,5249.875215174613,5.957609072303768e-4,0.8854014886457415,7.746615148032672e-5,606.1172245856429,582.7645194582065,565.6960552194073,521.7395786719517,508.07495734701314,11206.298693236522
100,1e-5,0.01,1e-6,166.2968,166.2968,166.2968,166.2968,166.2968,4280.630205254307,4.8641481421904555e-4,0.5476651337185378,7.617477173596236e-5,609.729336688836,584.4423077328182,565.4258345343408,519.2356928704606,504.52257400559637,11499.189549838797
100,1e-5,0.01,1e-5,166.2968,166.2968,166.2968,166.2968,166.2968,3897.684660463752,3.9309770692097024e-4,0.40450990709583484,7.518942311238823e-5,622.0782576321718,594.9894811640232,573.9797575871024,525.0146222669163,508.26412941586244,11730.34534621559
100,1e-5,0.01,1e-4,166.2968,166.2968,166.2968,166.2968,166.2968,3596.7520392551164,4.278166471460779e-4,0.3674786851484222,7.301358293499018e-5,610.1763371240921,582.9837974649556,562.0891385669942,513.9181362471652,498.47144449423354,11811.149320720242
100,1e-4,1e-4,1e-6,166.2968,166.2968,166.2968,166.2968,166.2968,3196.1812646592975,0.004246150612485071,1.593296429024547e-4,0.19553509933648336,287.7707428209254,271.83555957128567,263.29570548538925,237.53480472410038,233.57916018255756,10655.218258559553
100,1e-4,1e-4,1e-5,166.2968,166.2968,166.2968,166.2968,166.2968,2279.530001712775,0.007177658000860008,1.7228440867932696e-4,0.10735152025838465,395.07434926193446,367.22793825012354,347.77294940058346,308.4267700929227,301.4232767491209,12013.973034845229
100,1e-4,1e-4,1e-4,166.2968,166.2968,166.2968,166.2968,166.2968,1811.5814735308672,0.029050373777601914,1.7908814642672815e-4,0.013417197187686605,488.26919387450477,448.52484771549615,416.6623617358973,363.03892138061525,359.0571177311798,14815.041563891325
100,1e-4,0.001,1e-6,166.2968,166.2968,166.2968,166.2968,166.2968,5695.584552055615,5.924782111864574e-4,0.9936566041168445,7.726615471598468e-5,608.4707674656776,585.4984112047086,568.7513547606463,524.9992340427659,511.1106766658052,11144.117247841168
100,1e-4,0.001,1e-5,166.2968,166.2968,166.2968,166.2968,166.2968,5357.218466308553,5.94848367507647e-4,0.9096888162828899,7.720312989606782e-5,606.1574678756489,582.9409965005839,566.0029838463815,522.1788142327939,508.5172750182407,11190.828165092646
100,1e-4,0.001,1e-4,166.2968,166.2968,166.2968,166.2968,166.2968,7423.054032060727,7.108957665251607e-4,1.6553227329474938,7.787157360621407e-5,605.3356162098015,584.0320251724557,568.9671990554403,527.1633490107366,514.1390213847624,10912.854405481536
100,1e-4,0.01,1e-6,166.2968,166.2968,166.2968,166.2968,166.2968,8156.583241832936,7.947704605115951e-4,2.055646485064433,7.82001391337261e-5,602.6338198120442,581.9351583495495,567.5110641390664,526.5231517504901,514.0159311118018,10831.83905838282
100,1e-4,0.01,1e-5,166.2968,166.2968,166.2968,166.2968,166.2968,4282.776596927412,5.032502236195247e-4,0.5643425239965173,7.639315987939125e-5,608.6575051595328,583.4506811642344,564.5331023203046,518.5069565069418,503.93388585212085,11479.79319302996
100,1e-4,0.01,1e-4,166.2968,166.2968,166.2968,166.2968,166.2968,3605.5565330440245,4.437260089172918e-4,0.37975763918526345,7.546129800483213e-5,609.0422231084013,581.9740989783332,561.245207024191,513.3232594637565,498.25865772292747,11773.840626202098
1000,1e-6,1e-4,1e-6,166.2968,166.2968,166.2968,166.2968,166.2968,3203.213769283459,0.0036604937483031303,1.5944104416800518e-4,0.17163417535051217,287.15533762506385,271.23661208621394,262.67191147614216,236.89601694775737,232.90903333164957,10659.274018932198
1000,1e-6,1e-4,1e-5,166.2968,166.2968,166.2968,166.2968,166.2968,3201.8170142823246,0.004798446253480637,1.5934709012850774e-4,0.22278845190717508,287.30545651013466,271.41096755501917,262.89638695754576,237.16710461105774,233.210690656165,10651.874162122973
1000,1e-6,1e-4,1e-4,166.2968,166.2968,166.2968,166.2968,166.2968,3207.4562885528276,0.0034848570970019577,1.5949287729603729e-4,0.1651876475192833,286.7875336320792,270.88184139461185,262.3024659400623,236.51507469732445,232.5094608875384,10660.860384168565
1000,1e-6,0.001,1e-6,166.2968,166.2968,166.2968,166.2968,166.2968,3206.794587003029,0.003667171468017747,1.5940594005982647e-4,0.1727697495083543,286.8453565222678,270.9579216610052,262.40303488319955,236.6509859051282,232.6730129676822,10659.210256099554
1000,1e-6,0.001,1e-5,166.2968,166.2968,166.2968,166.2968,166.2968,3200.9959025522066,0.0035417063004397373,1.594544543902588e-4,0.16572353577256355,287.3345437989478,271.3999383090853,262.8184240317039,237.02068577539757,233.02640528835454,10660.355125057904
1000,1e-6,0.001,1e-4,166.2968,166.2968,166.2968,166.2968,166.2968,3186.7002244085093,4.031932012427078e-4,1.614246205519467e-4,0.022944267946752334,287.59634572751753,270.65402761471086,260.47624364048585,233.07655793773074,228.26541451633136,10911.892531644602
1000,1e-6,0.01,1e-6,166.2968,166.2968,166.2968,166.2968,166.2968,3199.551800146201,0.0038767941997880392,1.5943870206723616e-4,0.180345804119855,287.47058957607715,271.54317761621127,262.9840879325342,237.20293467487875,233.22449825239457,10657.602525636355
1000,1e-6,0.01,1e-5,166.2968,166.2968,166.2968,166.2968,166.2968,3198.6833056701917,0.004066888968875105,1.5943805842464305e-4,0.18875033697956178,287.5538143090437,271.62203149107586,263.06656879263,237.29001205465843,233.31293195053675,10656.241010144378
1000,1e-6,0.01,1e-4,166.2968,166.2968,166.2968,166.2968,166.2968,3210.91739118659,0.0038563900539983933,1.5934817332203155e-4,0.182364933168706,286.50529435082206,270.6460443054836,262.1237343024602,236.40760341376955,232.44480283002443,10657.733682822209
1000,1e-5,1e-4,1e-6,166.2968,166.2968,166.2968,166.2968,166.2968,3199.9857025030524,0.0029028045306134383,1.5955143211122998e-4,0.13664197428544245,287.39153315221097,271.41802933415994,262.78175288823866,236.92401384313115,232.89889248092328,10667.50336259758
1000,1e-5,1e-4,1e-5,166.2968,166.2968,166.2968,166.2968,166.2968,3209.6496001172236,0.002815432220297954,1.5954404463564914e-4,0.13478586185607153,286.5661801709476,270.6452433688865,262.02108229581694,236.20013895111435,232.17335165745328,10668.757498429493
1000,1e-5,1e-4,1e-4,166.2968,166.2968,166.2968,166.2968,166.2968,3208.619602512153,0.002903483579409894,1.595214502565165e-4,0.13856442343339387,286.6598693217268,270.73557634853864,262.12315317804223,236.30731935745504,232.28652734713052,10667.489724724617
1000,1e-5,0.001,1e-6,166.2968,166.2968,166.2968,166.2968,166.2968,3207.4790115880437,0.004049284660082756,1.5929201974734054e-4,0.1903614015903036,286.79990332431527,270.9202961632095,262.396124243986,236.6676314820458,232.70573588251966,10656.25935449352
