V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29
100,1e-6,1e-4,1e-6,344.1526,344.1526,344.1526,344.1526,344.1526,75.14319565147161,23.621407924219966,24.614039808511734,101.68353796005249,104.93216791190207,835.9058915225806,0.003779450570889509,6.338865176696128e-5,0.0242853098409154,1357.878956113413,1104.426654122789,853.1479881087424,722.393983408047,677.5643053589054,280.44910060688017,329.0196474337036,394.78938900700985,413.8920948465797,418.3375536041881,95315.57468047057
100,1e-6,1e-4,1e-5,344.1526,344.1526,344.1526,344.1526,344.1526,31.455802861601114,48.01602182909846,92.70139533095062,115.22249140776694,99.8103500995785,1562.0294436651918,0.007204017007117375,6.28849632077032e-5,0.01624922760545462,783.0065973212597,688.517644761962,607.9106888205044,599.0912834826577,638.0332325199978,264.4744937697892,292.0921563452385,314.7531009892713,284.3013302493144,242.5982249961787,85443.19942839585
100,1e-6,1e-4,1e-4,344.1526,344.1526,344.1526,344.1526,344.1526,59.86531279049814,58.537079729139805,52.96053545549512,37.92834567837417,97.2406507562846,794.7377697696041,0.004150865077382549,6.344807586578823e-5,0.024335765027636087,1421.6892563395431,1150.6391583438244,880.7757969456059,737.5422692307963,686.6820715282386,281.4410245626075,331.42873658856195,400.4198778814505,423.7145417063745,430.29544018023637,95665.7857639707
100,1e-6,0.001,1e-6,344.1526,344.1526,344.1526,344.1526,344.1526,104.02247859165072,40.35437003709376,72.92757544666529,43.29441161826253,86.64775958284736,100,1e-6,0.001,1e-6,344.1526,344.1526,344.1526,344.1526,344.1526,104.02247859165072,40.35437003709376,72.92757544666529,43.29441161826253,86.64775958284736,2e64
100,1e-6,0.001,1e-5,344.1526,344.1526,344.1526,344.1526,344.1526,92.31747457757592,118.27787909656763,41.14796047098935,58.973461696878076,2.091324096545577,100,1e-6,0.001,1e-5,344.1526,344.1526,344.1526,344.1526,344.1526,92.31747457757592,118.27787909656763,41.14796047098935,58.973461696878076,2.091324096545577,2e64
100,1e-6,0.001,1e-4,344.1526,344.1526,344.1526,344.1526,344.1526,66.08118491247296,32.33041590079665,36.02485883049667,63.422554302960634,7.854346353560686,100,1e-6,0.001,1e-4,344.1526,344.1526,344.1526,344.1526,344.1526,66.08118491247296,32.33041590079665,36.02485883049667,63.422554302960634,7.854346353560686,2e64
100,1e-6,0.01,1e-6,344.1526,344.1526,344.1526,344.1526,344.1526,85.26345030404627,11.772932494059205,52.53980959765613,61.141584757715464,94.94406871497631,100,1e-6,0.01,1e-6,344.1526,344.1526,344.1526,344.1526,344.1526,85.26345030404627,11.772932494059205,52.53980959765613,61.141584757715464,94.94406871497631,2e64
100,1e-6,0.01,1e-5,344.1526,344.1526,344.1526,344.1526,344.1526,55.21891652606428,96.56346196308732,3.328469730913639,42.318096812814474,118.12943492084742,100,1e-6,0.01,1e-5,344.1526,344.1526,344.1526,344.1526,344.1526,55.21891652606428,96.56346196308732,3.328469730913639,42.318096812814474,118.12943492084742,2e64
100,1e-6,0.01,1e-4,344.1526,344.1526,344.1526,344.1526,344.1526,114.23964167945087,65.9666339121759,42.892849277704954,85.52628667093813,37.491218922659755,100,1e-6,0.01,1e-4,344.1526,344.1526,344.1526,344.1526,344.1526,114.23964167945087,65.9666339121759,42.892849277704954,85.52628667093813,37.491218922659755,2e64
100,1e-5,1e-4,1e-6,344.1526,344.1526,344.1526,344.1526,344.1526,49.48169636540115,41.45597116090357,14.389075515791774,85.51324537955225,67.49578949064016,100,1e-5,1e-4,1e-6,344.1526,344.1526,344.1526,344.1526,344.1526,49.48169636540115,41.45597116090357,14.389075515791774,85.51324537955225,67.49578949064016,2e64
100,1e-5,1e-4,1e-5,344.1526,344.1526,344.1526,344.1526,344.1526,76.37483088299632,118.64898285828531,42.916996674612164,63.954901015385985,15.706417690962553,100,1e-5,1e-4,1e-5,344.1526,344.1526,344.1526,344.1526,344.1526,76.37483088299632,118.64898285828531,42.916996674612164,63.954901015385985,15.706417690962553,2e64
100,1e-5,1e-4,1e-4,344.1526,344.1526,344.1526,344.1526,344.1526,13.804668188095093,82.77404210530221,40.127011612057686,47.093268698081374,3.761848686262965,100,1e-5,1e-4,1e-4,344.1526,344.1526,344.1526,344.1526,344.1526,13.804668188095093,82.77404210530221,40.127011612057686,47.093268698081374,3.761848686262965,2e64
100,1e-5,0.001,1e-6,344.1526,344.1526,344.1526,344.1526,344.1526,30.26543565094471,118.78875123336911,71.21744222939014,28.827357776463032,88.1068801973015,354.34209800972127,0,6.362871770178393e-5,0.0156057615500143,3077.429583873507,2301.6449536147165,1477.591705430505,917.2122124887237,575.7708356927583,288.15147733003,359.513774350022,491.71874007088536,648.346080170255,901.7600861001688,104331.59986877334
100,1e-5,0.001,1e-5,344.1526,344.1526,344.1526,344.1526,344.1526,37.45584340766072,34.96023656800389,23.620044607669115,45.63658841885626,100.0923749897629,319.0065057279804,0,6.371860688709772e-5,0.010775656976666038,3396.178128109649,2543.238200624207,1625.9089355982885,995.131172118436,606.9333615999817,291.250588742186,361.2087476950085,494.13818689679414,657.5519760956212,933.0023002234383,104724.28747474994
100,1e-5,0.001,1e-4,344.1526,344.1526,344.1526,344.1526,344.1526,51.68032044544816,116.45884861238301,116.018010629341,76.68720164336264,60.938553074374795,1326.3986445706325,0.0021325167788994585,6.352211233688668e-5,0.009786571637776456,897.501974889081,770.5509171267809,654.5092377907856,618.5257404665532,633.4400738576381,270.8024060750851,304.8625334214233,339.68440991109514,321.9019737511603,295.9679467006042,91375.00815379618
100,1e-5,0.01,1e-6,344.1526,344.1526,344.1526,344.1526,344.1526,38.107102140784264,115.39724936708808,86.73830618150532,12.984175505116582,97.41148595698178,100,1e-5,0.01,1e-6,344.1526,344.1526,344.1526,344.1526,344.1526,38.107102140784264,115.39724936708808,86.73830618150532,12.984175505116582,97.41148595698178,2e64
