V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29
100,1e-6,1e-4,1e-6,347.6265,347.6265,347.6265,347.6265,347.6265,60,60,60,60,60,84346.54409099052,1.361196530114981e-4,1.0499841333029887,2.239851138613325e-5,537.1720390437584,554.0217085883412,588.6770031738732,646.4647419050546,725.5687755434371,60,60,60,60,60,102579.03503457531
100,1e-6,1e-4,1e-5,347.6265,347.6265,347.6265,347.6265,347.6265,60,60,60,60,60,82271.71988617846,1.3321812417046693e-4,1.008025299572504,2.243481295305803e-5,538.6992046228381,555.3486715340347,589.7671456172479,647.3226624313188,726.2774894874742,60,60,60,60,60,102736.8544597539
100,1e-6,1e-4,1e-4,347.6265,347.6265,347.6265,347.6265,347.6265,60,60,60,60,60,187748.30335186716,1.4326391790471277e-4,2.480820282295981,2.239833483428975e-5,532.8593533115151,550.9796024393362,586.861710779138,645.4893239987099,725.3909202572945,60,60,60,60,60,100236.7875350332
100,1e-6,0.001,1e-6,347.6265,347.6265,347.6265,347.6265,347.6265,60,60,60,60,60,105667.92079467344,1.354941825526529e-4,1.3225928909312263,2.237260141215435e-5,537.067539343383,554.2224545171587,589.1200531900114,646.9897850091642,726.0715761258448,60,60,60,60,60,101741.22602308553
100,1e-6,0.001,1e-5,347.6265,347.6265,347.6265,347.6265,347.6265,60,60,60,60,60,206747.9483207189,1.4571535646327064e-4,2.714886386348352,2.2177710543687843e-5,527.3608522757675,546.2881991212216,583.18691668821,642.8488020794946,723.3722225870393,60,60,60,60,60,100111.9940733136
100,1e-6,0.001,1e-4,347.6265,347.6265,347.6265,347.6265,347.6265,60,60,60,60,60,170074.85134028402,1.4146125010332036e-4,2.22535095724541,2.2378311809530007e-5,533.979888284643,551.8986729188863,587.5566497383395,645.9830202879896,725.3494380327173,60,60,60,60,60,100408.87230922376
100,1e-6,0.01,1e-6,347.6265,347.6265,347.6265,347.6265,347.6265,60,60,60,60,60,71808.32679588375,0.00012988379971228635,0.859621844583716,2.2421903540902607e-5,540.8271726349352,557.0157720104055,590.955426720401,648.1283156857633,726.8601913925789,60,60,60,60,60,103451.20904948913
100,1e-6,0.01,1e-5,347.6265,347.6265,347.6265,347.6265,347.6265,60,60,60,60,60,138140.43015553462,1.3479136799865013e-4,1.7488718501803127,2.231055752775568e-5,538.5043277192784,555.7088089321309,590.5282127563587,648.3133573600397,726.9264510292973,60,60,60,60,60,100960.64751075284
100,1e-6,0.01,1e-4,347.6265,347.6265,347.6265,347.6265,347.6265,60,60,60,60,60,100,1e-6,0.01,1e-4,347.6265,347.6265,347.6265,347.6265,347.6265,60,60,60,60,60,2e64
100,1e-5,1e-4,1e-6,347.6265,347.6265,347.6265,347.6265,347.6265,60,60,60,60,60,100,1e-5,1e-4,1e-6,347.6265,347.6265,347.6265,347.6265,347.6265,60,60,60,60,60,2e64
100,1e-5,1e-4,1e-5,347.6265,347.6265,347.6265,347.6265,347.6265,60,60,60,60,60,100,1e-5,1e-4,1e-5,347.6265,347.6265,347.6265,347.6265,347.6265,60,60,60,60,60,2e64
100,1e-5,1e-4,1e-4,347.6265,347.6265,347.6265,347.6265,347.6265,60,60,60,60,60,100,1e-5,1e-4,1e-4,347.6265,347.6265,347.6265,347.6265,347.6265,60,60,60,60,60,2e64
100,1e-5,0.001,1e-6,347.6265,347.6265,347.6265,347.6265,347.6265,60,60,60,60,60,65240.10868699004,1.5081214060965533e-4,0.8473700492507862,2.300406832136233e-5,528.1806520318659,545.7997715435968,581.6926078110331,641.2203669353889,721.7017195667621,60,60,60,60,60,103751.57637041008
100,1e-5,0.001,1e-5,347.6265,347.6265,347.6265,347.6265,347.6265,60,60,60,60,60,231494.24961809465,1.500461710099311e-4,3.1682937276065393,2.2536499752796948e-5,529.5894781479788,548.2225021530987,584.7068548214205,643.8988259056138,723.8505099410413,60,60,60,60,60,99833.42174045103
100,1e-5,0.001,1e-4,347.6265,347.6265,347.6265,347.6265,347.6265,60,60,60,60,60,100,1e-5,0.001,1e-4,347.6265,347.6265,347.6265,347.6265,347.6265,60,60,60,60,60,2e64
100,1e-5,0.01,1e-6,347.6265,347.6265,347.6265,347.6265,347.6265,60,60,60,60,60,152667.18201197614,1.4720830411102883e-4,2.0476614584243498,2.2569467667591407e-5,531.4643860130961,549.6111629619423,585.6085971076875,644.4399629071755,724.1878458288584,60,60,60,60,60,100607.90076058732
