ka1_0,ka2_0,kd1_0,kd2_0,ka1,ka2,kd1,kd2,SSE
100,1e-6,1e-4,1e-6,24487.29454905395,0,6.415295121817933e-5,0,98958.35793824463
100,1e-6,1e-4,1e-5,33521.75875711088,0,1.6002632995381287e-5,0,132986.8684113753
100,1e-6,1e-4,1e-4,33249.5817520411,0,1.645777425395725e-5,0,132081.01152087978
100,1e-6,0.001,1e-6,1885.5258931664575,7.631788667916379e-5,0.01666456185513903,1.118781507085765e-4,10070.169479510216
100,1e-6,0.001,1e-5,953.0822081698169,3.2478245550055386e-4,5.97698489305827e-4,0.024126420188033185,32099.290381771796
100,1e-6,0.001,1e-4,1885.5388647001068,7.631789467592632e-5,0.016665189857447756,1.118798940205472e-4,10070.169461968204
100,1e-6,0.01,1e-6,74211.51428152116,0.0010704632629380951,0.0381509910356392,0.04796072372103281,424882.8681238446
100,1e-6,0.01,1e-5,74239.53933499714,0.0010712891435250857,0.03845537805495054,0.045681816781400764,424896.07249204227
100,1e-6,0.01,1e-4,74395.53593979527,0.0010755616555953335,0.03962287586480617,0.019458799516587678,424946.3157095805
100,1e-5,1e-4,1e-6,78711.35156679909,0,0,0,232463.05528996908
100,1e-5,1e-4,1e-5,79742.1662503567,0,0,0,233952.9555215318
100,1e-5,1e-4,1e-4,80701.58296183073,0.014274806388521907,1.1674181065595243e-4,0.04662137325143246,72827.75749269089
100,1e-5,0.001,1e-6,5453.492313579065,0.0016255101414570487,4.0816599903304747e-4,0.20046429423893763,16481.02693955203
100,1e-5,0.001,1e-5,5445.467652964799,0.0014873763422826463,4.083303653973158e-4,0.1950214265241525,16481.00275238488
100,1e-5,0.001,1e-4,5443.633358257196,0.001525693767210265,4.0845021265010893e-4,0.1994420003332371,16480.82355016118
100,1e-5,0.01,1e-6,26147.74027148202,0.0027853748303284997,0.05690394767111773,0.006435253528775424,424724.2620011917
100,1e-5,0.01,1e-5,26437.77046380041,0.002815252917764149,0.056891645775529215,0.006188586290120327,424730.34841954143
100,1e-5,0.01,1e-4,29265.731663528433,0.00310539061281199,0.05622631616841367,0.003421762911940188,424767.0557487438
100,1e-4,1e-4,1e-6,11014.738082163722,0,1.9440672719078057e-4,0,37532.19062546712
100,1e-4,1e-4,1e-5,11107.295713384925,0,1.925682172926011e-4,0,37938.623195055356
100,1e-4,1e-4,1e-4,11871.71987734202,0,1.768482616298276e-4,0,41450.56997785646
100,1e-4,0.001,1e-6,4629.859327780263,1.9024205415018724e-5,5.29757389604744e-4,0,14681.285592871984
100,1e-4,0.001,1e-5,4126.062726728171,1.6867976468059256e-5,5.4025906529802e-4,0,14405.862465004384
100,1e-4,0.001,1e-4,342.93485334905046,3.5362728555647357e-6,0.0010937027484845614,0,27005.1041921155
100,1e-4,0.01,1e-6,8840.710777210012,0.007386512798249215,0.1532275202389851,0.0017627510925483075,426364.9774796245
100,1e-4,0.01,1e-5,8874.072606094462,0.00744818055099563,0.15468206286512018,0.0017078099276012703,426379.0910143606
100,1e-4,0.01,1e-4,9390.558227304884,0.008238761646999016,0.16379015766813057,0.001066733753670114,426463.80633654527
1000,1e-6,1e-4,1e-6,1386.9888701475131,9.297426767261344e-6,9.71575484770625e-4,0,21497.907455822253
1000,1e-6,1e-4,1e-5,1581.0777879087104,9.903347230293966e-6,9.165020425370739e-4,0,20490.229635756667
1000,1e-6,1e-4,1e-4,1621.0425304361654,9.823034240280428e-6,9.050193039856829e-4,0,20449.29061743979
1000,1e-6,0.001,1e-6,1086.1003874693606,1.8748685990291953e-5,0.001696107552964544,0,18547.242195947085
1000,1e-6,0.001,1e-5,1088.9265201050466,1.916766639687633e-5,0.0017186922334821288,0,18387.062201389985
1000,1e-6,0.001,1e-4,1089.7103238877178,1.9095540031393914e-5,0.0017080011288024162,0,18370.88352905386
1000,1e-6,0.01,1e-6,1855.7178213649463,7.834501494956185e-5,0.01590792575001761,1.1712391315495716e-4,38354.77839690371
1000,1e-6,0.01,1e-5,1857.2186857677677,7.826888534741611e-5,0.01597233842772093,1.1713435113863452e-4,38361.6502385247
1000,1e-6,0.01,1e-4,1881.1505258123666,7.727877199988294e-5,0.017039066947249236,1.1825749899840376e-4,38386.83794974819
1000,1e-5,1e-4,1e-6,1231.7755717757977,2.0660142194967825e-5,0.0015179705286043309,0,17448.152523929086
1000,1e-5,1e-4,1e-5,1231.4953090184267,2.0603767761298282e-5,0.001516463248626866,0,17463.085098338583
1000,1e-5,1e-4,1e-4,1232.5111963934485,2.0313226719842143e-5,0.0015029476251086863,0,17532.945271931316
1000,1e-5,0.001,1e-6,1102.1850337291146,2.014478483272852e-5,0.00166109368768632,0,18260.858761364678
1000,1e-5,0.001,1e-5,1103.783585274507,2.033773158088234e-5,0.0016826323823341362,0,18116.594101952858
1000,1e-5,0.001,1e-4,1136.4298361149065,2.338024128330627e-5,0.0019407736366305864,0,17018.79574790057
1000,1e-5,0.01,1e-6,1885.9268339005482,7.63163953987607e-5,0.01668462574670153,1.1193193619885764e-4,10070.169505366195
1000,1e-5,0.01,1e-5,1885.5414175532978,7.631801352151642e-5,0.016665251425892928,1.1188013093449665e-4,10070.16946027191
1000,1e-5,0.01,1e-4,1885.5083060576017,7.631802265333549e-5,0.01666366094305505,1.1187582202225983e-4,10070.169506718928
1000,1e-4,1e-4,1e-6,1885.519220595209,7.631805063848124e-5,0.016664170772102426,1.1187722877507808e-4,10070.16949099288
1000,1e-4,1e-4,1e-5,1885.5044239761623,7.631799989177637e-5,0.01666346977891727,1.1187524575181784e-4,10070.169512797804
1000,1e-4,1e-4,1e-4,1182.9931804431583,2.3854246941661268e-5,0.001677990395633426,0,17098.13622120238
1000,1e-4,0.001,1e-6,1885.5551287423693,7.631770414554245e-5,0.016666069018081035,1.118821670825532e-4,10070.169439459252
1000,1e-4,0.001,1e-5,1885.5566528850009,7.631783729271293e-5,0.016666068260831498,1.1188223356304318e-4,10070.16943941901
1000,1e-4,0.001,1e-4,1885.5548937747346,7.631791748947352e-5,0.0166659491958014,1.1188197678784094e-4,10070.169442322678
1000,1e-4,0.01,1e-6,1885.882706416577,7.6316433355724e-5,0.016682477818803366,1.1192609545414967e-4,10070.169445471516
1000,1e-4,0.01,1e-5,1885.8803652993665,7.631646597166482e-5,0.0166823465072931,1.1192576097794586e-4,10070.169442272248
1000,1e-4,0.01,1e-4,1885.8834718508601,7.631640778365136e-5,0.01668252610693565,1.1192621542220103e-4,10070.16944666135
10000,1e-6,1e-4,1e-6,3164.633375487906,1.1936800136309935e-5,8.899324785447886e-4,0,24883.97855647533
10000,1e-6,1e-4,1e-5,3161.680096237505,1.1070132225683916e-5,8.815075252063889e-4,0,25271.433827031116
10000,1e-6,1e-4,1e-4,3170.636757825294,1.1335633354250462e-5,8.839120404619017e-4,0,25205.145019850246
10000,1e-6,0.001,1e-6,3421.905707607612,2.458735827308873e-5,7.601730230314295e-4,0,14170.641683275451
10000,1e-6,0.001,1e-5,3422.017664919393,2.4898645623556097e-5,7.612461533848837e-4,0,14123.553139950098
10000,1e-6,0.001,1e-4,3420.8415381052996,2.4671472850374458e-5,7.593257239262625e-4,0,14137.221781709592
10000,1e-6,0.01,1e-6,1543.132800887053,1.7783676496900252e-5,0.0012110959195602215,0,17863.659849865726
10000,1e-6,0.01,1e-5,1539.7537185175481,1.7831815525538247e-5,0.00121645083449465,0,17871.88733663441
10000,1e-6,0.01,1e-4,1885.5542892405306,7.63178265184925e-5,0.016665976016973845,1.1188202345844142e-4,10070.169441705162
10000,1e-5,1e-4,1e-6,3267.2275740631594,1.9573947178674107e-5,7.9480538137517e-4,0,15828.216664220989
10000,1e-5,1e-4,1e-5,3275.9420993108442,1.9651358873707673e-5,7.909224504982924e-4,0,15728.376308009856
10000,1e-5,1e-4,1e-4,3288.8774407564392,1.9767334074219144e-5,7.859076311804542e-4,0,15606.105459435892
10000,1e-5,0.001,1e-6,4460.188826308542,1.6383280000228602e-5,5.225825088686128e-4,0,14491.356009641479
10000,1e-5,0.001,1e-5,4453.526246566845,1.6397642113977518e-5,5.242041827399262e-4,0,14487.590217069606
10000,1e-5,0.001,1e-4,4202.965994042473,1.6763725145839336e-5,5.59733330570802e-4,0,14327.79809956456
10000,1e-5,0.01,1e-6,1885.5302846053073,7.63179011011335e-5,0.016664767998813813,1.1187873166619703e-4,10070.169473615786
10000,1e-5,0.01,1e-5,1885.5308986481846,7.631790568038386e-5,0.01666480589620336,1.1187886255489806e-4,10070.169472566811
10000,1e-5,0.01,1e-4,1885.5469255266792,7.631783524006076e-5,0.016665606173763944,1.1188098590426389e-4,10070.169451007463
10000,1e-4,1e-4,1e-6,4137.482628821153,2.5347817764399918e-5,5.782251009591381e-4,0,13798.499114603213
10000,1e-4,1e-4,1e-5,4166.720775405742,2.4980244709980786e-5,5.730896410197912e-4,0,13840.883455766421
10000,1e-4,1e-4,1e-4,3377.2230406222448,3.233312783625766e-5,7.39070788376316e-4,0,13023.518307694127
10000,1e-4,0.001,1e-6,3821.764605371068,3.030290997935695e-5,6.427615497704458e-4,0,13366.458259240095
10000,1e-4,0.001,1e-5,3851.9016468724426,2.9938843285960694e-5,6.361688699431401e-4,0,13402.18303485224
10000,1e-4,0.001,1e-4,3978.843292984522,2.8225454714006406e-5,6.099083930192358e-4,0,13563.594423528717
10000,1e-4,0.01,1e-6,1885.524276749735,7.631798191788852e-5,0.016664453626111013,1.1187796716830343e-4,10070.16948264394
10000,1e-4,0.01,1e-5,1885.5219755776968,7.631789373593938e-5,0.01666437955344167,1.118776884594526e-4,10070.169484844479
10000,1e-4,0.01,1e-4,1885.5366214518604,7.631786516816712e-5,0.016665101355824767,1.1187964404248394e-4,10070.169464390621
