ka1_0,ka2_0,kd1_0,kd2_0,ka1,ka2,kd1,kd2,SSE
100,1e-6,1e-4,1e-6,323.81311437201805,1.378225304916955e-5,0.004786744074633124,0,12916.058647113494
100,1e-6,1e-4,1e-5,242.84236806021772,1.7086036103103126e-7,5.992197818471959e-4,0,36880.53040635327
100,1e-6,1e-4,1e-4,281.8746264093325,7.814535521590794e-6,0.001463533389908675,0,17081.796085198588
100,1e-6,0.001,1e-6,285.8629328687214,4.933815567852044e-6,9.416575330905621e-4,0,18813.36495225073
100,1e-6,0.001,1e-5,389.79440074500263,1.6626583009898635e-5,0.006484006495109291,0,12087.838658200528
100,1e-6,0.001,1e-4,383.9918761187974,1.6362435207904742e-5,0.006414373564601666,0,12126.586386007928
100,1e-6,0.01,1e-6,36980.12287466159,6.617325772517771e-4,0.0341407394001325,0.034814155445001826,604700.0017280068
100,1e-6,0.01,1e-5,36990.51392855798,6.622025046571961e-4,0.03434259991124331,0.03267472261890067,604721.8801571415
100,1e-6,0.01,1e-4,37081.721239229286,6.646249902564332e-4,0.03500490000234273,0.007970258607765745,604796.0847501018
100,1e-5,1e-4,1e-6,409.1628871577156,1.758845988063201e-5,0.006597450199254182,0,11967.743797195035
100,1e-5,1e-4,1e-5,381.6130648657104,1.632459558470483e-5,0.006899749115825548,0,12107.630348921753
100,1e-5,1e-4,1e-4,408.9088741651412,1.752591064250673e-5,0.006459929853158553,0,11982.511818894909
100,1e-5,0.001,1e-6,289.2045165091368,5.1810168138172385e-6,0.0010245083473508264,0,18442.25322493635
100,1e-5,0.001,1e-5,289.10046699452937,5.256816753756943e-6,0.0010290665059089264,0,18410.223040807534
100,1e-5,0.001,1e-4,259.88426664327926,3.682562530997305e-7,4.397802383465989e-4,0,28178.795535864803
100,1e-5,0.01,1e-6,372.480066487431,1.6473871980964288e-5,0.004837826434240372,0,12516.291511541944
100,1e-5,0.01,1e-5,338.83368876326716,1.4730251481402981e-5,0.004430223194954138,0,12956.014663515307
100,1e-5,0.01,1e-4,14362.404712583742,0.001609002443101126,0.038216091912880334,9.11725582498905e-4,603436.0051712254
100,1e-4,1e-4,1e-6,664.0417573933197,3.049210618641376e-5,0.006023657838733267,0,10719.59045665674
100,1e-4,1e-4,1e-5,652.0909349433815,2.9903423207495695e-5,0.00614011032056674,0,10772.430338070297
100,1e-4,1e-4,1e-4,661.7819001507884,3.018866325390545e-5,0.005711914788016271,0,10743.825403028395
100,1e-4,0.001,1e-6,431.8607567001236,1.867715616126901e-5,0.006565992056071219,0,11845.719847984792
100,1e-4,0.001,1e-5,231.63797756521032,4.067660940454127e-7,4.7030899127677644e-4,0,28013.59575247028
100,1e-4,0.001,1e-4,623.6003148895709,2.811423293610624e-5,0.005829419640272651,0,10919.697740184858
100,1e-4,0.01,1e-6,596.7406598401119,2.694159700706358e-5,0.0060530237670172226,0,11025.11126091302
100,1e-4,0.01,1e-5,649.3755400947949,2.9560755997414418e-5,0.005799203652538812,0,10794.932341642674
100,1e-4,0.01,1e-4,424.86927684407624,1.8368860844384828e-5,0.006646914966581307,0,11878.83005714442
1000,1e-6,1e-4,1e-6,1506.4575642260395,2.7414797520402513e-5,0.0010005611268873837,0,11805.100353958062
1000,1e-6,1e-4,1e-5,1853.0316616126072,2.7927750748006343e-5,8.394830707041071e-4,0,11632.497333065538
1000,1e-6,1e-4,1e-4,1801.7640540450948,2.4896211857823894e-5,7.78363979149107e-4,0,11550.890369407005
1000,1e-6,0.001,1e-6,983.3573974996395,3.874861159126933e-5,0.0026013774538565563,0,10739.101115605332
1000,1e-6,0.001,1e-5,1026.3493985079929,4.2794615367789505e-5,0.0022172771056220004,0,10396.194659656965
1000,1e-6,0.001,1e-4,922.5138001373635,4.002665087201168e-5,0.002501199899861522,0,10647.590774887158
1000,1e-6,0.01,1e-6,1513.3967533588443,1.1485785857964137e-4,0.005630092125011676,6.082201943855483e-5,141325.2308320295
1000,1e-6,0.01,1e-5,1546.055046003841,1.406449802990243e-4,0.0070820533026962245,8.378548381076211e-5,141826.6602150935
1000,1e-6,0.01,1e-4,1460.6168846640007,1.3825155859281457e-4,0.01641295006821499,1.1118654812459659e-4,142130.15233731375
1000,1e-5,1e-4,1e-6,1527.8815865657882,3.162331365236133e-5,0.0011238793856572413,0,11658.18001902062
1000,1e-5,1e-4,1e-5,1530.6642350261961,3.10284063990884e-5,0.0011080513586043423,0,11732.517141172168
1000,1e-5,1e-4,1e-4,1903.006622837347,3.432884119638768e-5,9.38812147841481e-4,0,11306.40222508798
1000,1e-5,0.001,1e-6,1153.0199254103293,3.782453330619027e-5,0.0017820834095064765,0,10795.393449860436
1000,1e-5,0.001,1e-5,1136.5649912637848,3.580455856163328e-5,0.0016909434023571254,0,10972.080847030482
1000,1e-5,0.001,1e-4,1468.7186538362726,7.486646963849502e-5,0.0031387873698713524,0,8894.502602210167
1000,1e-5,0.01,1e-6,1273.549419194069,6.0407903151453655e-5,0.0037039431843207647,0,9208.345605194821
1000,1e-5,0.01,1e-5,1263.9016795615314,5.986423279541003e-5,0.0037316154499380774,0,9223.289518964808
1000,1e-5,0.01,1e-4,1218.8893779831335,5.7326367176321194e-5,0.0038511420750130766,0,9299.959843302135
1000,1e-4,1e-4,1e-6,1187.6279980013437,4.342557333996427e-5,0.001751141921241255,0,10221.844295528492
1000,1e-4,1e-4,1e-5,1177.3692481103906,4.3299217062880216e-5,0.0016971464962699826,0,10335.08262087401
1000,1e-4,1e-4,1e-4,1462.8520702186522,7.65739319099484e-5,0.003449861534119023,0,8855.901246190228
1000,1e-4,0.001,1e-6,1396.1197406871306,7.501089810603423e-5,0.003928800366432292,0,8848.788102837663
1000,1e-4,0.001,1e-5,1456.1657157422326,7.776483960012492e-5,0.0035722689829256553,0,8839.223117643929
1000,1e-4,0.001,1e-4,1462.9521443811975,7.641120849410005e-5,0.0034479893456670556,0,8858.6915685607
1000,1e-4,0.01,1e-6,1461.9165508780798,7.744633735094995e-5,0.0034599310303763055,0,8845.25951643145
1000,1e-4,0.01,1e-5,1462.4538942334561,7.786883695050431e-5,0.003479295648295336,0,8842.138702634034
1000,1e-4,0.01,1e-4,1462.0561084583032,7.656617663061165e-5,0.003451754326515227,0,8855.22441083226
10000,1e-6,1e-4,1e-6,2761.487398629518,2.399613087429265e-5,5.408636924781413e-4,0,12100.229629920506
10000,1e-6,1e-4,1e-5,2437.810593726318,4.081850715921478e-5,6.369344620829107e-4,0,10172.521113488145
10000,1e-6,1e-4,1e-4,2434.8607633509064,4.034892846991595e-5,6.476706037605779e-4,0,10212.45561890781
10000,1e-6,0.001,1e-6,3304.91322539551,9.071486625706177e-6,4.2790175656345626e-4,0,15384.511825593543
10000,1e-6,0.001,1e-5,3286.5195941399447,9.012378424790142e-6,4.3198341412130267e-4,0,15556.052332377572
10000,1e-6,0.001,1e-4,2394.457665940447,3.0581707302771234e-5,6.174401735666815e-4,0,10626.199375403756
10000,1e-6,0.01,1e-6,1900.5207753095651,3.418223996315889e-5,9.191705447451682e-4,0,11059.692100112676
10000,1e-6,0.01,1e-5,1900.533000908599,3.418392195827531e-5,9.195855500469507e-4,0,11063.96796937698
10000,1e-6,0.01,1e-4,1900.7664431828825,3.417902719824207e-5,9.196936640585726e-4,0,11066.749692771875
10000,1e-5,1e-4,1e-6,2010.3415419731232,3.0745845861756314e-5,8.443072860225289e-4,0,11841.443872540416
10000,1e-5,1e-4,1e-5,2008.8068321547755,3.0812759534538084e-5,8.463034373854098e-4,0,11842.138768822479
10000,1e-5,1e-4,1e-4,2006.3114480232787,3.0936751697953953e-5,8.503881182670783e-4,0,11852.366793300278
10000,1e-5,0.001,1e-6,2821.994052043435,1.9377091043012438e-5,4.4923054421531437e-4,0,11496.784450394864
10000,1e-5,0.001,1e-5,2827.1282657859856,1.9313370390977024e-5,4.482943529254982e-4,0,11507.249924114627
10000,1e-5,0.001,1e-4,3246.5280341793427,1.876036535036776e-5,3.8283487301681143e-4,0,11941.070154432393
10000,1e-5,0.01,1e-6,1464.2118783765259,7.483875843434688e-5,0.0034258910159524147,0,8898.500538755283
10000,1e-5,0.01,1e-5,1888.918895819385,3.548414923256973e-5,7.833331710763709e-4,0,9956.031954928543
10000,1e-5,0.01,1e-4,1875.9312618088209,3.5972305626621085e-5,8.005051960615014e-4,0,9944.307274600982
10000,1e-4,1e-4,1e-6,2861.0081817541313,2.912485945891543e-5,4.5731588102460323e-4,0,10934.229860335627
10000,1e-4,1e-4,1e-5,2867.0459860063047,2.9008640441328185e-5,4.543679408293532e-4,0,10947.682874983888
10000,1e-4,1e-4,1e-4,2748.3301317368478,3.0106861853641493e-5,4.8337044490834275e-4,0,10730.95683443143
10000,1e-4,0.001,1e-6,2918.043314057946,2.9070749781542528e-5,4.4753544480249534e-4,0,11038.4929882957
10000,1e-4,0.001,1e-5,2925.448037781257,2.892201897269858e-5,4.457115327856305e-4,0,11054.158028210692
