ka1_0,ka2_0,kd1_0,kd2_0,ka1,ka2,kd1,kd2,SSE
100,1e-6,1e-4,1e-6,3510.110404663625,0.0037726310052299586,0.01737552119066395,2.2051589588135986e-4,165019.68130635304
100,1e-6,1e-4,1e-5,4825.91186359474,0.0029853634557381412,0.015515745230443427,1.5898819729985887e-4,170896.49551600823
100,1e-6,1e-4,1e-4,4760.193952902803,0.002984263340474094,0.015543057845600654,1.612855468156865e-4,170571.28712965522
100,1e-6,0.001,1e-6,1765.1344890322835,1.1776457891240626e-4,0.008978687748820493,1.3728212796068588e-4,6205.6196755056535
100,1e-6,0.001,1e-5,1765.1257078173257,1.1776139455308641e-4,0.008977738696503956,1.3727479764508808e-4,6205.619702784491
100,1e-6,0.001,1e-4,1765.1302433621072,1.1776302834223098e-4,0.008978225612526298,1.372785507815642e-4,6205.6196881168535
100,1e-6,0.01,1e-6,79135.45498313148,0.0012722767956074893,0.02629860219484504,0.07662358831983436,246641.48208521327
100,1e-6,0.01,1e-5,79132.74934666399,0.0012733167098822103,0.02673615138384116,0.0737990539438383,246657.57092965054
100,1e-6,0.01,1e-4,79255.33995488206,0.0012793302728988268,0.028290634408363102,0.03786895712811732,246713.68563172212
100,1e-5,1e-4,1e-6,5594.554270241528,0.003622092376169947,0.0177744315152663,1.3750068213833733e-4,174860.3668481018
100,1e-5,1e-4,1e-5,5629.065059967231,0.0036153832850463617,0.01776030281925241,1.3656647331457492e-4,175030.35902257878
100,1e-5,1e-4,1e-4,5548.087579818683,0.0035750549892126465,0.017830347456716817,1.3851139315492318e-4,174623.85803358443
100,1e-5,0.001,1e-6,7594.035039092631,0.0022099853059277747,0.05066414899941409,0.02656208595972201,246353.02167126816
100,1e-5,0.001,1e-5,7604.228201197259,0.0021916684894861182,0.050071672887204766,0.024800376040191818,246333.00854772324
100,1e-5,0.001,1e-4,7649.103433761024,0.0021366118840063825,0.0481780566796881,0.01051059220624608,246267.14335269982
100,1e-5,0.01,1e-6,39717.12493601947,0.004293777909027747,0.03263908511984894,0.00931006339503576,246336.80705092466
100,1e-5,0.01,1e-5,39970.13940933917,0.0043201513544968515,0.03275376442682586,0.008976126659870505,246345.8259301601
100,1e-5,0.01,1e-4,42257.430418902375,0.004557434374758407,0.03331531451997678,0.005224798788095994,246406.560577605
100,1e-4,1e-4,1e-6,12024.53181067754,0,0.00020369192846680774,0,28014.73563332021
100,1e-4,1e-4,1e-5,12140.497955331191,0,2.0159316825730776e-4,0,28377.781740394752
100,1e-4,1e-4,1e-4,13201.88309508073,0,1.829806885126563e-4,0,31751.691545415404
100,1e-4,0.001,1e-6,1765.1312879871366,1.1776348770042192e-4,0.008978379016495255,1.372797107985644e-4,6205.619683796248
100,1e-4,0.001,1e-5,1765.1257405634951,1.1776141563574975e-4,0.008977750806519205,1.3727487236974009e-4,6205.61970240254
100,1e-4,0.001,1e-4,132.68809279624386,7.87830223163222e-7,9.40966822855604e-4,0,17060.73827333619
100,1e-4,0.01,1e-6,6129.9082603907045,0.004741068973542408,0.10345285155772349,0.0022198468552278687,247379.8747966408
100,1e-4,0.01,1e-5,6147.0654949814,0.004772158286440517,0.10383546363328613,0.002154396147849858,247384.46415031402
100,1e-4,0.01,1e-4,6415.468562137816,0.005160063888722058,0.10283132475327815,0.0013993101884047711,247375.2179116206
1000,1e-6,1e-4,1e-6,1752.323039817342,1.502839374745745e-5,9.8604388929751e-4,0,9519.221268043846
1000,1e-6,1e-4,1e-5,1821.9924041599595,1.4539037664140411e-5,9.559344474135734e-4,0,9497.352631112832
1000,1e-6,1e-4,1e-4,3310.1829958318053,1.8697301322919077e-5,7.466210654817927e-4,0,7854.245389882695
1000,1e-6,0.001,1e-6,1132.285039969029,2.2716417804266882e-5,0.0016352878234851401,0,9295.161267868025
1000,1e-6,0.001,1e-5,1129.121721023291,2.264876798865263e-5,0.0016103409889020295,0,9259.836384708795
1000,1e-6,0.001,1e-4,1129.3525392265942,2.2844091857686334e-5,0.0016151985420864237,0,9235.306849938293
1000,1e-6,0.01,1e-6,1765.214010471823,1.1779341211546888e-4,0.008987246386714597,1.373483330818228e-4,6205.6196811450145
1000,1e-6,0.01,1e-5,1765.2140581978022,1.1779341520056882e-4,0.00898724645742754,1.37348329271804e-4,6205.619681148352
1000,1e-6,0.01,1e-4,1765.2167386161004,1.1779443430714174e-4,0.008987542534688689,1.3735067258984057e-4,6205.619688792955
1000,1e-5,1e-4,1e-6,1209.0754856921048,1.825221128066135e-5,0.0011871416421038866,0,9824.759200368968
1000,1e-5,1e-4,1e-5,1206.3826099526757,1.8294420601533733e-5,0.0011876053175558221,0,9830.785137669876
1000,1e-5,1e-4,1e-4,1214.6679659001973,1.7887953342303006e-5,0.0012039079849933926,0,9740.007372149801
1000,1e-5,0.001,1e-6,1765.12931044119,1.1776270216521709e-4,0.008978127846501534,1.3727780492842805e-4,6205.619690949527
1000,1e-5,0.001,1e-5,1765.1365079079403,1.177653830936878e-4,0.008978936832639124,1.3728404945537932e-4,6205.619669242473
1000,1e-5,0.001,1e-4,1765.126237365739,1.1776154735664594e-4,0.008977776589646824,1.3727510191039507e-4,6205.619701588323
1000,1e-5,0.01,1e-6,1765.1363766662307,1.1776523015141542e-4,0.008978859464744249,1.372835255179031e-4,6205.6196711438515
1000,1e-5,0.01,1e-5,1765.1309807165462,1.1776324696688237e-4,0.008978281289029931,1.3727899512444924e-4,6205.619686525099
1000,1e-5,0.01,1e-4,1765.1252603698358,1.1776128228913299e-4,0.00897772186877159,1.3727462866260353e-4,6205.6197033203925
1000,1e-4,1e-4,1e-6,1763.6347129415867,1.1719919286522055e-4,0.008812063695866717,1.3597634706587083e-4,6205.709575759899
1000,1e-4,1e-4,1e-5,1765.1387290660525,1.1776610232607567e-4,0.0089791358946229,1.3728560456806218e-4,6205.619664490365
1000,1e-4,1e-4,1e-4,1246.2934129847497,1.992578617315135e-5,0.0012855020320480335,0,9410.122252875022
1000,1e-4,0.001,1e-6,1765.1308986435313,1.1776329241017713e-4,0.008978319729893549,1.3727923276663062e-4,6205.619685445677
1000,1e-4,0.001,1e-5,1765.1375154278267,1.1776561367190085e-4,0.00897897461310131,1.3728439178960035e-4,6205.619668313721
1000,1e-4,0.001,1e-4,1765.1308724018309,1.1776321205975012e-4,0.008978262531100272,1.3727888455360122e-4,6205.619687060187
1000,1e-4,0.01,1e-6,1765.2125304427818,1.1779289920214845e-4,0.008987093799433686,1.373471664786044e-4,6205.619677402147
1000,1e-4,0.01,1e-5,1765.2118583457595,1.1779271295143327e-4,0.008987059282941235,1.3734684658291499e-4,6205.619676572357
1000,1e-4,0.01,1e-4,1765.2161305899099,1.1779417515420215e-4,0.008987464956412436,1.3735005394014795e-4,6205.619686742585
10000,1e-6,1e-4,1e-6,2991.2819561748815,1.3379167311215938e-5,8.750792641503215e-4,0,10889.692368377182
10000,1e-6,1e-4,1e-5,2991.530059362966,1.3377231345620067e-5,8.73629001569817e-4,0,10849.388599360334
10000,1e-6,1e-4,1e-4,3244.994094514672,1.9531155415184645e-5,7.724167888296748e-4,0,7953.174999785989
10000,1e-6,0.001,1e-6,4291.301924364331,3.936550979701446e-6,5.819394862072546e-4,0,8663.345290166197
10000,1e-6,0.001,1e-5,4272.926027860186,3.9157042685299354e-6,5.830687038132655e-4,0,8663.9925711953
10000,1e-6,0.001,1e-4,3876.570887960506,4.09930738662703e-6,6.584334889293683e-4,0,9808.316540963147
10000,1e-6,0.01,1e-6,1480.2596488657687,2.1023190161372555e-5,0.0013045752122527907,0,9279.994404219671
10000,1e-6,0.01,1e-5,1483.5181185426447,2.1026336372053287e-5,0.0013047259592543355,0,9287.041284099094
10000,1e-6,0.01,1e-4,1506.2582045874826,2.1491504204469088e-5,0.0013129170623480708,0,9251.039787622398
10000,1e-5,1e-4,1e-6,2951.825812733482,3.3045833171291365e-5,8.322674297831699e-4,0,7025.307847180882
10000,1e-5,1e-4,1e-5,2948.602694361895,3.3117015631094605e-5,8.333286725887298e-4,0,7024.061070531301
10000,1e-5,1e-4,1e-4,2942.2976838942714,3.287250267858167e-5,8.332063896998627e-4,0,7029.728461727694
10000,1e-5,0.001,1e-6,4065.8833064237874,1.4266362956066227e-5,5.861714588369049e-4,0,7717.303583146776
10000,1e-5,0.001,1e-5,4190.086776640124,1.3375011437058376e-5,5.69675298719857e-4,0,7785.680257391869
10000,1e-5,0.001,1e-4,3921.5715601366,1.5235697188859847e-5,6.107077725565255e-4,0,7662.603678176155
10000,1e-5,0.01,1e-6,1765.1318025599937,1.1776351282809666e-4,0.008978342082163769,1.372795208348175e-4,6205.619684813294
10000,1e-5,0.01,1e-5,1765.1300786049565,1.1776296144117558e-4,0.008978204355008044,1.372783918635162e-4,6205.619688727036
10000,1e-5,0.01,1e-4,1765.125963646351,1.1776142139057588e-4,0.008977741297511945,1.3727480738115697e-4,6205.619702693785
10000,1e-4,1e-4,1e-6,3764.5537855928233,2.5587837855982827e-5,6.552771490722862e-4,0,7357.039686018637
10000,1e-4,1e-4,1e-5,3948.4293824254496,2.290753392667528e-5,6.208274590180125e-4,0,7491.004261141239
10000,1e-4,1e-4,1e-4,3810.403693104979,2.4707580115569107e-5,6.454470618092648e-4,0,7391.445322576184
10000,1e-4,0.001,1e-6,5867.8997016091525,0,4.1398132748686847e-4,4.8742897268597965e-5,10119.5924458949
10000,1e-4,0.001,1e-5,6055.281529874292,0,4.0062256023620454e-4,5.0520162035600294e-5,11070.338734956138
10000,1e-4,0.001,1e-4,6058.643643222572,0,4.0145768924925026e-4,1.7973722579714776e-4,11087.559920783486
10000,1e-4,0.01,1e-6,1765.2207737730062,1.1779588585370003e-4,0.00898798711420798,1.3735405100605356e-4,6205.619701261944
10000,1e-4,0.01,1e-5,1765.2218075073044,1.1779624364701258e-4,0.008988089186386165,1.373548474508768e-4,6205.619704290651
10000,1e-4,0.01,1e-4,1765.2248675171797,1.1779729713944998e-4,0.008988382831183276,1.3735716556711314e-4,6205.619713348406
