ka1_0,ka2_0,kd1_0,kd2_0,ka1,ka2,kd1,kd2,SSE
100,1e-6,1e-4,1e-6,1969.135497086747,6.254871295796784e-5,0.004440231073268408,0,11214.432994524048
100,1e-6,1e-4,1e-5,282.0940215929127,4.673541345425491e-6,0.0018062630799290764,0,30392.94015508135
100,1e-6,1e-4,1e-4,288.77833857995233,5.184066947140762e-6,0.0021047719598285297,0,28798.20687901295
100,1e-6,0.001,1e-6,326.22480425886107,2.9500928021107105e-6,0.0011565454700096709,0,36591.753809193295
100,1e-6,0.001,1e-5,346.1226760082785,2.8068324846854454e-6,9.626351573873854e-4,0,38805.63977280177
100,1e-6,0.001,1e-4,382.8508027206997,2.9023336763660033e-6,9.395737675920297e-4,0,38936.68142420729
100,1e-6,0.01,1e-6,38409.612998868586,6.506729050156281e-4,0.05464175188675993,0.04926206406662479,569185.6999145908
100,1e-6,0.01,1e-5,38422.12374168344,6.509377712041415e-4,0.05462293746905863,0.04727398101292354,569185.0896596416
100,1e-6,0.01,1e-4,38489.31115079139,6.550651879837902e-4,0.05648840856273356,0.0279145629652453,569276.3204992786
100,1e-5,1e-4,1e-6,1407.9304008778145,4.048572455328412e-5,0.005507282626413551,0,12448.539369433249
100,1e-5,1e-4,1e-5,354.00135297332815,8.85991661407863e-6,0.006565911762102303,0,18462.470818268615
100,1e-5,1e-4,1e-4,1499.8768190562716,4.38110934043896e-5,0.005325295472552462,0,12144.987062861552
100,1e-5,0.001,1e-6,1479.444623626079,4.3198863108326945e-5,0.005346045157550585,0,12197.236451556759
100,1e-5,0.001,1e-5,1351.8790371015627,3.847882470223356e-5,0.005604763841859899,0,12656.928297410312
100,1e-5,0.001,1e-4,1402.896807909307,4.026140440434812e-5,0.005507371327029987,0,12471.15371441684
100,1e-5,0.01,1e-6,13039.31670095954,0.001417279612394111,0.06629479040902812,0.005757102736310079,569044.4415545302
100,1e-5,0.01,1e-5,13197.31567876761,0.001433904200900509,0.06649259765780469,0.005569174774965321,569059.159966587
100,1e-5,0.01,1e-4,14804.017641939303,0.001600950799552606,0.06703722522662102,0.0033717990022382404,569133.4592695719
100,1e-4,1e-4,1e-6,1375.615671789266,3.925034381648827e-5,0.005548948130028936,0,12579.34744309978
100,1e-4,1e-4,1e-5,1360.4808212502392,3.874484300412173e-5,0.0055861925065171115,0,12630.146372397136
100,1e-4,1e-4,1e-4,1378.7523080852902,3.941079465706159e-5,0.005553574140744452,0,12558.85932990424
100,1e-4,0.001,1e-6,1421.3382798834407,4.1008753072460915e-5,0.0054719198275338,0,12395.075676784965
100,1e-4,0.001,1e-5,2961.8235424471713,0.1258952205863511,3.8561606562638294e-4,0.04562095339873536,23170.144607656057
100,1e-4,0.001,1e-4,1402.3648323759355,4.023400813178006e-5,0.00550132642529956,0,12475.301311011952
100,1e-4,0.01,1e-6,1495.3499350274333,6.701442152370823e-6,0.3012690179426707,4.984968396581451e-6,433665.189947918
100,1e-4,0.01,1e-5,1487.4328504542023,8.471829684530381e-6,0.2991229118221511,6.40569197289831e-5,311598.1515354979
100,1e-4,0.01,1e-4,1483.4551629107593,6.341082114322719e-6,0.28461001390360496,5.126311602963383e-5,311996.01820270583
1000,1e-6,1e-4,1e-6,2084.1855517654744,6.653384780020943e-5,0.00407582116550968,0,11228.654316924996
1000,1e-6,1e-4,1e-5,2083.943717342573,6.695415864230541e-5,0.004063620666234679,0,11203.27923877318
1000,1e-6,1e-4,1e-4,2084.1613456233613,6.645545167295156e-5,0.004076233488284193,0,11237.2024873993
1000,1e-6,0.001,1e-6,1269.2567298749088,3.392366477826975e-5,0.0028855598827350615,0,15526.272896931949
1000,1e-6,0.001,1e-5,2070.667112611434,6.630802951435419e-5,0.004193359234823984,0,11198.374889103121
1000,1e-6,0.001,1e-4,2077.8312924349907,6.624338320009765e-5,0.004149260709466981,0,11224.602072863367
1000,1e-6,0.01,1e-6,2079.966493798919,6.630491675714578e-5,0.004095111605115475,0,11222.214936681714
1000,1e-6,0.01,1e-5,2078.037075824561,6.609575847139255e-5,0.004121746917067944,0,11230.853335820248
1000,1e-6,0.01,1e-4,2081.513355591235,6.666425357249395e-5,0.004103093403044068,0,11204.626965028168
1000,1e-5,1e-4,1e-6,2078.238730096161,6.606050031632982e-5,0.004144984018361729,0,11248.480703017953
1000,1e-5,1e-4,1e-5,2083.9263137424005,6.663071294762282e-5,0.004074389242823447,0,11225.027322943666
1000,1e-5,1e-4,1e-4,2084.2718650390743,6.676725907383321e-5,0.004066726725174951,0,11218.350044384477
1000,1e-5,0.001,1e-6,2076.3323816198827,6.628037854691831e-5,0.004156894337064464,0,11216.746462317584
1000,1e-5,0.001,1e-5,2004.2596121465424,6.506420735429129e-5,0.004570344098078017,0,11142.661670890842
1000,1e-5,0.001,1e-4,968.9113082269872,2.706946137250848e-5,0.004760139541363336,0,15036.412541803118
1000,1e-5,0.01,1e-6,1647.7894791251838,4.8916986180028275e-5,0.005242402930908864,0,11750.299395194494
1000,1e-5,0.01,1e-5,1901.8385814719231,5.841751230047952e-5,0.004502831406951889,0,11376.005593395244
1000,1e-5,0.01,1e-4,1793.683412993382,5.426065332970764e-5,0.004798125308708953,0,11503.626095934105
1000,1e-4,1e-4,1e-6,1979.807190968223,6.356966451694181e-5,0.004462027441322153,0,11172.46294885762
1000,1e-4,1e-4,1e-5,1942.0326332071295,6.221770553366898e-5,0.004578474040977209,0,11187.27751551706
1000,1e-4,1e-4,1e-4,1960.931763792715,6.30267510204798e-5,0.004543874632434974,0,11173.144955511742
1000,1e-4,0.001,1e-6,2020.201597701156,6.660769531079908e-5,0.0044504203687348145,0,11120.777681782341
1000,1e-4,0.001,1e-5,2075.9227245537945,6.862138192848551e-5,0.004191347505904312,0,11124.934575463898
1000,1e-4,0.001,1e-4,1352.485851520615,3.982424361046577e-5,0.004130734570089164,0,13215.176276591268
1000,1e-4,0.01,1e-6,2078.047053347327,6.884896917751433e-5,0.004190386071789191,0,11123.099098078801
1000,1e-4,0.01,1e-5,2077.8922743513854,6.881998992401119e-5,0.004180627015256286,0,11124.155874477998
1000,1e-4,0.01,1e-4,2080.0701408284876,6.873591459911111e-5,0.004177936393174166,0,11126.317719646991
10000,1e-6,1e-4,1e-6,3756.7107523878744,3.354296370300554e-5,7.295199213441529e-4,0,16382.315214568207
10000,1e-6,1e-4,1e-5,3759.2365319111786,3.363793675438738e-5,7.294334371611307e-4,0,16376.088236865742
10000,1e-6,1e-4,1e-4,3758.895278241643,3.3711202697658405e-5,7.29724264525046e-4,0,16367.935432946246
10000,1e-6,0.001,1e-6,2452.5440357622397,5.1893665112888904e-5,0.0018348298904866161,0,14337.535737994041
10000,1e-6,0.001,1e-5,2449.9585013132564,5.204078575444642e-5,0.0018429911455159257,0,14311.797466691512
10000,1e-6,0.001,1e-4,2454.0892618156577,5.1950793994574857e-5,0.001837613523001083,0,14347.062259348926
10000,1e-6,0.01,1e-6,2082.67393485521,6.722395264629681e-5,0.004125623169951118,0,11181.292426673197
10000,1e-6,0.01,1e-5,2084.227522947859,6.647230160311016e-5,0.004125482147270486,0,11226.308416375976
10000,1e-6,0.01,1e-4,2085.299831112754,6.673520062070075e-5,0.0041268437904193826,0,11212.33904987088
