ka1_0,ka2_0,kd1_0,kd2_0,ka1,ka2,kd1,kd2,SSE
100,1e-6,1e-4,1e-6,1648.6419954976484,0.19411771446031462,0.08529664283468479,0.049493737263004926,10990.149349826761
100,1e-6,1e-4,1e-5,272.77122498836536,4.3833830028411107e-7,8.298067005832131e-4,0,37931.92397730328
100,1e-6,1e-4,1e-4,237.2995855631471,1.2757407741919842e-7,6.195979488851705e-4,0,43173.94295808473
100,1e-6,0.001,1e-6,1508.636956478829,4.810207399725077e-5,0.004432421866273352,3.334958554959391e-4,9993.306125173525
100,1e-6,0.001,1e-5,1508.6372101597408,4.810202490478425e-5,0.004432409498396581,3.3349588562517265e-4,9993.306125107232
100,1e-6,0.001,1e-4,1508.637494454407,4.810212356528213e-5,0.00443242288988029,3.3349606695097603e-4,9993.306125191391
100,1e-6,0.01,1e-6,1716.347906407602,0.004742913024383507,0.015047411373652914,0.006967802430802694,11130.539818628324
100,1e-6,0.01,1e-5,1745.9397227950615,0.00245368547982085,0.011218080375796781,0.004891772218349287,11181.255659928906
100,1e-6,0.01,1e-4,1715.2798781721835,0.005064012513262807,0.015327863300432856,0.007353823162409228,11128.36798070848
100,1e-5,1e-4,1e-6,100,1e-5,1e-4,1e-6,2e64
100,1e-5,1e-4,1e-5,1648.8094342745947,0.18661945319718948,0.08607405774356536,0.04707014186264731,10990.082597972336
100,1e-5,1e-4,1e-4,1721.2434769920649,0.004798613180493367,0.014042199231372097,0.007506643190919072,11130.781718296967
100,1e-5,0.001,1e-6,1508.6386142015676,4.810192651260366e-5,0.004432375051772478,3.3349571104858346e-4,9993.30612500001
100,1e-5,0.001,1e-5,1508.6402391169272,4.810136972317875e-5,0.00443226624706504,3.3349433037140107e-4,9993.306125294048
100,1e-5,0.001,1e-4,1508.63584250837,4.810203911462724e-5,0.004432428082958459,3.334956351933654e-4,9993.30612519742
100,1e-5,0.01,1e-6,1508.6409585950516,4.8101198139441865e-5,0.004432228266825261,3.3349376862820327e-4,9993.306125626226
100,1e-5,0.01,1e-5,1508.636333193268,4.810196609772762e-5,0.0044324057308028275,3.334957623990084e-4,9993.306125078625
100,1e-5,0.01,1e-4,1508.6384502525236,4.810186455251644e-5,0.00443236600486079,3.33495661053961e-4,9993.306124981886
100,1e-4,1e-4,1e-6,0,0,0.09579244949660073,0.31030123083482797,580538.7828751232
100,1e-4,1e-4,1e-5,0,0,0.06873010596333808,0.3035357837644139,580539.8086766335
100,1e-4,1e-4,1e-4,1508.6373528669212,4.810200251981037e-5,0.004432404717494194,3.334957981532436e-4,9993.30612508565
100,1e-4,0.001,1e-6,1508.6354568713546,4.810224460189284e-5,0.004432463241736006,3.334963812105469e-4,9993.306125480402
100,1e-4,0.001,1e-5,1669.8360876095292,0.026093979466837974,0.03651531250027473,0.015628701679752218,11040.130930376927
100,1e-4,0.001,1e-4,1508.6420833934612,4.8100675560432814e-5,0.004432126223630532,3.334925392274001e-4,9993.306127181975
100,1e-4,0.01,1e-6,1724.2281614391065,0.0038514438616465956,0.014144733934047886,0.006044501827657188,11145.023697305847
100,1e-4,0.01,1e-5,1715.5858307932826,0.004720109645352295,0.015633272463641802,0.0066833127568566904,11130.838448293063
100,1e-4,0.01,1e-4,1715.9757598028643,0.00474253030172552,0.01551292794369867,0.006763293138504331,11130.481083116803
1000,1e-6,1e-4,1e-6,1508.6287756853546,4.810356457501683e-5,0.004432762100636679,3.3349937315227006e-4,9993.306132056694
1000,1e-6,1e-4,1e-5,1508.6342733405831,4.810220545311767e-5,0.004432471930390077,3.334961465050493e-4,9993.306125541054
1000,1e-6,1e-4,1e-4,1508.631760303177,4.810265485910262e-5,0.004432576963729162,3.3349712353135857e-4,9993.306127041493
1000,1e-6,0.001,1e-6,1508.6283438992605,4.81032418991844e-5,0.004432721179615517,3.334980058085233e-4,9993.306130619972
1000,1e-6,0.001,1e-5,1508.6279893906874,4.810329522005533e-5,0.0044327330065461095,3.3349820878716485e-4,9993.306130985953
1000,1e-6,0.001,1e-4,1508.6407927023529,4.810086554880411e-5,0.0044321718455298045,3.3349304559246614e-4,9993.30612639324
1000,1e-6,0.01,1e-6,1508.6317575385187,4.810255296698341e-5,0.004432560419609129,3.334968315399329e-4,9993.306126730571
1000,1e-6,0.01,1e-5,1508.6321742324537,4.810255345615556e-5,0.004432555547934304,3.334968816721636e-4,9993.306126655754
1000,1e-6,0.01,1e-4,1508.6463737598883,4.809993223808968e-5,0.004431943067537565,3.334914297785125e-4,9993.306132135182
1000,1e-5,1e-4,1e-6,1508.640557517012,4.810077114041598e-5,0.004432159846897752,3.334927250758925e-4,9993.306126603904
1000,1e-5,1e-4,1e-5,1508.6290868502447,4.8103170970621724e-5,0.004432698312323178,3.3349803397119315e-4,9993.30612994542
1000,1e-5,1e-4,1e-4,1508.641278828016,4.810073460501307e-5,0.00443214260242362,3.3349284918489364e-4,9993.306126889933
1000,1e-5,0.001,1e-6,1508.6339896300144,4.810229679480503e-5,0.004432487232343326,3.3349657546326316e-4,9993.306125705793
1000,1e-5,0.001,1e-5,1508.6459059794747,4.809976296309033e-5,0.004431928878921003,3.3349039352940734e-4,9993.3061326988991
1000,1e-5,0.001,1e-4,1508.6329357957306,4.8102454041046325e-5,0.004432531266783981,3.3349655840182854e-4,9993.306126276786
1000,1e-5,0.01,1e-6,1508.6432944586277,4.810084134270866e-5,0.004432138675631785,3.334931843196044e-4,9993.30612690427
1000,1e-5,0.01,1e-5,1508.6429875680535,4.8100879005728905e-5,0.004432150418668201,3.33493107067338e-4,9993.306126697367
1000,1e-5,0.01,1e-4,1508.6336268542627,4.810234446693704e-5,0.004432502411276884,3.3349648749814186e-4,9993.306125882891
1000,1e-4,1e-4,1e-6,1508.6462524426283,4.8099856829601216e-5,0.004431935642229493,3.334909720561391e-4,9993.306132416094
1000,1e-4,1e-4,1e-5,1508.641722924889,4.810090219032666e-5,0.0044321615242605234,3.334935548807339e-4,9993.306126536309
1000,1e-4,1e-4,1e-4,1508.6346429303837,4.810228309524528e-5,0.0044324784288151476,3.334964995797998e-4,9993.306125619798
1000,1e-4,0.001,1e-6,1705.9266771577238,0.0058945493521475895,0.018035161863674973,0.007254673881101357,11116.477005337076
1000,1e-4,0.001,1e-5,1724.2488455066068,0.003853586551001843,0.014161534068133336,0.006053856526814814,11145.178779723035
1000,1e-4,0.001,1e-4,1508.6410935401393,4.810099625840585e-5,0.004432186939619517,3.3349360708962247e-4,9993.30612615029
1000,1e-4,0.01,1e-6,1508.6332040197747,4.8102431622081156e-5,0.004432520979071146,3.3349673706488457e-4,9993.306126130206
1000,1e-4,0.01,1e-5,1508.6307756411657,4.810289512162335e-5,0.004432629820681816,3.334975962684067e-4,9993.30612816159
1000,1e-4,0.01,1e-4,1508.6335627847502,4.810219192801242e-5,0.004432479599207129,3.334959656335567e-4,9993.306125608768
10000,1e-6,1e-4,1e-6,1508.6340327680803,4.810223016393237e-5,0.0044324802486984186,3.3349609594650293e-4,9993.306125625348
10000,1e-6,1e-4,1e-5,1508.63977864632,4.8100958067872815e-5,0.004432198761492002,3.334932629985036e-4,9993.306126016396
10000,1e-6,1e-4,1e-4,1508.6289469138371,4.810339534741848e-5,0.0044327341453160125,3.3349881695253513e-4,9993.306131083966
10000,1e-6,0.001,1e-6,1508.6396435474164,4.8101089752996036e-5,0.00443222144741395,3.3349365981856e-4,9993.30612572655
10000,1e-6,0.001,1e-5,1508.6400669020527,4.810097416639249e-5,0.004432197896544776,3.334933239953157e-4,9993.306126019921
10000,1e-6,0.001,1e-4,1508.6446746900076,4.809998385807273e-5,0.0044319771040918655,3.3349114031781953e-4,9993.306131062856
10000,1e-6,0.01,1e-6,1508.6415357443454,4.810091353035497e-5,0.004432167348320623,3.334934584714564e-4,9993.306126443915
10000,1e-6,0.01,1e-5,1508.6400755664622,4.8101042022203194e-5,0.004432204852294013,3.3349379502419353e-4,9993.306125925401
10000,1e-6,0.01,1e-4,1508.6341401658153,4.810230076108374e-5,0.004432490479036375,3.33496297514308e-4,9993.306125745801
10000,1e-5,1e-4,1e-6,1508.6287295215593,4.8103224562214523e-5,0.004432705951263133,3.334985282979475e-4,9993.306130160716
10000,1e-5,1e-4,1e-5,1508.6295019716297,4.8103274742943785e-5,0.00443270611969255,3.334986294185285e-4,9993.30613021169
10000,1e-5,1e-4,1e-4,1508.6413322064582,4.8100652000497595e-5,0.004432130943615407,3.3349245024964384e-4,9993.306127115879
10000,1e-5,0.001,1e-6,1508.6331791078776,4.810233683212524e-5,0.004432506859832277,3.334964155934526e-4,9993.306125930456
10000,1e-5,0.001,1e-5,1508.6444391888435,4.810022100900465e-5,0.004432020249897529,3.33491649415018e-4,9993.306129710569
10000,1e-5,0.001,1e-4,1508.640122102302,4.8101049610798135e-5,0.0044322079885652935,3.3349364479235447e-4,9993.306125881942
10000,1e-5,0.01,1e-6,1508.6414270749901,4.810077030180052e-5,0.004432147997045247,3.334928736111424e-4,9993.306126784999
10000,1e-5,0.01,1e-5,1508.6409792669263,4.8100919195431566e-5,0.004432174790330865,3.334934552436226e-4,9993.306126339758
10000,1e-5,0.01,1e-4,1508.6417539474924,4.810069732115433e-5,0.004432129033815681,3.334928884173429e-4,9993.306127135285
10000,1e-4,1e-4,1e-6,1508.6304359703033,4.810297988943639e-5,0.0044326470206128635,3.3349785904958313e-4,9993.306128576078
10000,1e-4,1e-4,1e-5,1508.6310662965016,4.8102802671364204e-5,0.004432608453322422,3.334975437089974e-4,9993.306127676862
10000,1e-4,1e-4,1e-4,1508.6342086241498,4.810223738931157e-5,0.004432482055064662,3.334959386469317e-4,9993.306125649287
10000,1e-4,0.001,1e-6,1508.6364796137116,4.8100534355447027e-5,0.004432169498453582,3.3349207221300805e-4,9993.306126647953
10000,1e-4,0.001,1e-5,1508.6304560168085,4.810302849018191e-5,0.00443265292050721,3.33498128117136e-4,9993.306128731585
10000,1e-4,0.001,1e-4,1508.6434207904383,4.810052987468998e-5,0.00443208329315936,3.3349241667529964e-4,9993.306128072787
10000,1e-4,0.01,1e-6,1508.6328275957471,4.8102127138102456e-5,0.004432476496303242,3.3349588782410715e-4,9993.30612556234
10000,1e-4,0.01,1e-5,1508.6337631858396,4.8102287045808903e-5,0.004432494402263191,3.334961231268822e-4,9993.306125784693
10000,1e-4,0.01,1e-4,1508.6434301921213,4.810051619086072e-5,0.004432077664689527,3.3349259627302906e-4,9993.306128207352
