ka1_0,ka2_0,kd1_0,kd2_0,ka1,ka2,kd1,kd2,SSE
100,1e-6,1e-4,1e-6,1351.3051370355668,6.698725053769488e-5,0.010031420121802994,4.65870399359608e-4,10064.577750191043
100,1e-6,1e-4,1e-5,1351.2771416000494,6.69823312745815e-5,0.010030245858507278,4.6587284085537224e-4,10064.577747172849
100,1e-6,1e-4,1e-4,100,1e-6,1e-4,1e-4,2e64
100,1e-6,0.001,1e-6,1351.2595598766006,6.697930733840142e-5,0.010029546561292358,4.6587412195735455e-4,10064.5777506119
100,1e-6,0.001,1e-5,1351.2741273440415,6.6981831371026e-5,0.010030135168046517,4.6587302049737767e-4,10064.57774745699
100,1e-6,0.001,1e-4,1351.2691204943203,6.698094966331162e-5,0.01002992601116903,4.6587342011570763e-4,10064.577748258489
100,1e-6,0.01,1e-6,67620.29865058574,0.002202969050256676,1.2430521960380537e-4,0.011470968503668693,72202.66104274351
100,1e-6,0.01,1e-5,67689.16877217994,0.0021978408680992908,1.239328105660177e-4,0.011626542180941763,72298.2563486269
100,1e-6,0.01,1e-4,64427.061862664814,0.002712249108406011,1.3120102253806333e-4,0.013035097415441529,68551.53503443456
100,1e-5,1e-4,1e-6,258.28762257735,3.0857251560058086e-7,9.603386608702304e-4,0,26871.948448543135
100,1e-5,1e-4,1e-5,1351.2750223883477,6.698201361532435e-5,0.010030193282902937,4.658727396596701e-4,10064.57774730349
100,1e-5,1e-4,1e-4,1351.267690547261,6.698068866532617e-5,0.010029867398982165,4.658734624991194e-4,10064.577748551801
100,1e-5,0.001,1e-6,1351.2630721761413,6.697990333942636e-5,0.010029680058371184,4.6587392511598485e-4,10064.57774964721
100,1e-5,0.001,1e-5,1351.266199795063,6.69804708857909e-5,0.010029820364120576,4.6587361069754706e-4,10064.57774879938
100,1e-5,0.001,1e-4,1351.2627306912714,6.697981714429106e-5,0.010029641686396567,4.658742020523273e-4,10064.57774988565
100,1e-5,0.01,1e-6,1351.272908249207,6.698159916223628e-5,0.01003007345755137,4.658731905026083e-4,10064.577747654004
100,1e-5,0.01,1e-5,1351.2699500314602,6.698109068785629e-5,0.010029965411567192,4.6587324310926455e-4,10064.577748087866
100,1e-5,0.01,1e-4,1351.269497062732,6.698102149469075e-5,0.010029955038688457,4.658731984779859e-4,10064.577748138454
100,1e-4,1e-4,1e-6,1351.2727801214537,6.69816027217931e-5,0.01003008416636814,4.658730933830324e-4,10064.577747621735
100,1e-4,1e-4,1e-5,1351.2752773201414,6.698199209576811e-5,0.010030156168999273,4.658731227642508e-4,10064.577747389441
100,1e-4,1e-4,1e-4,1351.2538900236286,6.697827185724507e-5,0.010029285102489934,4.658747645598075e-4,10064.577752878431
100,1e-4,0.001,1e-6,1351.2933372922905,6.698522206359701e-5,0.010030956638747946,4.6587117302759515e-4,10064.577747678175
100,1e-4,0.001,1e-5,1351.2962114094357,6.698568024915235e-5,0.010031043554058056,4.658712060472107e-4,10064.57774802887
