ka1_0,ka2_0,kd1_0,kd2_0,ka1,ka2,kd1,kd2,SSE
100,1e-6,1e-4,1e-6,4135.753121032965,0.001791353976231691,4.540964150661946e-4,0.8573567131212314,43337.260849182545
100,1e-6,1e-4,1e-5,3327.7768449065097,0.04086421426877107,9.878503418839519e-4,1.0089352277581447,6942.912820047664
100,1e-6,1e-4,1e-4,3327.5321041936045,0.03240181413482485,9.887073949459175e-4,0.7978619657261884,6943.1422538029365
100,1e-6,0.001,1e-6,9692.120830583073,5.2066092826412e-4,0.020265140316527753,0.41159682884900545,244733.38147511944
100,1e-6,0.001,1e-5,9621.813830106465,5.315215850920367e-4,0.020737343101689502,0.4249493190639134,244771.69459153138
100,1e-6,0.001,1e-4,9598.252912170654,5.648074791334343e-4,0.021590709155211274,0.460409643492365,244842.5196113008
100,1e-6,0.01,1e-6,72734.20099743309,0.0027749274503231546,1.5938073745015404e-4,0.011062448505520418,48313.22255511534
100,1e-6,0.01,1e-5,73985.0820317804,0.002555968659846466,1.5345437678860235e-4,0.011594167388844294,49498.28080026954
100,1e-6,0.01,1e-4,73313.1048525574,0.00282515961402234,1.5746432744041046e-4,0.011530602385827652,48273.13741124743
100,1e-5,1e-4,1e-6,2877.2604460139673,0.006988784743854181,0.06726468335656495,8.278448243588852e-4,166101.22996355858
100,1e-5,1e-4,1e-5,1331.399383887249,0.005471719299785553,0.02139192161599886,0.0069232790020623625,151565.85911922355
100,1e-5,1e-4,1e-4,2535.380910973687,0.008457031865735903,0.06843952629842909,0.001288062620133505,164384.31546000004
100,1e-5,0.001,1e-6,4207.586826558354,8.407327090962554e-4,0.029835242245396125,0.03551160369674341,245255.36034767277
100,1e-5,0.001,1e-5,4207.102663482835,8.455433635109972e-4,0.029952543860976084,0.035754665947676297,245263.05125573394
100,1e-5,0.001,1e-4,4269.579648699513,8.900963606939135e-4,0.030733702177295097,0.037295372578340744,245315.95053904384
100,1e-5,0.01,1e-6,3327.4493969651935,0.030298503324328256,9.884119238467279e-4,0.7467084188431927,6943.221271441169
100,1e-5,0.01,1e-5,3329.474662813776,0.07807339438931443,9.882032409175836e-4,1.9237495796142265,6942.480718308026
100,1e-5,0.01,1e-4,3329.791952051853,0.04365481829750253,9.874877397856566e-4,1.077328085590273,6942.851108875162
100,1e-4,1e-4,1e-6,1926.9117723702814,9.173029813104713e-5,0.02992060705314362,3.460610626651097e-4,5825.9998225365
100,1e-4,1e-4,1e-5,1926.847518087101,9.1727026210316e-5,0.02991853632116765,3.4606588473527804e-4,5825.999827703233
100,1e-4,1e-4,1e-4,1926.843146348959,9.172680648475009e-5,0.0299183921589532,3.460662191189542e-4,5825.999828158138
100,1e-4,0.001,1e-6,1926.9155319052427,9.17304873262982e-5,0.029920732929986052,3.4606078449641784e-4,5825.999822308738
100,1e-4,0.001,1e-5,1926.9085026935547,9.173007656290844e-5,0.02992051264425831,3.460611887500669e-4,5825.999822722265
100,1e-4,0.001,1e-4,1926.8884616129194,9.172915860345573e-5,0.02991983777614863,3.4606292871501777e-4,5825.9998241404155
100,1e-4,0.01,1e-6,3328.489256955768,0.037630851858063925,9.889402437964346e-4,0.9255170698011238,6942.985428388201
100,1e-4,0.01,1e-5,3348.459600149022,0.043807137398873756,9.856314252857435e-4,1.072648216292361,6943.015939118616
100,1e-4,0.01,1e-4,1735.0481027708659,3.770097877615008e-5,0.10726590010118395,0,243663.64175420144
1000,1e-6,1e-4,1e-6,2223.2040174686913,1.9630481369927053e-5,0.0012366365053426093,0,6557.0218043250225
1000,1e-6,1e-4,1e-5,2258.223977445651,1.8883666004227515e-5,0.0012008153333977738,0,6550.346130791586
1000,1e-6,1e-4,1e-4,2290.989781972536,1.7620803646684655e-5,0.0011627117265703047,0,6582.0890469313845
1000,1e-6,0.001,1e-6,1926.8467499546452,9.172696923370051e-5,0.029918523799543364,3.460659075565539e-4,5825.99982774614
1000,1e-6,0.001,1e-5,1926.8606468085593,9.172759102736018e-5,0.029918990287747856,3.4606467593308846e-4,5825.999826367991
1000,1e-6,0.001,1e-4,1926.8416949946009,9.17266780178286e-5,0.029918363227514806,3.460662080447305e-4,5825.99982826647
1000,1e-6,0.01,1e-6,1926.8773042084335,9.172858770064513e-5,0.029919471472529824,3.460637395757213e-4,5825.999825033249
1000,1e-6,0.01,1e-5,1926.8908226558558,9.172919744526629e-5,0.02991993637654547,3.460625627498749e-4,5825.999823926372
1000,1e-6,0.01,1e-4,1926.8687041915452,9.172810650652953e-5,0.02991921394610682,3.460642969164922e-4,5825.999825720484
1000,1e-5,1e-4,1e-6,2268.6584026289233,2.0151720944457112e-5,0.0012157152421592937,0,6527.932004733704
1000,1e-5,1e-4,1e-5,2265.6888740303652,2.0178522029358216e-5,0.001218012078173857,0,6529.424591261493
