V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29
100,1e-6,1e-4,1e-6,138.493,138.493,138.493,138.493,138.493,66.86419160105288,25.03855233080685,2.3226248379796743,81.80855898186564,56.84869305230677,178.69417063495112,2.978215449271452e-4,1.3099972710298158e-4,0.0961235627613545,792.4269794556916,817.6597848607181,490.5838226235779,610.4570292034667,292.1931439254246,1627.514367787045,1160.7663623665862,1636.8362093531748,738.616238114488,1530.018057397303,72825.52584191236
100,1e-6,1e-4,1e-5,138.493,138.493,138.493,138.493,138.493,94.38318324275315,25.52267650142312,84.10454344935715,82.13605119846761,69.97187848202884,154.89503859626885,1.7129046806272489e-4,3.316284185391138e-5,0.08580817568183725,442.2471435098391,824.3200565044674,582.0068478353247,322.9523494189823,277.6681153891258,3082.9180693888247,1201.319515901242,1316.7561951721414,601.4747062312994,1274.4821550506847,2340759.0410840646
100,1e-6,1e-4,1e-4,138.493,138.493,138.493,138.493,138.493,70.90957942418754,61.37399107217789,49.448429429903626,24.09935404546559,37.93694632127881,188.23912088757072,1.5569313035837225e-4,3.210841504352355e-5,0.07796606646534866,1535.8965621360035,512.6447039994516,330.1029957649441,376.06003713804114,232.96883248469092,543.9240954775474,1735.1945047160445,1069.5549233420356,1219.1894265992757,1479.8148485130166,831399.1755217555
100,1e-6,0.001,1e-6,138.493,138.493,138.493,138.493,138.493,13.483272828161716,72.88831285201013,108.67044294252992,119.79945776984096,108.20094720460474,280.74142243099794,1.428208538571288e-6,1.936590903857197e-4,0,796.590669816476,646.1523952206867,522.6421034730209,415.3172649420872,321.89097190472205,936.5295892023175,918.391657391343,861.0288839417896,772.5768877311774,714.8064279821425,48256.4627413055
100,1e-6,0.001,1e-5,138.493,138.493,138.493,138.493,138.493,87.3448362853378,103.69394738227129,61.694211792200804,48.773190351203084,77.86490368656814,259.34391531990633,1.2201386378236972e-6,1.9334436374457287e-4,0,860.4564483504037,739.7305101963193,632.6635502234026,480.38502731569923,337.7586011381883,942.3126495049808,844.6311328509458,715.9502845540679,675.7933955982543,730.0953795440478,44507.68903925303
100,1e-6,0.001,1e-4,138.493,138.493,138.493,138.493,138.493,45.82548717968166,66.59148724749684,41.3607173692435,98.27875390648842,17.149562258273363,244.23114344877396,1.5949187788278664e-5,1.729272731286263e-4,0.025149077552025615,1131.2414231503467,771.8579548629283,483.69856879304973,304.6199561072465,311.10330754926326,735.3797753863482,907.0565594920365,1102.582005503344,1443.7026412086193,880.1853419038935,131740.12540174558
100,1e-6,0.01,1e-6,138.493,138.493,138.493,138.493,138.493,37.45113434270024,54.29271734319627,50.82293316721916,22.60475752875209,7.877168180420995,1838.6825172426375,9.718805580687655e-5,0.003909715093119053,4.900485884077456e-5,279.80088916548675,268.32165866146175,261.0410861546136,266.95537763572366,288.8892802287862,366.95516612786935,299.12557205324447,244.76750799190566,173.28307637711234,101.25323900011652,13938.620802641677
100,1e-6,0.01,1e-5,138.493,138.493,138.493,138.493,138.493,79.57314440980554,55.503304498270154,47.60290718637407,112.07446795888245,74.35786759480834,1730.4979562996064,9.04596802122953e-5,0.004028415915059278,4.921453131923823e-5,297.85034214528105,282.16053566885176,271.6710036096108,274.7755470392122,294.4089816317414,360.03181080684595,302.3362652414436,250.36724447761742,180.21594649907982,107.59674844117613,13993.321823911883
100,1e-6,0.01,1e-4,138.493,138.493,138.493,138.493,138.493,3.790615238249302,74.28777979686856,9.400339582934976,67.30875791050494,81.47406315430999,2051.317914701797,1.1114792626721714e-4,0.003795491047323761,4.89589046909056e-5,253.78048430651017,246.65137065790293,244.48281619395314,254.93593378483263,280.5530955034161,358.65303590139746,291.84190769259453,233.68310690671228,160.4244842615283,90.29940640750705,13849.846833364503
100,1e-5,1e-4,1e-6,138.493,138.493,138.493,138.493,138.493,22.43657729588449,94.67400203458965,44.0430651884526,54.17908483184874,33.67382942698896,232.5018913508356,2.858724961452915e-4,1.5748393877586294e-4,0.012887162542250568,596.5827015822686,611.3373064840732,583.1148008567455,335.3774762422814,290.9305180717086,1685.1356801143327,1227.905638306264,930.5438142066921,1442.5438217888968,1212.5990209795489,107900.05801929269
100,1e-5,1e-4,1e-5,138.493,138.493,138.493,138.493,138.493,89.75088771432638,39.01204716414213,45.73139537125826,30.02112097106874,52.91220794431865,100,1e-5,1e-4,1e-5,138.493,138.493,138.493,138.493,138.493,89.75088771432638,39.01204716414213,45.73139537125826,30.02112097106874,52.91220794431865,2e64
100,1e-5,1e-4,1e-4,138.493,138.493,138.493,138.493,138.493,39.09076522104442,9.368859808892012,84.10865142010152,20.708464672788978,106.77740709856153,172.403600178572,3.1671406511083497e-4,1.8627118500322688e-4,0.0020263723934145147,680.8776396599586,1094.2550034800684,784.0558417604981,437.9552056979591,412.8826443367972,1319.9670490689184,792.2775835627745,868.6882752333191,1377.868819206298,997.8738271168171,133259.2309759654
100,1e-5,0.001,1e-6,138.493,138.493,138.493,138.493,138.493,38.045173678547144,33.01475848071277,8.25231509283185,37.95124975964427,7.067165952175856,349.70244751833286,4.520982789563939e-7,1.615843762196009e-4,0,513.1901386244405,876.4636818908862,628.0399062265802,422.6342698418613,285.0952749550372,1346.330899989078,409.9763385732956,451.2798309072961,518.69798998735655,616.417766402229,42441.38301922749
100,1e-5,0.001,1e-5,138.493,138.493,138.493,138.493,138.493,89.25658313557506,112.37530234269798,37.79762621037662,95.77406312339008,66.01142266765237,329.27362735467136,0,1.61130556910352e-4,0.004076515145177513,973.6399920639785,908.9842597476061,688.5432942217546,454.5712824804408,297.3298156266078,592.2994296002868,439.4074260998378,431.58388122755764,503.68526639134285,617.0854367044465,41578.89524772415
100,1e-5,0.001,1e-4,138.493,138.493,138.493,138.493,138.493,68.04855150170624,92.88898467086256,41.28843376412988,54.28645986132324,66.2323484569788,282.72525692929025,1.0569910769114325e-4,1.0925418511158964e-4,0.004070640155537121,718.5172718832949,654.0232268923368,530.2898198451481,432.9936260333596,332.05235752982264,984.8456657142477,820.6244399600067,774.2068929033314,687.9784055269898,708.345218506796,66895.53074465471
100,1e-5,0.01,1e-6,138.493,138.493,138.493,138.493,138.493,71.31080112420022,119.39893634989858,3.967165192589164,16.5229107812047,24.053536718711257,100,1e-5,0.01,1e-6,138.493,138.493,138.493,138.493,138.493,71.31080112420022,119.39893634989858,3.967165192589164,16.5229107812047,24.053536718711257,2e64
100,1e-5,0.01,1e-5,138.493,138.493,138.493,138.493,138.493,119.3074849806726,54.746872801333666,16.56200216151774,58.24634324759245,96.81383891031146,326.5521827334866,8.028099030902971e-7,1.8191385575681095e-4,0,873.8409041190388,870.7578057611753,675.3790983949687,453.04771956487957,304.16860036724546,681.8242362363487,468.4676541531562,451.0764335955383,523.0800033163137,623.908125963685,38582.5938775993
100,1e-5,0.01,1e-4,138.493,138.493,138.493,138.493,138.493,5.580136924982071,106.74020374193788,79.5821351185441,102.80123485252261,74.14078703150153,316.74947457396166,2.2488618785137866e-6,2.2690464155504625e-4,0,837.8935651734809,558.4343749717729,518.4361472746687,411.2430733797824,325.9229872843611,730.2050791294226,968.1875805374187,743.3776130491249,677.8614030571123,610.9794130608451,43153.595255569446
100,1e-4,1e-4,1e-6,138.493,138.493,138.493,138.493,138.493,70.4409630317241,5.0518648233264685,42.2744810488075,27.133155232295394,71.95202509872615,145.14651160152184,0.0018752973521003755,1.3657121904053223e-6,0.0036791284443433896,470.36339677170696,475.42153908091285,633.0167045995034,374.5425882204443,184.8842191565372,1372.5499086474617,2439.02067128313,1024.3198455624554,603.8421287631553,2925.221258167135,3071619.5963434423
100,1e-4,1e-4,1e-5,138.493,138.493,138.493,138.493,138.493,49.86503876745701,19.642843371257186,48.24898813851178,89.2072569206357,24.679853674024343,170.46286136996227,0.002773637370284203,9.81705754640668e-5,3.774591633940079e-5,608.7801928394485,407.3375336848266,304.6737459912922,244.37039558469942,206.1854988962412,1139.1811808859397,2260.1333211059787,1223.4669356621273,426.1859818326902,1530.819788319367,5718336.955398233
100,1e-4,1e-4,1e-4,138.493,138.493,138.493,138.493,138.493,81.63783794268966,111.86684343963861,96.9255101121962,1.5150598715990782,3.2882707938551903,201.25793465212743,0.0031355982840187485,9.661218686467365e-5,0.0018604282578509569,398.8678390826968,566.1115931710622,472.58854779417584,296.59990923704856,185.92737587626056,2853.1700617988104,1480.752002461221,972.2447308181227,1088.330343077316,1610.9170008513568,2479843.5024934914
100,1e-4,0.001,1e-6,138.493,138.493,138.493,138.493,138.493,80.48876560293138,43.12085920013487,50.60371158644557,10.49093747511506,42.16020659543574,189.80145035492674,5.152335050529707e-4,0.002988745969517409,2.4372575351004706e-5,888.1247109199337,572.0770547836903,453.45938952075664,417.8608302726401,458.5840838363632,1157.800177398471,1543.6065931161227,1539.654537770913,1070.3849176709352,640.5662393483399,177501.59129313775
100,1e-4,0.001,1e-5,138.493,138.493,138.493,138.493,138.493,32.222692323848605,24.407196706160903,99.39007163979113,9.118757005780935,73.5442777723074,194.57039911073667,6.400676513996186e-4,0.0017911076880489177,3.195162802585018e-5,602.535629708534,496.7283561147061,473.64045865193475,354.7883427714085,235.72240114808773,1172.2400091689817,1783.5844541518193,1247.3817936559826,1042.2922610491082,2238.9906118945005,653821.3454733726
100,1e-4,0.001,1e-4,138.493,138.493,138.493,138.493,138.493,70.36774073727429,73.01963000558317,52.65474281273782,49.95005736127496,13.694819547235966,328.1436446254182,6.114298355139004e-5,0.0030154102736221836,3.506518872081486e-6,572.3801733253927,507.0195889629537,516.6185191811255,410.8462983609675,355.9008732281582,1119.0550340751108,1021.7190026829763,702.7814917557031,712.2768076644155,668.5618169358521,139350.9665950508
100,1e-4,0.01,1e-6,138.493,138.493,138.493,138.493,138.493,44.62520339526236,71.27627117559314,79.3955083284527,102.02227796427906,62.30775679461658,230.22541692718298,2.2163585868730388e-4,0.0051659576887129275,1.1323666795844842e-5,722.5541200770274,722.9613858179557,578.3803962421725,317.5538947349636,432.54739589028463,1049.084248662423,898.4791580313079,873.8293477250738,1366.0037116120238,590.3807064838724,250111.2089626198
100,1e-4,0.01,1e-5,138.493,138.493,138.493,138.493,138.493,101.5439185872674,35.943910740315914,20.445752441883087,54.66288138180971,73.70266637764871,308.14587902983504,1.3934067847352343e-4,0.0018584051749416979,9.402407156999861e-6,529.6377226725901,568.8665315187127,467.8443791772294,390.26879187099684,303.51894210897285,1256.7927851182826,847.5602175157635,805.0614820711327,731.7507197554368,898.7084639236353,154153.78636290273
100,1e-4,0.01,1e-4,138.493,138.493,138.493,138.493,138.493,57.470489339903,65.62930771149695,85.03627385012805,83.50570729002357,68.21220321580768,274.8960450314249,4.8571382897274936e-4,9.938734189762625e-4,2.182130579983287e-4,779.2196554872826,562.8348559503987,456.0662675392501,364.59466967436833,340.2542315252794,724.3996284314311,1109.9428130319043,1080.178843228398,1088.4527625544845,911.8944890809221,149683.14984670922
1000,1e-6,1e-4,1e-6,138.493,138.493,138.493,138.493,138.493,16.028114017099142,101.27024321816862,57.81035545282066,19.400574741885066,14.145146431401372,1000,1e-6,1e-4,1e-6,138.493,138.493,138.493,138.493,138.493,16.028114017099142,101.27024321816862,57.81035545282066,19.400574741885066,14.145146431401372,2e64
1000,1e-6,1e-4,1e-5,138.493,138.493,138.493,138.493,138.493,36.64785417728126,107.47515653260052,86.86248460784554,45.79625523649156,70.74663268402219,1000,1e-6,1e-4,1e-5,138.493,138.493,138.493,138.493,138.493,36.64785417728126,107.47515653260052,86.86248460784554,45.79625523649156,70.74663268402219,2e64
1000,1e-6,1e-4,1e-4,138.493,138.493,138.493,138.493,138.493,24.8512377217412,16.88401118852198,74.05500339344144,22.17326601035893,13.649508794769645,1000,1e-6,1e-4,1e-4,138.493,138.493,138.493,138.493,138.493,24.8512377217412,16.88401118852198,74.05500339344144,22.17326601035893,13.649508794769645,2e64
1000,1e-6,0.001,1e-6,138.493,138.493,138.493,138.493,138.493,10.28512149117887,53.66640918888152,10.172144081443548,91.9673099834472,87.8547742869705,1598.0786290699225,1.728076001763194e-5,3.12372996215438e-4,0,272.3182881634848,238.11140794512866,222.8538398338592,199.61337250786443,198.5716575815795,367.4107724143766,349.23211491335496,283.468645393676,266.25621876156094,192.122528254691,28026.316934275783
1000,1e-6,0.001,1e-5,138.493,138.493,138.493,138.493,138.493,62.861914644017816,90.37952690385282,103.07642086409032,9.08359955996275,100.04256916232407,968.1115073334879,1.3251614135486944e-4,1.517057600318547e-4,0.007717546134248133,269.3060946511279,342.0589058696288,256.496649896548,243.82528696049093,238.4793942736109,604.907493439079,405.3135431597688,493.9551666416915,361.0024305052147,232.76225662776514,77754.91740838143
1000,1e-6,0.001,1e-4,138.493,138.493,138.493,138.493,138.493,12.255797199904919,56.246705101802945,109.58273420110345,118.77649412490427,22.921602381393313,2825.422941890114,1.0296578593427858e-5,2.5999663641115015e-4,0,164.0201411132461,160.6580633476453,154.82258187998735,154.82179216458283,161.84591255223432,399.6684652986725,312.18528860520195,254.8835161561511,184.25673296557906,125.1192317251003,39371.70490300237
1000,1e-6,0.01,1e-6,138.493,138.493,138.493,138.493,138.493,65.25885790586472,105.75794228352606,67.9876965098083,93.31075253896415,94.30366594344378,2051.3241525472818,1.1114822008734491e-4,0.0037954223342352945,4.895858714981043e-5,253.7789357767245,246.6500556800458,244.4817488673386,254.9350807478083,280.5523951831012,358.6539022177555,291.84237746437867,233.6832070403106,160.42428959783228,90.29920978030941,13849.846829706881
1000,1e-6,0.01,1e-5,138.493,138.493,138.493,138.493,138.493,31.34946595877409,109.09411216154695,119.54632795415819,72.28545944206417,24.293238166719675,1800.091290599179,9.30779371561785e-5,0.003955295556066074,4.8415865093532023e-5,286.03310684608726,273.63650298951495,265.2772178932141,270.1861839686652,291.24928094697947,363.1524708545043,300.089842352137,246.36145927580895,175.284406519978,103.04457741875721,13945.129295025956
1000,1e-6,0.01,1e-4,138.493,138.493,138.493,138.493,138.493,22.316660648211837,2.4256479553878307,4.028832279145718,48.13022349961102,93.80169253796339,1767.0242317372351,9.12604891879662e-5,0.003980094942675234,4.853418618058162e-5,291.2629584799069,277.69840829074326,268.35819571638984,272.44213416566805,292.80234430128706,362.68216610421496,301.1172292607859,248.15543729882447,177.3904094383048,105.04216878232688,13968.155852878876
1000,1e-5,1e-4,1e-6,138.493,138.493,138.493,138.493,138.493,66.78340785205364,59.87305442802608,75.72780090384185,35.53813339211047,82.55007474683225,2299.127202095599,1.1369930647840198e-5,2.3597140369336703e-4,0,173.06043882021734,180.26733851454665,169.14307020922791,162.34851182491366,166.2798044946018,481.5082716821996,329.2843615035097,278.23760232906915,224.6687876378445,160.29445175887324,28970.513083727812
1000,1e-5,1e-4,1e-5,138.493,138.493,138.493,138.493,138.493,63.33503292873502,61.605422012507915,77.78097879141569,119.51830859296024,117.14419852942228,1596.7987238572443,3.714881464512487e-7,1.5804406314123462e-4,0,276.20799878827626,231.58368612051981,189.71994201324839,161.95530563299636,153.58781471590873,370.220190169424,352.1794158257162,352.88831207361625,337.42206098805923,291.3314475163029,36655.10197466879
