"Y...2"	"Y...4"	"Y...6"	"Y...8"	"Y...10"	"Y...12"	"Y...14"	"Y...16"	"Y...18"	"Y...20"	"Y...22"	"Y...24"	"Y...26"	"Y...28"	"Y...30"	"Y...32"	"Y...34"	"Y...36"	"Y...38"	"Y...40"	"Y...42"	"Y...44"	"Y...46"	"Y...48"	"Y...50"	"Y...52"	"Y...54"	"Y...56"	"Y...58"	"Y...60"	"Y...62"	"Y...64"	"Y...66"	"Y...68"	"Y...70"	"Y...72"	"Y...74"	"Y...76"	"Y...78"	"Y...80"	"Y...82"	"Y...84"	"Y...86"	"Y...88"	"Y...90"	"Y...92"	"Y...94"	"Y...96"	"Y...98"	"Y...100"	"Y...102"	"Y...104"	"Y...106"	"Y...108"	"Y...110"	"Y...112"	"Y...114"	"Y...116"	"Y...118"	"Y...120"	"Y...122"	"Y...124"	"Y...126"	"Y...128"	"Y...130"	"Y...132"	"Y...134"	"Y...136"	"Y...138"	"Y...140"	"Y...142"	"Y...144"	"Y...146"	"Y...148"	"Y...150"	"Y...152"	"Y...154"	"Y...156"
2.51618550185185	8.16560250185185	11.7051525018519	12.7578825018519	12.1602325018519	15.9231725018519	22.8404025018519	24.9622325018519	32.8843525018519	48.3921625018519	64.7488525018519	83.1006625018518	113.492282501852	7.21234807407408	8.74115707407407	4.64691807407408	2.35932107407407	-2.90044692592593	-2.52446692592592	0.633243074074075	1.85858807407408	3.66742607407408	10.5397410740741	27.7118630740741	45.3476030740741	69.5116630740741	2.74849963207547	1.77291373207547	1.31832373207547	0.147913732075472	-0.393590267924528	-1.03275026792453	1.95504273207547	1.76217173207547	4.66158573207547	14.3195437320755	23.6840437320755	35.3857037320755	54.3412737320755	2.68796465777778	3.44870665777778	6.97409665777778	7.09909665777778	5.64450765777778	9.48142265777778	11.7665726577778	12.1515826577778	17.2773226577778	26.8495826577778	41.7367926577778	56.8891326577778	79.5717526577778	3.74509911740741	5.42869311740741	9.19187511740741	9.08689511740741	8.44187511740741	7.98923511740741	14.0331851174074	12.2375351174074	18.6747851174074	27.1962751174074	39.9902151174074	50.3012551174074	68.8461751174074	-2.57164647462963	-0.82604077462963	1.15931052537037	1.98304152537037	-2.58287647462963	-1.76305247462963	4.13147852537037	4.59339252537037	7.06604952537037	11.4237125253704	22.3814825253704	32.5587225253704	46.4412925253704
0.930980501851852	8.27644250185185	9.25666250185185	9.66975250185185	15.0208225018519	16.3064725018519	22.7034425018519	26.8970425018519	35.4156025018519	47.9971425018519	64.9451425018519	84.5882025018519	109.113082501852	10.4369570740741	11.1715765740741	5.47260207407408	5.26947707407408	3.33124407407407	3.81293407407408	5.44623507407408	1.03688307407407	6.44940907407408	17.2089300740741	31.7792430740741	47.3849530740741	69.8988730740741	1.84517973207547	2.22408573207547	1.47310873207547	1.96261073207547	-0.842076267924528	0.996546732075472	1.05929073207547	2.31783573207547	6.79073573207547	13.9926437320755	24.8366337320755	37.7343437320755	52.3515237320755	0.676733657777778	1.70969265777778	4.52023965777778	4.47409665777778	6.48288565777778	4.42282765777778	11.5063226577778	13.8981726577778	16.5793226577778	26.8505626577778	40.4067126577778	53.7543726577778	72.9189226577778	3.64939611740741	5.50462011740741	6.44602711740741	7.91013511740741	9.87327511740741	11.5419751174074	15.0405051174074	16.9377251174074	20.7192251174074	30.2614551174074	40.2617051174074	50.5744451174074	63.7978351174074	-0.78136297462963	2.27112752537037	-2.10240747462963	0.21863702537037	-2.72597147462963	1.33289452537037	3.52259252537037	4.36048252537037	7.77185952537037	15.8394825253704	25.3878225253704	32.3516925253704	45.4295725253704
4.03254350185185	4.65754350185185	8.63435250185185	10.4387925018519	12.7805925018519	16.4336625018519	22.0760025018519	25.0764925018519	32.1531525018519	45.4529525018519	62.5757525018519	85.9988525018519	109.659482501852	10.9843207740741	8.46283607407408	6.91742607407408	4.79462307407408	1.53559307407408	-0.201716925925926	5.40711107407408	0.209343074074075	6.42133207407408	16.2648380740741	32.2079630740741	47.8947230740741	68.3402730740741	5.51436873207547	2.99434923207547	2.29879273207547	2.13106773207547	4.11275753207547	2.31856773207547	3.30977893207547	4.82174173207547	5.03878273207547	16.4052337320755	24.2851237320755	41.5424437320755	58.2033337320755	-0.932152942222222	0.699194657777779	0.662085657777779	5.36984865777778	3.31980065777778	4.37204665777778	10.7275126577778	10.7685326577778	14.9379626577778	24.4108626577778	37.7785426577778	55.7741426577778	71.2607226577778	1.23191511740741	4.60569511740741	4.52708111740741	6.72239411740741	7.41062511740741	5.99314611740741	13.9677551174074	12.2485151174074	17.6437851174074	27.8146751174074	40.1934551174074	50.9675151174074	64.5827451174074	-1.28868727462963	-1.45787647462963	-1.33873647462963	1.85999452537037	-2.87866747462963	3.30945752537037	2.19007252537037	4.40003352537037	7.71351052537037	15.0160025253704	25.5065525253704	34.5455425253704	47.1236625253704
1.48298250185185	7.56233250185185	7.88923250185185	11.1533925018519	12.1626725018519	17.8164825018519	21.3340525018519	23.9468525018519	33.4483125018519	47.3616425018519	63.0437725018519	84.8179425018519	109.667582501852	8.25653707407408	9.58686007407408	6.80866707407408	1.28583307407408	-1.47075692592592	0.832223074074076	5.36798807407408	-0.612356925925925	6.05170307407408	16.7543400740741	32.6427630740741	44.8998530740741	67.6557030740741	3.19918323207547	2.69185903207547	-0.293981267924528	1.38814773207547	-1.64139326792453	0.108606732075472	1.03805073207547	0.654993732075472	5.07930973207547	13.6608537320755	20.1090937320755	37.0339037320755	54.0922537320755	-1.30959434222222	2.24948765777778	-1.90700644222222	3.57932165777778	3.54929265777778	7.55246665777778	8.50290265777778	12.5107226577778	15.2822026577778	26.5021726577778	37.7632026577778	52.1293726577778	74.2778126577778	0.213605117407407	3.80759911740741	4.41995311740741	4.09690611740741	4.04539211740741	7.28147511740741	11.5041351174074	10.8156551174074	19.3957351174074	26.2914851174074	40.1242451174074	48.1279151174074	63.5859151174074	-1.43443947462963	-0.65196847462963	-1.82018147462963	-1.54357047462963	-3.01695847462963	0.559213125370371	1.24768952537037	3.39881252537037	8.67786552537037	15.8707325253704	25.6269625253704	31.0145325253704	44.7174125253704
2.69025750185185	8.21125250185185	6.17634150185185	11.9248725018519	15.7136925018518	16.1880625018519	20.4436725018519	26.5447525018519	35.7044225018519	45.2034425018519	66.3587125018519	86.5034925018519	108.869682501852	8.92060007407408	6.81122507407408	6.69835407407408	0.331243074074076	-0.585746925925925	0.959663074074076	5.32914007407408	-0.0759869259259247	5.50263107407408	12.7777780740741	33.0775730740741	46.1630330740741	66.5460930740741	3.65719107607547	1.38033573207547	-0.201451267924528	0.733606732075472	2.22896873207547	-1.56668626792453	0.361292732075472	3.70406607207547	5.04439773207547	14.1947937320755	24.8024537320755	37.4508937320755	55.0441537320755	1.80295465777778	2.56442865777778	0.936499657777779	6.66818865777778	7.97678265777778	7.53830565777778	9.84470265777778	14.3403126577778	18.0551526577778	26.4650626577778	37.7478626577778	55.9428426577778	75.0683326577778	0.281476117407407	1.07322411740741	4.31129411740741	4.62254011740741	8.71287511740741	8.02488511740741	11.2433851174074	14.0622351174074	17.8417751174074	23.8056451174074	40.0550351174074	49.3781551174074	65.7895351174074	-3.20812047462963	-3.62706647462963	-1.17931227462963	-0.85680247462963	0.330453425370371	2.86683052537037	2.29554152537037	4.84241652537037	9.74720252537037	14.1392925253704	25.7473725253704	31.0523725253704	45.0965625253704
2.50764050185185	6.08747450185185	8.08650250185185	11.4729725018519	14.0657425018519	17.4297625018519	22.9798125018519	27.2603225018519	36.6985625018519	45.5801525018519	67.1175025018519	88.3316125018519	108.998582501852	11.3939886740741	6.31719607407408	6.58881807407408	2.53412507407408	1.80683007407407	-0.630426925925924	5.28974107407408	-0.0147869259259252	6.60468207407408	12.8902440740741	33.5062930740741	50.0380330740741	66.8912430740741	3.57955435207547	1.03463273207547	3.13009143207547	-0.654088267924528	0.204065732075472	1.24068673207547	0.502161732075472	4.85958373207547	6.67354873207547	14.0448837320755	27.1486437320755	40.8918137320755	55.6432737320755	0.191137657777779	1.29074765777778	2.94357965777778	4.16013265777778	8.21188965777778	7.85886265777778	10.5197526577778	13.3981726577778	19.1349826577778	26.0749226577778	37.7327326577778	59.5488026577778	75.2223926577778	0.900861117407407	1.20115411740741	4.20339911740741	4.85935711740741	7.94846511740741	9.84006511740741	12.4985151174074	15.4299151174074	20.6020351174074	25.7709751174074	39.9867951174074	51.1811351174074	67.1635551174074	0.502084225370371	2.36683052537037	-0.59728097462963	0.65735772537037	2.60852952537037	2.35688152537037	4.83753352537037	4.88825452537037	11.2179025253704	17.0587225253704	25.8661025253704	37.1397825253704	45.0314925253704
4.08796250185185	8.21150250185185	9.57697250185185	13.0725825018519	13.4280525018519	19.4500225018519	22.5796625018519	27.5889425018519	34.8672625018519	46.9832225018519	62.7168725018519	86.1179925018518	112.703882501852	14.8964300740741	5.81611107407408	6.47772907407408	6.38959407407408	3.43256307407408	3.63568807407408	3.57611807407408	0.046413074074076	7.86884207407408	13.0027130740741	33.6354430740741	51.4389130740741	67.2363930740741	3.80440783207547	4.43770863207547	4.14010123207547	-1.53445926792453	-0.629918267924528	2.81954463207547	0.251184732075472	4.23409533207547	6.53389973207547	14.6747737320755	23.5805337320755	39.7775537320755	56.8376137320755	3.06198765777778	4.22019065777778	2.89304265777778	6.51413565777778	5.25266165777778	7.02878465777778	7.41110865777778	14.4418726577778	18.0834726577778	27.0954326577778	37.7175026577778	58.7536426577778	77.3293226577778	0.851300117407407	3.41770611740741	4.09397611740741	6.63938611740741	4.77024511740741	9.61204511740741	8.70945511740741	14.8608251174074	17.9321151174074	28.7299651174074	35.9316251174074	49.9333351174074	66.8244451174074	2.84314852537037	2.50623452537037	3.19739652537037	4.55188852537037	3.81873452537037	1.84692952537037	4.99012152537037	4.93409252537037	12.7987125253704	19.3580425253704	28.7909025253704	37.1185425253704	44.9664225253704
1.20832450185185	6.05378350185185	10.4344025018519	12.2073525018519	13.7239525018519	16.8430925018519	24.5132525018519	26.8372325018519	34.0105725018519	44.9693125018519	62.1170125018518	87.1604725018519	110.262282501852	11.4433050740741	5.31854907407408	11.2487250740741	5.27606907407408	0.443063074074075	3.79248907407408	5.28681107407408	0.108043074074075	7.95233807407408	13.1151800740741	31.1864730740741	49.5194730740741	67.5839930740741	1.87203473207547	1.12935873207547	4.14766963207547	0.765345732075472	-0.857945267924528	-0.630406267924528	0.119349732075472	2.70504263207547	4.87569673207547	11.6982067320755	22.8056237320755	36.4128037320755	53.7636337320755	-0.673852342222222	3.02756365777778	5.38156765777778	4.87595265777778	3.76877465777778	5.34689965777778	6.83420465777778	11.9548126577778	14.8222426577778	24.8017326577778	37.7970926577778	56.5060826577778	75.0593026577778	-1.11769388259259	2.12376111740741	4.73020611740741	6.54465911740741	5.43650511740741	7.41990511740741	7.91087511740741	12.4711751174074	16.8000351174074	24.7787951174074	35.1244951174074	49.9604351174074	62.6176551174074	1.41492652537037	0.82532652537037	5.40076552537037	5.29773852537037	1.15638152537037	1.33336452537037	6.91517052537037	4.98025452537037	11.9315325253704	15.7957825253704	24.0365125253704	37.1744525253704	44.9008925253704
0.707103501851852	4.24470150185185	9.79694250185185	11.1533925018519	14.7168725018519	14.7825425018519	18.5237525018519	27.4956825018519	34.2481225018519	47.4422125018519	63.8772725018519	88.7478725018518	106.776182501852	10.6920840740741	7.27704507407408	7.26093207407408	4.00360807407408	3.35419407407407	3.94708107407408	-0.201226925925925	0.170113074074076	3.49701607407408	16.8776310740741	28.0397430740741	48.4293930740741	67.9291430740741	1.08248373207547	-0.492955267924529	1.06368473207547	-0.441441267924529	2.57149773207547	-0.973180267924529	-2.39236926792453	1.32271873207547	4.99068673207547	14.2694937320755	22.9193937320755	39.6203237320755	52.6610937320755	-0.559691342222222	3.88156765777778	4.86350165777778	5.25144065777778	8.38865265777778	7.43210465777778	9.37131265777778	13.4045126577778	17.4880126577778	24.6632326577778	40.4740926577778	60.4694626577778	77.1091026577778	0.105939117407407	0.277081117407407	4.91697411740741	6.40086111740741	8.17088511740741	6.16087011740741	9.05198511740741	12.1450051174074	18.0363551174074	26.6745451174074	35.7944151174074	51.6584251174074	62.7038351174074	-1.48448847462963	-0.54552317462963	3.74695752537037	1.81751352537037	1.00647852537037	0.82703552537037	3.36023852537037	5.02674252537037	9.36267952537037	14.5328425253704	24.2169325253704	37.9061325253704	44.8358225253704
3.06013050185185	7.28645250185185	7.07868250185185	11.3965525018519	13.5647725018519	15.5034925018519	20.0452425018519	25.5559825018519	33.3064725018519	46.4402625018519	62.7368925018519	85.0364525018519	107.434182501852	12.1823187740741	10.1137150740741	7.41254307407408	3.34369607407407	2.88568807407408	4.10499007407408	1.27900307407408	1.21119307407407	7.51093207407408	18.3329530740741	29.9923730740741	48.4340230740741	66.4240130740741	1.67948573207547	4.50850943207547	1.88668373207547	1.32540373207547	2.74923213207547	2.60616573207547	1.68306973207547	3.08150743207547	8.79146873207547	15.6100737320755	24.7416637320755	40.1872237320755	56.6747737320755	-0.447127342222222	5.11667565777778	7.93918465777778	8.14475165777778	7.28342365777778	9.33249265777778	10.6188726577778	13.2743926577778	18.4262426577778	24.5257026577778	37.0490526577778	58.5011926577778	74.8180926577778	4.40427911740741	4.10252111740741	5.76829211740741	7.70310511740741	8.37327511740741	10.8325051174074	10.1428051174074	13.3664351174074	21.1237651174074	29.6415851174074	37.5261051174074	50.8920751174074	64.1081351174074	-0.26891184462963	2.47889052537037	2.66297252537037	4.79895952537037	3.75476952537037	3.26111752537037	5.59412552537037	6.93323652537037	10.5489625253704	14.9891425253704	25.2164425253704	37.1578425253704	46.8314325253704
