V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21
100,1e-6,1e-4,1e-6,347.6265,60,60,60,60,60,2001.8863593067756,0.0010130002368752885,0.019048979132041916,0.30132893010911577,1865.896321953355,60,60,60,60,60,144941281.2885605
100,1e-6,1e-4,1e-5,347.6265,60,60,60,60,60,1859.099178161314,0.0010413005199458169,0.019666359103126512,0.325428305344234,1976.5676596171625,60,60,60,60,60,145835116.19042042
100,1e-6,1e-4,1e-4,347.6265,60,60,60,60,60,5977.714400198906,0.0027876102648876806,1.0954377847800355e-4,0.1585841547364777,397.7180786624298,60,60,60,60,60,569188.6202403383
100,1e-6,0.001,1e-6,347.6265,60,60,60,60,60,560.7852960019559,4.956054515900897e-5,8.56078660170683e-6,0,1418.592142981111,60,60,60,60,60,18144619.289982203
100,1e-6,0.001,1e-5,347.6265,60,60,60,60,60,560.2621291229614,4.982722148168892e-5,8.392068729935387e-6,0,1420.7454297424702,60,60,60,60,60,18165833.185113516
100,1e-6,0.001,1e-4,347.6265,60,60,60,60,60,551.1437213613002,5.171533959660382e-5,2.403802093690117e-6,0,1468.8110415960014,60,60,60,60,60,18802919.515920304
100,1e-6,0.01,1e-6,347.6265,60,60,60,60,60,826728.4283597709,3.549278443801651e-5,9.45776364138807,2.0903895465197618e-5,864.4779806067324,60,60,60,60,60,243117.96394146292
100,1e-6,0.01,1e-5,347.6265,60,60,60,60,60,391571.5498936388,3.5476085334003587e-5,4.461349987472944,2.0937711904448257e-5,864.1224972169381,60,60,60,60,60,244072.50230133347
100,1e-6,0.01,1e-4,347.6265,60,60,60,60,60,100,1e-6,0.01,1e-4,347.6265,60,60,60,60,60,2e64
100,1e-5,1e-4,1e-6,347.6265,60,60,60,60,60,100,1e-5,1e-4,1e-6,347.6265,60,60,60,60,60,2e64
100,1e-5,1e-4,1e-5,347.6265,60,60,60,60,60,5991.761115628958,0.00677755985162023,1.0937121586967022e-4,0.38689219044780504,397.1950953595917,60,60,60,60,60,569495.9767988045
100,1e-5,1e-4,1e-4,347.6265,60,60,60,60,60,100,1e-5,1e-4,1e-4,347.6265,60,60,60,60,60,2e64
100,1e-5,0.001,1e-6,347.6265,60,60,60,60,60,1214108.799998549,3.558257060205673e-5,13.929939382857494,2.108436045324334e-5,864.5936311474378,60,60,60,60,60,242852.66113419292
100,1e-5,0.001,1e-5,347.6265,60,60,60,60,60,155848.79340069872,3.5463588014100535e-5,1.7574472378149357,2.0806001260114724e-5,862.9840767955778,60,60,60,60,60,246843.02251248268
100,1e-5,0.001,1e-4,347.6265,60,60,60,60,60,331707.6219802573,3.548427187470441e-5,3.7758658514243417,2.0948988002636745e-5,864.0451116903849,60,60,60,60,60,244401.7325511433
100,1e-5,0.01,1e-6,347.6265,60,60,60,60,60,5541.706646378365,7.466039905482473e-5,1.0733915034091297e-4,0.003906851332627259,408.69633175712596,60,60,60,60,60,548073.3536750685
100,1e-5,0.01,1e-5,347.6265,60,60,60,60,60,698535.8420604029,3.5457180965588376e-5,7.983247583460565,2.088291457534934e-5,864.5127010005888,60,60,60,60,60,243276.78392741262
100,1e-5,0.01,1e-4,347.6265,60,60,60,60,60,709794.5615718642,3.549376811961924e-5,8.1127205706365,2.081029198096868e-5,864.2181520591816,60,60,60,60,60,243261.40436656313
100,1e-4,1e-4,1e-6,347.6265,60,60,60,60,60,100,1e-4,1e-4,1e-6,347.6265,60,60,60,60,60,2e64
100,1e-4,1e-4,1e-5,347.6265,60,60,60,60,60,100,1e-4,1e-4,1e-5,347.6265,60,60,60,60,60,2e64
100,1e-4,1e-4,1e-4,347.6265,60,60,60,60,60,100,1e-4,1e-4,1e-4,347.6265,60,60,60,60,60,2e64
100,1e-4,0.001,1e-6,347.6265,60,60,60,60,60,100,1e-4,0.001,1e-6,347.6265,60,60,60,60,60,2e64
100,1e-4,0.001,1e-5,347.6265,60,60,60,60,60,5541.964893086503,7.470893670935674e-5,1.0734115217416867e-4,0.003909560468645478,408.6925414854227,60,60,60,60,60,548073.3507650233
100,1e-4,0.001,1e-4,347.6265,60,60,60,60,60,100,1e-4,0.001,1e-4,347.6265,60,60,60,60,60,2e64
100,1e-4,0.01,1e-6,347.6265,60,60,60,60,60,100,1e-4,0.01,1e-6,347.6265,60,60,60,60,60,2e64
100,1e-4,0.01,1e-5,347.6265,60,60,60,60,60,100,1e-4,0.01,1e-5,347.6265,60,60,60,60,60,2e64
100,1e-4,0.01,1e-4,347.6265,60,60,60,60,60,100,1e-4,0.01,1e-4,347.6265,60,60,60,60,60,2e64
1000,1e-6,1e-4,1e-6,347.6265,60,60,60,60,60,5541.9505209102645,7.46998492121347e-5,1.0733870055118498e-4,0.003909492404425734,408.68851542433595,60,60,60,60,60,548073.3484751964
1000,1e-6,1e-4,1e-5,347.6265,60,60,60,60,60,5541.839542788714,7.470926874237321e-5,1.0734431714904239e-4,0.00390949228692968,408.69735421156275,60,60,60,60,60,548073.3491524955
1000,1e-6,1e-4,1e-4,347.6265,60,60,60,60,60,5541.676169774188,7.468193024703915e-5,1.0734412358280424e-4,0.003907773295071706,408.7016689201632,60,60,60,60,60,548073.349643037
1000,1e-6,0.001,1e-6,347.6265,60,60,60,60,60,5544.980573991612,7.591907857593793e-5,1.0742611571802195e-4,0.003976494057699301,408.7014033722843,60,60,60,60,60,548080.9476965491
1000,1e-6,0.001,1e-5,347.6265,60,60,60,60,60,5542.6445012453205,7.519962948479209e-5,1.0739696811691298e-4,0.003934457437557825,408.7330981217118,60,60,60,60,60,548074.6913324456
1000,1e-6,0.001,1e-4,347.6265,60,60,60,60,60,5540.848561591087,7.445339087362325e-5,1.0733444325435293e-4,0.003894472838842794,408.71308440896775,60,60,60,60,60,548073.6608971426
1000,1e-6,0.01,1e-6,347.6265,60,60,60,60,60,5542.068806444665,7.47533421490119e-5,1.0734399034764652e-4,0.003912371271236073,408.69035904326336,60,60,60,60,60,548073.3663081218
1000,1e-6,0.01,1e-5,347.6265,60,60,60,60,60,5541.762415424683,7.466562031767489e-5,1.0733779491792314e-4,0.003907270256144915,408.69384071185044,60,60,60,60,60,548073.3518560425
1000,1e-6,0.01,1e-4,347.6265,60,60,60,60,60,5542.031718945684,7.47496229748248e-5,1.0734448189162524e-4,0.003912074049270623,408.69195124615817,60,60,60,60,60,548073.3638226945
1000,1e-5,1e-4,1e-6,347.6265,60,60,60,60,60,5541.754962576866,7.469753860401786e-5,1.0734438588953661e-4,0.003908663043959956,408.7002744725928,60,60,60,60,60,548073.3487271544
1000,1e-5,1e-4,1e-5,347.6265,60,60,60,60,60,5541.886694859129,7.469088010248163e-5,1.0733938588025255e-4,0.003908950129386483,408.6902620441245,60,60,60,60,60,548073.3480997802
1000,1e-5,1e-4,1e-4,347.6265,60,60,60,60,60,5541.909997934468,7.473166591876266e-5,1.0734505797066681e-4,0.003910841016608515,408.6961234173886,60,60,60,60,60,548073.3549972506
1000,1e-5,0.001,1e-6,347.6265,60,60,60,60,60,5541.707422163708,7.466833652934314e-5,1.0733948811621488e-4,0.003907251852393245,408.6971602539842,60,60,60,60,60,548073.3513400897
1000,1e-5,0.001,1e-5,347.6265,60,60,60,60,60,5541.737096743631,7.467001905641767e-5,1.0733967516434411e-4,0.0039073917331171075,408.6961418966386,60,60,60,60,60,548073.3507607727
1000,1e-5,0.001,1e-4,347.6265,60,60,60,60,60,5541.662752661963,7.466739452485547e-5,1.0734228629752572e-4,0.003906997658727417,408.7004997829853,60,60,60,60,60,548073.3524167499
1000,1e-5,0.01,1e-6,347.6265,60,60,60,60,60,5542.030908265756,7.472903106995535e-5,1.0734124925138823e-4,0.003911139285666778,408.6884599071504,60,60,60,60,60,548073.3548202595
1000,1e-5,0.01,1e-5,347.6265,60,60,60,60,60,5541.636494195014,7.467132924574887e-5,1.0734287595477332e-4,0.003907126043685029,408.7022725068577,60,60,60,60,60,548073.3519177199
