V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21
100,1e-6,1e-4,1e-6,357.3491,60,60,60,60,60,1864.6418231478256,0.0010383823256050805,0.01928514261596231,0.3097049993803029,1880.1938286489305,60,60,60,60,60,143603664.80318427
100,1e-6,1e-4,1e-5,357.3491,60,60,60,60,60,1916.710978769854,9.955347058551427e-4,0.019489548973422977,0.31880316652266455,2040.8817445682027,60,60,60,60,60,145401281.33767095
100,1e-6,1e-4,1e-4,357.3491,60,60,60,60,60,100,1e-6,1e-4,1e-4,357.3491,60,60,60,60,60,2e64
100,1e-6,0.001,1e-6,357.3491,60,60,60,60,60,570.3027207948147,4.834747382513723e-5,2.8529540402201175e-5,0,1393.3417788959332,60,60,60,60,60,16112002.640874682
100,1e-6,0.001,1e-5,357.3491,60,60,60,60,60,568.1400593256359,4.8439542935779765e-5,2.760672614775397e-5,0,1398.3991887599702,60,60,60,60,60,16155898.14839846
100,1e-6,0.001,1e-4,357.3491,60,60,60,60,60,553.9117868163721,5.0400623122207335e-5,2.08484595405861e-5,0,1437.070332144944,60,60,60,60,60,16490747.150383273
100,1e-6,0.01,1e-6,357.3491,60,60,60,60,60,826325.7722499835,2.6693599607626903e-5,8.932198577981016,2.3428228658558928e-5,929.924152883114,60,60,60,60,60,308802.01938258635
100,1e-6,0.01,1e-5,357.3491,60,60,60,60,60,440512.7672093193,2.669684434179142e-5,4.75260249928029,2.3537426794390585e-5,929.8887092494589,60,60,60,60,60,309594.4107593072
100,1e-6,0.01,1e-4,357.3491,60,60,60,60,60,100,1e-6,0.01,1e-4,357.3491,60,60,60,60,60,2e64
100,1e-5,1e-4,1e-6,357.3491,60,60,60,60,60,100,1e-5,1e-4,1e-6,357.3491,60,60,60,60,60,2e64
100,1e-5,1e-4,1e-5,357.3491,60,60,60,60,60,100,1e-5,1e-4,1e-5,357.3491,60,60,60,60,60,2e64
100,1e-5,1e-4,1e-4,357.3491,60,60,60,60,60,100,1e-5,1e-4,1e-4,357.3491,60,60,60,60,60,2e64
100,1e-5,0.001,1e-6,357.3491,60,60,60,60,60,133336.3870775088,2.657740620232796e-5,1.4147159645065222,2.357740213004761e-5,928.5008275351422,60,60,60,60,60,313462.949775778
100,1e-5,0.001,1e-5,357.3491,60,60,60,60,60,4961.019858315974,6.42317315885521e-5,1.2849801945400162e-4,0.004007787818888498,426.7307167624931,60,60,60,60,60,804496.726347706
100,1e-5,0.001,1e-4,357.3491,60,60,60,60,60,629887.8641961919,2.6686592263816388e-5,6.806325639562168,2.3472071165384032e-5,930.0448735368449,60,60,60,60,60,309082.4665375627
100,1e-5,0.01,1e-6,357.3491,60,60,60,60,60,4960.977339709848,6.41869999283652e-5,1.28490183712219e-4,0.004005462594599888,426.7223352255347,60,60,60,60,60,804496.7373328918
100,1e-5,0.01,1e-5,357.3491,60,60,60,60,60,1303687.694647592,2.6694247960196198e-5,14.118711364637186,2.3546377521471432e-5,930.3853368430922,60,60,60,60,60,308471.2251028584
100,1e-5,0.01,1e-4,357.3491,60,60,60,60,60,1145660.850522393,2.6692518018754456e-5,12.397228505662136,2.3506738143876715e-5,930.3000337620183,60,60,60,60,60,308555.65442407643
100,1e-4,1e-4,1e-6,357.3491,60,60,60,60,60,495.11624003686757,3.07892356663991e-5,1.4500068823638016e-6,0,1527.5654046176749,60,60,60,60,60,17408485.260668915
100,1e-4,1e-4,1e-5,357.3491,60,60,60,60,60,100,1e-4,1e-4,1e-5,357.3491,60,60,60,60,60,2e64
100,1e-4,1e-4,1e-4,357.3491,60,60,60,60,60,100,1e-4,1e-4,1e-4,357.3491,60,60,60,60,60,2e64
100,1e-4,0.001,1e-6,357.3491,60,60,60,60,60,5313.918540383088,0.008188102525051385,1.2995284512342566e-4,0.5530567670669913,416.69840138183173,60,60,60,60,60,828220.8797748375
100,1e-4,0.001,1e-5,357.3491,60,60,60,60,60,100,1e-4,0.001,1e-5,357.3491,60,60,60,60,60,2e64
100,1e-4,0.001,1e-4,357.3491,60,60,60,60,60,100,1e-4,0.001,1e-4,357.3491,60,60,60,60,60,2e64
100,1e-4,0.01,1e-6,357.3491,60,60,60,60,60,100,1e-4,0.01,1e-6,357.3491,60,60,60,60,60,2e64
100,1e-4,0.01,1e-5,357.3491,60,60,60,60,60,100,1e-4,0.01,1e-5,357.3491,60,60,60,60,60,2e64
100,1e-4,0.01,1e-4,357.3491,60,60,60,60,60,132380.33520010285,2.6657486018752563e-5,1.4094769465044572,2.3402614307264095e-5,928.3273033873822,60,60,60,60,60,313515.5056621472
1000,1e-6,1e-4,1e-6,357.3491,60,60,60,60,60,4960.841916398968,6.422047119587574e-5,1.285024256993265e-4,0.004006837344551643,426.73831338335094,60,60,60,60,60,804496.7275056044
