V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21
100,1e-6,1e-4,1e-6,223.5723,60,60,60,60,60,4307.923859750434,6.517002669623088e-5,1.8348193198383824e-4,0.003368113089773238,264.1961406243861,60,60,60,60,60,224387.4842920517
100,1e-6,1e-4,1e-5,223.5723,60,60,60,60,60,4308.0122258949905,6.51444766572368e-5,1.834719380552892e-4,0.003367057884670652,264.1891775914312,60,60,60,60,60,224387.4840332943
100,1e-6,1e-4,1e-4,223.5723,60,60,60,60,60,100,1e-6,1e-4,1e-4,223.5723,60,60,60,60,60,2e64
100,1e-6,0.001,1e-6,223.5723,60,60,60,60,60,409693.6960397352,4.381413704753518e-5,5.294725908103026,4.1385059459485036e-5,589.7122390454633,60,60,60,60,60,63717.840305785976
100,1e-6,0.001,1e-5,223.5723,60,60,60,60,60,363289.72379921796,4.3804447788327234e-5,4.690547860928794,4.138230768095963e-5,589.6498444371736,60,60,60,60,60,63757.297193711835
100,1e-6,0.001,1e-4,223.5723,60,60,60,60,60,494619.5701862223,4.377836566700907e-5,6.392564888790684,4.133627259376293e-5,589.7674157026486,60,60,60,60,60,63665.92195686704
100,1e-6,0.01,1e-6,223.5723,60,60,60,60,60,100,1e-6,0.01,1e-6,223.5723,60,60,60,60,60,2e64
100,1e-6,0.01,1e-5,223.5723,60,60,60,60,60,100,1e-6,0.01,1e-5,223.5723,60,60,60,60,60,2e64
100,1e-6,0.01,1e-4,223.5723,60,60,60,60,60,100,1e-6,0.01,1e-4,223.5723,60,60,60,60,60,2e64
100,1e-5,1e-4,1e-6,223.5723,60,60,60,60,60,79539.4417336419,4.376452350789997e-5,1.0039970157093063,4.177004253668747e-5,587.9672265633764,60,60,60,60,60,64900.376430793796
100,1e-5,1e-4,1e-5,223.5723,60,60,60,60,60,420606.622722814,4.381408063362838e-5,5.436891717787811,4.138375562041177e-5,589.7377081530952,60,60,60,60,60,63710.10784481977
100,1e-5,1e-4,1e-4,223.5723,60,60,60,60,60,100,1e-5,1e-4,1e-4,223.5723,60,60,60,60,60,2e64
100,1e-5,0.001,1e-6,223.5723,60,60,60,60,60,1181432.8425652431,4.3983652226309e-5,15.373230840920408,4.137714368564855e-5,589.8827763938212,60,60,60,60,60,63520.92138857281
100,1e-5,0.001,1e-5,223.5723,60,60,60,60,60,432416.0679852073,4.379723337024705e-5,5.588483755865918,4.138715917649663e-5,589.7684956630666,60,60,60,60,60,63701.98517501883
100,1e-5,0.001,1e-4,223.5723,60,60,60,60,60,1236389.9493871967,4.3616944129294835e-5,16.00044737188177,4.133383091744869e-5,590.4484306603634,60,60,60,60,60,63519.494334541225
100,1e-5,0.01,1e-6,223.5723,60,60,60,60,60,4307.948670190465,6.516160257551079e-5,1.834800256020236e-4,0.0033676319169440943,264.19463517663814,60,60,60,60,60,224387.48370122357
100,1e-5,0.01,1e-5,223.5723,60,60,60,60,60,4308.171025231094,6.515975604466538e-5,1.8346495601309135e-4,0.003368386224117981,264.1837036658964,60,60,60,60,60,224387.4842983391
100,1e-5,0.01,1e-4,223.5723,60,60,60,60,60,89500.53639805263,4.374247085050058e-5,1.1327175313738045,4.170686255552742e-5,588.1964915962914,60,60,60,60,60,64746.11576419712
100,1e-4,1e-4,1e-6,223.5723,60,60,60,60,60,100,1e-4,1e-4,1e-6,223.5723,60,60,60,60,60,2e64
100,1e-4,1e-4,1e-5,223.5723,60,60,60,60,60,100,1e-4,1e-4,1e-5,223.5723,60,60,60,60,60,2e64
100,1e-4,1e-4,1e-4,223.5723,60,60,60,60,60,100,1e-4,1e-4,1e-4,223.5723,60,60,60,60,60,2e64
100,1e-4,0.001,1e-6,223.5723,60,60,60,60,60,100,1e-4,0.001,1e-6,223.5723,60,60,60,60,60,2e64
100,1e-4,0.001,1e-5,223.5723,60,60,60,60,60,100,1e-4,0.001,1e-5,223.5723,60,60,60,60,60,2e64
100,1e-4,0.001,1e-4,223.5723,60,60,60,60,60,100,1e-4,0.001,1e-4,223.5723,60,60,60,60,60,2e64
